,Unnamed: 0,SUBJECT,TRIAL,TRIAL_ABS,ROT,SIG_MP,HA_INIT,HA_MID,HA_END,GROUP
5476,5476,6,77,77,-1.000092598,4,0.737339078,0.570976878,0.667128916,4
5477,5477,6,78,78,-0.730375509,1,0.447067919,0.503420935,0.70339595,4
5478,5478,6,79,79,-1.457952171,1,0.676458645,0.250539291,1.243344284,4
5479,5479,6,80,80,-0.462332803,1,0.6840020370000001,0.5500551370000001,0.487422935,4
5480,5480,6,81,81,-1.01494941,1,0.817161218,0.452301075,0.805201033,4
5481,5481,6,82,82,-0.896392698,3,0.940086643,0.5125001339999999,0.65721748,4
5482,5482,6,83,83,-1.164305891,3,0.610238333,0.8115830709999999,0.7217820840000001,4
5483,5483,6,84,84,-1.229709524,1,0.653371781,0.464892645,1.111839431,4
5484,5484,6,85,85,-1.289503276,3,0.524268411,0.8048629820000001,0.993738251,4
5485,5485,6,86,86,-1.550756541,2,0.782057716,1.132756029,1.02571191,4
5486,5486,6,87,87,-1.207202885,3,0.8688106529999999,0.7799046190000001,0.762770457,4
5487,5487,6,88,88,-0.281190799,2,0.258346636,0.887912591,0.473041582,4
5488,5488,6,89,89,-1.172732878,3,0.151362215,0.707952727,0.8407635659999999,4
5489,5489,6,90,90,-1.341381692,2,1.005915492,0.919055051,1.092456621,4
5490,5490,6,91,91,-0.375367744,1,0.646204848,0.777771488,0.476235295,4
5491,5491,6,92,92,-0.88934063,4,0.773521527,0.949727865,0.731333841,4
5492,5492,6,93,93,-0.629333681,1,1.014606883,0.629408614,0.682536547,4
5493,5493,6,94,94,-0.921570686,4,0.8705128870000001,0.477591346,0.7389013940000001,4
5494,5494,6,95,95,-1.88331785,3,0.620386134,1.164228228,0.933192858,4
5495,5495,6,96,96,-1.7925697719999998,1,0.443393826,0.6077794670000001,1.443257508,4
5496,5496,6,97,97,-1.016884997,1,1.18845131,0.843070605,0.997776199,4
5497,5497,6,98,98,-0.91786629,4,0.506075322,1.096447758,0.7534030359999999,4
5498,5498,6,99,99,-0.695621983,4,0.542713377,0.904582002,0.756900806,4
5499,5499,6,100,100,-1.528988631,2,0.550144239,1.385130056,1.023878446,4
5500,5500,6,101,101,-0.4247083270000001,2,0.416991521,1.067017903,0.563203046,4
5501,5501,6,102,102,-1.109739603,1,0.53143863,0.851052988,1.26101412,4
5502,5502,6,103,103,-1.864718459,1,0.8568054270000001,0.7848667340000001,1.601561266,4
5503,5503,6,104,104,-0.87343509,1,0.8011204190000001,1.082619515,0.8113441709999999,4
5504,5504,6,105,105,-0.761713986,1,1.0863699759999998,0.704281624,0.6888362840000001,4
5505,5505,6,106,106,-1.342426107,1,0.7771231940000001,0.8953966259999999,1.1613150209999998,4
5506,5506,6,107,107,-0.725162277,4,0.929698705,0.74240599,0.783154775,4
5507,5507,6,108,108,-1.120863639,4,0.940449524,0.505788801,0.786230542,4
5508,5508,6,109,109,-0.963520681,2,0.98328845,0.668718767,0.7087999209999999,4
5509,5509,6,110,110,-0.866228278,3,0.692412217,0.895926908,0.7414569320000001,4
5510,5510,6,111,111,-1.326016307,3,0.7696485559999999,0.563734373,0.909363915,4
5511,5511,6,112,112,-0.54921156,1,0.68173137,1.406439535,0.7548908870000001,4
5512,5512,6,113,113,-1.634202915,2,0.8058291759999999,0.845913954,1.134785477,4
5513,5513,6,114,114,-1.221030548,4,0.467555397,0.629216605,0.8037903259999999,4
5514,5514,6,115,115,-0.458710903,1,0.114662832,0.697069279,0.5020775670000001,4
5515,5515,6,116,116,-0.56959235,3,0.8372177590000001,1.197695131,0.760949558,4
5516,5516,6,117,117,-0.7747432209999999,2,0.418153168,0.682089455,0.712617238,4
5517,5517,6,118,118,-1.171404985,1,0.943096681,0.608929805,1.129001739,4
5518,5518,6,119,119,-1.622884856,2,0.7250135109999999,0.886670333,1.309285054,4
5519,5519,6,120,120,-1.7489684230000002,4,0.914574544,0.447405861,0.819907688,4
5520,5520,6,121,121,-1.324587311,1,0.6801365420000001,0.99229419,1.013156289,4
5521,5521,6,122,122,-1.539762659,3,0.66057159,1.138868327,1.006398734,4
5522,5522,6,123,123,-0.303088401,2,0.824001733,0.930019002,0.60193705,4
5523,5523,6,124,124,-1.281389779,1,1.105634769,0.391177116,1.232099084,4
5524,5524,6,125,125,-1.303230675,1,0.7057863790000001,0.5615765079999999,1.103128256,4
5525,5525,6,126,126,-0.10997389,1,0.927855919,0.6785447179999999,0.254431731,4
5526,5526,6,127,127,-0.825702578,1,0.982671527,0.973796373,0.744819645,4
5527,5527,6,128,128,-1.176249135,2,0.923345884,0.564231985,1.000844835,4
5528,5528,6,129,129,-1.040063854,1,0.6405370770000001,0.88229681,1.008977926,4
5529,5529,6,130,130,-1.058383043,1,0.81167495,1.111655056,0.980298951,4
5530,5530,6,131,131,-0.454180014,1,1.076962224,0.698954616,0.424685734,4
5531,5531,6,132,132,-0.240213129,4,0.8991907509999999,1.07250259,0.848279351,4
5532,5532,6,133,133,-1.069869679,3,0.6572765939999999,0.8950729759999999,1.058703217,4
5533,5533,6,134,134,-0.920898955,4,0.494627744,0.97755845,0.8525528859999999,4
5534,5534,6,135,135,-1.291048721,4,0.711023845,0.657015152,0.854644299,4
5535,5535,6,136,136,-1.555230416,1,0.926352368,0.702547534,1.394183176,4
5536,5536,6,137,137,-0.887716058,1,1.182228294,0.944875516,0.97101791,4
5537,5537,6,138,138,-0.539367791,1,0.713090985,1.015864174,0.813922211,4
5538,5538,6,139,139,-1.583665576,1,0.705068402,0.964897896,1.475404795,4
5539,5539,6,140,140,-1.625508816,4,0.694229372,0.625423222,0.864664717,4
5540,5540,6,141,141,-0.896768529,1,0.694525935,1.114916113,0.954215586,4
5541,5541,6,142,142,-1.153955624,1,0.7975781470000001,0.7107331929999999,0.916995892,4
5542,5542,6,143,143,-1.155781252,2,0.903040131,0.652350689,1.03281291,4
5543,5543,6,144,144,-1.217622003,1,0.838403498,0.8877848290000001,1.17930408,4
5544,5544,6,145,145,-0.214390565,2,0.879630221,1.106303474,0.794881775,4
5545,5545,6,146,146,-1.474726006,1,0.895319737,0.940938976,1.319986666,4
5546,5546,6,147,147,-0.80890824,3,0.924263019,0.975231699,0.852907468,4
5547,5547,6,148,148,-1.41481015,1,1.104072353,1.313029685,1.155002639,4
5548,5548,6,149,149,-0.62632888,1,0.7633490759999999,0.781469693,0.782503286,4
5549,5549,6,150,150,-1.3847167969999998,2,0.593149081,1.160277418,1.039399722,4
5550,5550,6,151,151,-0.977699732,4,0.952954029,0.7889597890000001,0.884344907,4
5551,5551,6,152,152,-0.912548626,1,1.058302137,0.843588149,0.891848511,4
5552,5552,6,153,153,-1.239520818,1,1.202367175,1.066042924,1.029978417,4
5553,5553,6,154,154,-0.902595495,3,0.924628779,0.7110939409999999,0.84844538,4
5554,5554,6,155,155,-0.7517547790000001,3,0.7352579990000001,0.828999315,0.913796428,4
5555,5555,6,156,156,-1.580609018,2,0.947422879,0.88943583,1.3040599590000002,4
5556,5556,6,157,157,-0.946295415,1,0.727078546,0.864726627,1.050473912,4
5557,5557,6,158,158,-1.302073229,4,0.929209365,1.256743423,0.895350945,4
5558,5558,6,159,159,-1.5590053030000002,1,1.190188275,0.7278208340000001,1.424903809,4
5559,5559,6,160,160,-1.430406087,3,0.99695871,0.784268436,1.0619733,4
5560,5560,6,161,161,-0.7347823090000001,1,1.000421453,1.009642683,0.766109432,4
5561,5561,6,162,162,-1.487841596,4,1.05393272,1.022004665,0.901163244,4
5562,5562,6,163,163,-1.568868646,1,0.8288191970000001,0.760658078,1.438310068,4
5563,5563,6,164,164,-0.403605854,4,0.7863350729999999,0.7511735359999999,0.903947191,4
5564,5564,6,165,165,0.126994914,3,0.7937455959999999,0.7138494809999999,0.6947747209999999,4
5565,5565,6,166,166,-1.61521598,3,0.998910426,0.865429019,0.97523525,4
5566,5566,6,167,167,-0.680204872,4,1.216723481,0.7418016479999999,0.907976775,4
5567,5567,6,168,168,-2.20869568,4,0.863788364,0.4200215570000001,0.909282047,4
5568,5568,6,169,169,-0.581409133,1,0.986128016,0.987488059,0.752603653,4
5569,5569,6,170,170,-0.946601673,3,1.384685976,0.84526585,0.949585289,4
5570,5570,6,171,171,-1.735150945,1,0.987965138,0.73590416,1.548352101,4
5571,5571,6,172,172,-0.8065591679999999,2,0.763782761,1.213795884,0.984589948,4
5572,5572,6,173,173,-0.330504041,2,1.0911989009999998,1.129710486,0.74632335,4
5573,5573,6,174,174,-0.72952752,4,0.696630926,1.009674592,0.916733942,4
5574,5574,6,175,175,-0.686727392,1,0.77903522,1.193851352,0.584717664,4
5575,5575,6,176,176,-1.265783916,2,0.8403840229999999,1.140199788,1.05599634,4
5576,5576,6,177,177,-0.955963265,4,1.219271563,0.8515733990000001,0.9202271,4
5577,5577,6,178,178,-1.844578624,3,0.666532734,0.776160025,0.997911335,4
5578,5578,6,179,179,-0.8925935540000001,1,1.100532454,1.189160109,0.930056852,4
5579,5579,6,180,180,-1.2020361590000002,1,1.11148945,1.132266701,1.141108739,4
5580,5580,6,181,181,-0.424461489,2,0.591483819,0.89387814,0.72808708,4
5581,5581,6,182,182,-1.143766424,1,1.059362104,0.663621269,0.924066336,4
5582,5582,6,183,183,-1.0636563,1,0.458062693,0.606750151,0.972075816,4
5583,5583,6,184,184,-0.720703586,1,1.05058407,0.867240852,0.6897538129999999,4
5584,5584,6,185,185,-0.701015673,3,1.22769574,0.729266888,0.984579966,4
5585,5585,6,186,186,-1.513782716,1,0.63118661,0.8085644559999999,1.38787491,4
5586,5586,6,187,187,-0.423901903,1,1.07787908,0.922750259,0.378875091,4
5587,5587,6,188,188,-0.775968056,1,0.994906144,1.136067313,0.7309826209999999,4
5588,5588,6,189,189,-0.915996457,1,0.655112331,0.924521485,0.938021572,4
5589,5589,6,190,190,-1.425092227,1,0.800902149,0.951446134,1.302890879,4
6480,6480,7,1,1,-0.550258543,2,0.124474716,0.21864109,0.078114796,4
6481,6481,7,2,2,-1.751112896,1,0.2319377,0.141250339,1.339936994,4
6482,6482,7,3,3,-1.055304523,1,0.3698583520000001,-0.082267983,0.939290183,4
6483,6483,7,4,4,-1.148793138,1,-0.465476771,0.245001771,0.7530695759999999,4
6484,6484,7,5,5,-0.448393788,3,-0.17295501300000002,0.417605326,0.0048089890000000005,4
6485,6485,7,6,6,-0.84695228,1,-0.152913532,0.1493019,0.633727116,4
6486,6486,7,7,7,-0.8731115509999999,1,-0.135786989,0.422422465,0.609626972,4
6487,6487,7,8,8,-0.561212545,1,-0.06712826200000001,0.278217197,0.227614681,4
6488,6488,7,9,9,-1.37133638,1,0.21787726,0.074099088,1.09146824,4
6489,6489,7,10,10,-0.432906296,1,-0.209038667,0.17621563399999998,0.252655728,4
6490,6490,7,11,11,-0.717753217,1,-0.099060229,0.233158799,0.6580212329999999,4
6491,6491,7,12,12,-0.222544774,2,-0.009052112,0.22770206,0.325913043,4
6492,6492,7,13,13,-0.945909062,2,0.131429974,0.7857589190000001,0.588380976,4
6493,6493,7,14,14,-1.13072944,4,0.402093765,0.28829546300000003,0.181269247,4
6494,6494,7,15,15,-1.629878639,1,0.246073171,0.614901577,1.142052866,4
6495,6495,7,16,16,-0.964202239,2,0.381372902,0.511139923,0.535759429,4
6496,6496,7,17,17,-0.395235844,4,0.420391255,0.119226767,0.215616439,4
6497,6497,7,18,18,-1.477151373,1,0.50880345,0.095048819,1.038898651,4
6498,6498,7,19,19,-0.7077792890000001,1,0.436513231,0.370181772,0.521297671,4
6499,6499,7,20,20,-0.699542955,1,-0.122190753,0.323848795,0.531772024,4
6500,6500,7,21,21,-1.048918212,1,-0.169563963,0.4031385,0.84038552,4
6501,6501,7,22,22,-0.8218634340000001,1,0.334171849,0.548820894,0.692089408,4
6502,6502,7,23,23,-1.6178073590000002,1,0.533646437,0.343114714,1.196221821,4
6503,6503,7,24,24,0.247022927,2,0.304001942,0.71043829,-0.008292529,4
6504,6504,7,25,25,-1.315792829,1,0.612798786,0.680519973,0.8890126159999999,4
6505,6505,7,26,26,-1.012014905,2,0.335274446,0.541022749,0.633146471,4
6506,6506,7,27,27,-2.090329627,1,0.314312827,0.7251955840000001,1.520469563,4
6507,6507,7,28,28,-0.77706548,1,0.485932625,0.36297787,0.510872627,4
6508,6508,7,29,29,-1.264376752,1,0.02511151,0.258051069,1.25700926,4
6509,6509,7,30,30,-1.676838756,1,0.381118394,0.692540521,1.371456414,4
6510,6510,7,31,31,-1.515961396,1,0.14331028099999998,0.412784788,1.37166762,4
6511,6511,7,32,32,-1.598111202,1,0.46814055,0.5754059,1.365597114,4
6512,6512,7,33,33,-1.294263223,2,0.379204827,0.21519696,0.60312513,4
6513,6513,7,34,34,-1.549197415,1,0.16479054699999998,0.508679352,1.126155895,4
6514,6514,7,35,35,-0.6904962029999999,3,0.464665498,0.422408244,0.32556151,4
6515,6515,7,36,36,-0.198805207,4,0.140102066,0.341398614,0.402072467,4
6516,6516,7,37,37,-1.147245588,1,0.554103437,0.663833861,0.958441825,4
6517,6517,7,38,38,-1.470199194,1,0.651867613,0.222244225,1.134300489,4
6518,6518,7,39,39,-0.878844712,2,0.417492817,0.4646398920000001,0.582656396,4
6519,6519,7,40,40,-0.658793165,2,0.500134285,0.54978902,0.556591016,4
6520,6520,7,41,41,-1.409579709,2,0.353195928,0.815755865,0.7507742059999999,4
6521,6521,7,42,42,-1.087257208,1,0.7891553370000001,0.644299965,0.8282748940000001,4
6522,6522,7,43,43,-0.850011521,1,0.5107745810000001,0.509224159,0.6718286259999999,4
6523,6523,7,44,44,-0.57638907,3,1.225616789,0.299933454,0.273878403,4
6524,6524,7,45,45,-2.037782088,4,0.409123048,0.622346324,0.474211976,4
6525,6525,7,46,46,-0.121401627,1,0.6537010129999999,0.724424635,0.312584825,4
6526,6526,7,47,47,-0.439229231,1,0.362997219,0.422640828,0.516890839,4
6527,6527,7,48,48,-0.534012159,3,0.450816626,0.9820518,0.525065412,4
6528,6528,7,49,49,-1.301634175,2,0.7378075740000001,0.490198375,0.813840179,4
6529,6529,7,50,50,-1.214872183,1,0.56652394,0.5338405829999999,1.047485569,4
6530,6530,7,51,51,-1.44748486,1,0.811720035,0.359558716,1.267366294,4
6531,6531,7,52,52,-0.587965368,2,0.307097739,0.238668325,0.293759731,4
6532,6532,7,53,53,-1.041796787,4,0.7417725390000001,0.633972833,0.5309954729999999,4
6533,6533,7,54,54,-2.008924178,1,0.460263879,0.6986382659999999,1.606515964,4
6534,6534,7,55,55,-1.544424625,1,0.579590522,0.817809971,1.223949074,4
6535,6535,7,56,56,-0.128175738,1,0.7545493609999999,0.8108985459999999,0.226925455,4
6536,6536,7,57,57,-0.762610345,1,0.399289575,0.476739219,0.852489515,4
6537,6537,7,58,58,-0.60733656,4,0.571818033,0.59393185,0.563327341,4
6538,6538,7,59,59,-0.525829667,3,0.50985192,0.46194484,0.541976163,4
6539,6539,7,60,60,-1.099935268,2,0.584552806,0.498324415,0.8101034540000001,4
6540,6540,7,61,61,-0.846566267,2,0.8471304159999999,0.685346435,0.8175633659999999,4
6541,6541,7,62,62,-1.624978425,1,0.641186869,0.57910563,1.398734959,4
6542,6542,7,63,63,-0.8383754459999999,2,0.745571249,0.662191799,0.938954074,4
6543,6543,7,64,64,-1.340593332,4,0.162571685,0.371268913,0.599197188,4
6544,6544,7,65,65,-1.473373809,4,0.199133521,0.650313746,0.6048822389999999,4
6545,6545,7,66,66,-0.8946548409999999,1,0.545961001,0.7630113190000001,0.8555276009999999,4
6546,6546,7,67,67,-0.664370773,2,0.578462181,0.492241057,0.610865992,4
6547,6547,7,68,68,-0.472699173,1,0.858587458,0.4000746,0.673852865,4
6548,6548,7,69,69,0.162064096,4,0.616931212,0.8825621570000001,0.62682742,4
6549,6549,7,70,70,-1.476444742,1,0.593551354,0.388487532,1.106145479,4
6550,6550,7,71,71,-1.478130423,1,0.478886244,0.5930016370000001,1.219436653,4
6551,6551,7,72,72,-0.739899923,4,0.820575002,0.8544892479999999,0.642482665,4
6552,6552,7,73,73,-1.171615773,3,0.869415624,0.335697542,0.787753281,4
6553,6553,7,74,74,-0.784708411,2,0.548125806,0.75240664,0.832215398,4
6554,6554,7,75,75,-0.685091303,4,0.943260542,0.642813773,0.657481145,4
6555,6555,7,76,76,-0.034102583,2,0.732972837,0.7189003620000001,0.421693104,4
6556,6556,7,77,77,-0.304082579,1,0.7333728490000001,0.972727034,0.330126864,4
6557,6557,7,78,78,-0.344549894,1,0.78801876,0.77594552,0.467140768,4
6558,6558,7,79,79,-0.8959708829999999,2,0.42668577,0.901178384,0.643380983,4
6559,6559,7,80,80,-1.004552632,1,0.824598101,0.3892377870000001,0.910760811,4
6560,6560,7,81,81,-1.245886996,1,0.88138233,0.518992434,1.030065083,4
6561,6561,7,82,82,-1.7559556980000002,3,0.6197104379999999,0.8800730590000001,0.88053871,4
6562,6562,7,83,83,-1.322264595,4,0.437505421,0.791629868,0.694472133,4
6563,6563,7,84,84,-1.152526093,3,0.702669255,1.076967075,0.70226428,4
6564,6564,7,85,85,-1.604532009,1,0.852775155,0.8621369870000001,1.403658691,4
6565,6565,7,86,86,-1.237817755,4,0.69866458,0.865408081,0.707289563,4
6566,6566,7,87,87,-0.854789027,3,0.879064341,0.6792131659999999,0.8175993,4
6567,6567,7,88,88,-1.458937864,1,0.489514509,0.729801606,1.226013608,4
6568,6568,7,89,89,-0.8025416190000001,2,0.557177884,0.650347553,0.695283677,4
6569,6569,7,90,90,-1.786002046,1,1.059818174,0.970222885,1.476643972,4
6570,6570,7,91,91,-0.789708726,1,0.8076697159999999,0.696279905,0.806756439,4
6571,6571,7,92,92,-0.8767060790000001,4,0.7705711279999999,0.847745984,0.731333841,4
6572,6572,7,93,93,-0.496230572,4,0.895703921,0.984910129,0.735144644,4
6573,6573,7,94,94,-0.508775991,3,0.677427766,0.86072112,0.764682449,4
6574,6574,7,95,95,-1.063527299,1,0.544480545,0.93614023,0.96206296,4
6575,6575,7,96,96,-0.489603161,2,0.6418140379999999,0.774470323,0.531099776,4
6576,6576,7,97,97,-0.812409574,4,0.490912582,0.960470835,0.7498549390000001,4
6577,6577,7,98,98,-0.6248441379999999,4,0.558022102,0.989940447,0.7534030359999999,4
6578,6578,7,99,99,0.019302338,1,0.73832722,0.7285279170000001,0.30464561100000004,4
6579,6579,7,100,100,-0.9866669,3,1.089719029,0.7066010779999999,0.711023793,4
6580,6580,7,101,101,-1.085411702,1,0.7713773159999999,0.651028439,1.088943339,4
6581,6581,7,102,102,-1.125415085,1,0.821493307,0.552229674,0.957725376,4
6582,6582,7,103,103,-0.805208507,3,1.033862828,0.484123329,0.767906505,4
6583,6583,7,104,104,-0.7393432209999999,1,0.968714833,0.68982134,0.715364549,4
6584,6584,7,105,105,-0.8964923159999999,1,1.21987106,0.832335409,0.655635651,4
6585,6585,7,106,106,-1.114560945,1,0.923756993,0.609353257,0.943850711,4
6586,6586,7,107,107,-1.075859925,2,0.62235569,0.892124285,0.945785306,4
6587,6587,7,108,108,-1.211907486,3,0.7714165940000001,0.969017114,0.835896072,4
6588,6588,7,109,109,-1.244241825,3,0.584347621,0.883845007,0.6903241509999999,4
6589,6589,7,110,110,-0.114183118,4,0.677445695,0.831373551,0.7922518129999999,4
6590,6590,7,111,111,-1.996342177,2,0.855725858,0.721195507,1.205948337,4
6591,6591,7,112,112,-1.48905897,1,0.343980289,0.7686410779999999,1.3065245909999998,4
6592,6592,7,113,113,-0.359860013,2,0.518480805,0.993162143,0.582955363,4
6593,6593,7,114,114,-1.103583417,2,0.532757591,0.703497105,0.952336815,4
6594,6594,7,115,115,-1.378940272,2,0.417814925,0.690228794,1.0081833340000002,4
6595,6595,7,116,116,-0.874675932,4,0.779527245,0.6209804,0.809316989,4
6596,6596,7,117,117,-0.924481118,1,0.510361309,0.8682930529999999,0.8853125159999999,4
6597,6597,7,118,118,-0.703825523,1,0.8039932890000001,0.6148175060000001,0.76970738,4
6598,6598,7,119,119,-0.90960127,4,0.4155155720000001,0.649957899,0.8173164759999999,4
6599,6599,7,120,120,-0.925728605,1,0.5276247620000001,0.866352747,1.104724225,4
6600,6600,7,121,121,-1.202848758,1,1.052373096,0.597130079,1.145860493,4
6601,6601,7,122,122,-0.499347156,1,0.8756103279999999,0.782662457,0.332384372,4
6602,6602,7,123,123,-0.532018839,1,0.329433271,0.571364767,0.777139322,4
6603,6603,7,124,124,-0.8962740570000001,2,0.910868811,0.332052728,0.832658048,4
6604,6604,7,125,125,-0.762163011,1,1.205034877,0.821842418,0.8391504879999999,4
6605,6605,7,126,126,-0.598779653,1,0.8551813420000001,0.841810211,0.558806451,4
6606,6606,7,127,127,-0.981560762,1,0.6151790229999999,1.136817924,0.821085677,4
6607,6607,7,128,128,-0.248132297,4,0.5346617060000001,0.923804439,0.8393571059999999,4
6608,6608,7,129,129,-0.62683204,1,1.179004277,1.027278445,0.657615669,4
6609,6609,7,130,130,-0.572732459,2,0.967472915,0.79035822,0.732487478,4
6610,6610,7,131,131,-1.161898035,1,0.473523963,0.879298754,1.166253195,4
6611,6611,7,132,132,-1.39858088,1,0.992380738,0.938253116,1.245150237,4
6612,6612,7,133,133,-1.4598293919999998,1,0.649627771,0.587295796,1.238185792,4
6613,6613,7,134,134,-0.61526078,1,0.725396075,0.7593728209999999,0.78081601,4
6614,6614,7,135,135,-1.6031955830000002,4,1.1129741640000002,0.755477373,0.854644299,4
6615,6615,7,136,136,-0.460583946,1,1.0089525,0.982640149,0.575450519,4
6616,6616,7,137,137,-0.963290629,1,0.943104601,0.518370095,0.880210088,4
6617,6617,7,138,138,-1.081989687,1,0.961159799,0.820891375,1.059302812,4
6618,6618,7,139,139,-0.658093559,1,1.333657597,0.642340886,0.867855264,4
6619,6619,7,140,140,-1.115877588,3,0.996940531,1.067651931,0.945167242,4
6620,6620,7,141,141,-1.642578354,1,1.1003738159999998,0.7270257790000001,1.419629785,4
6621,6621,7,142,142,-1.053590461,3,0.8116671590000001,1.02773588,0.780380057,4
6622,6622,7,143,143,-1.049385264,1,0.78465815,1.0129523809999998,0.904353403,4
6623,6623,7,144,144,-1.12871178,1,0.6511111820000001,1.089390496,1.152446192,4
6624,6624,7,145,145,-1.134584243,3,1.117677311,0.8389151020000001,0.943024631,4
6625,6625,7,146,146,-2.045992272,1,1.067721987,0.8148624329999999,1.831044133,4
6626,6626,7,147,147,-1.149788913,1,0.7980971590000001,0.656932251,1.018036916,4
6627,6627,7,148,148,-1.042563669,3,0.708509855,0.862200667,0.8757674190000001,4
6628,6628,7,149,149,-0.301117166,1,0.837512713,0.859596977,0.475143357,4
6629,6629,7,150,150,-1.451026451,1,1.242624854,0.971284207,1.150302912,4
6630,6630,7,151,151,-1.740424282,1,1.031483573,0.6878365,1.480108085,4
6631,6631,7,152,152,-0.927906559,1,1.080369792,0.914764236,0.8685783140000001,4
6632,6632,7,153,153,-1.998774091,1,0.898340887,0.858276832,1.532816917,4
6633,6633,7,154,154,0.402058199,1,0.833690412,0.674714991,-0.045972418,4
6634,6634,7,155,155,-1.012671118,1,1.197634554,0.885627361,1.031071104,4
6635,6635,7,156,156,-1.043526283,1,0.86379051,0.7643172709999999,1.030107268,4
6636,6636,7,157,157,-1.003500704,4,1.386875685,0.833841708,0.8938452290000001,4
6637,6637,7,158,158,-1.122915361,1,1.114037486,0.75633591,1.168787486,4
6638,6638,7,159,159,-1.28658022,1,1.059332121,0.966713348,1.119658059,4
6639,6639,7,160,160,-0.423408281,4,0.673007921,0.715437298,0.8982986079999999,4
6640,6640,7,161,161,-0.576665199,1,0.7951532040000001,0.963837861,0.653504057,4
6641,6641,7,162,162,-1.539651317,4,0.94705727,0.6774766520000001,0.901163244,4
6642,6642,7,163,163,-1.3736552030000002,3,1.008263158,0.7277765,0.673275941,4
6643,6643,7,164,164,-0.306302096,1,0.815549326,1.076563211,0.46346238,4
6644,6644,7,165,165,-0.991495373,1,1.414907676,1.198815141,1.007431254,4
6645,6645,7,166,166,-0.738540478,3,0.63672711,0.733569155,0.901827321,4
6646,6646,7,167,167,-1.601399635,3,1.192044199,0.978241459,1.082096166,4
6647,6647,7,168,168,-1.22195803,2,0.6037798910000001,0.8807502509999999,0.91574078,4
6648,6648,7,169,169,-0.982424174,4,0.97459922,0.815197255,0.910568804,4
6649,6649,7,170,170,-0.859750537,1,1.012096279,0.743743314,0.935825866,4
6650,6650,7,171,171,-0.26082741,1,0.691906701,0.547105256,0.40145539,4
6651,6651,7,172,172,-1.185624607,2,1.11268198,0.947352876,0.918743727,4
6652,6652,7,173,173,-0.7111237859999999,1,0.883403844,0.987764091,0.75714903,4
6653,6653,7,174,174,-1.110074444,4,0.979905906,0.629816881,0.916733942,4
6654,6654,7,175,175,-1.239131136,3,0.877683485,0.838139787,0.979180819,4
6655,6655,7,176,176,-1.802930966,3,1.242513918,0.8180052440000001,1.130384604,4
6656,6656,7,177,177,-2.128879447,3,0.542343519,0.728730628,1.04086486,4
6657,6657,7,178,178,-0.932177441,1,0.787060133,0.910759563,0.825540975,4
6658,6658,7,179,179,-0.921468427,3,1.0911568390000002,0.8683679590000001,0.93834856,4
6659,6659,7,180,180,-1.0214278959999998,3,0.992250346,1.010414048,0.855338313,4
6660,6660,7,181,181,-1.671991281,4,1.288719168,1.035621621,0.924657756,4
6661,6661,7,182,182,-0.580494339,3,0.8188852529999999,1.104020759,0.853270882,4
6662,6662,7,183,183,-0.917367042,1,0.901209319,0.85282072,0.847761016,4
6663,6663,7,184,184,-1.274006892,1,1.344081474,1.065267971,1.199001816,4
6664,6664,7,185,185,-0.7186833859999999,2,0.92845626,1.219854702,0.951451075,4
6665,6665,7,186,186,-0.944150922,4,1.0301916290000002,0.719359851,0.92985164,4
6666,6666,7,187,187,-0.677895465,2,0.66317184,0.79784487,0.652179749,4
6667,6667,7,188,188,-0.397719927,1,1.043081539,0.846394555,0.455438761,4
6668,6668,7,189,189,-0.705471838,1,1.008452014,0.963488368,0.831106876,4
6669,6669,7,190,190,-1.039243352,2,1.02212921,0.942422951,1.148435621,4
7560,7560,8,1,1,-0.8338220129999999,4,0.056262717,0.254689868,0.014184158,4
7561,7561,8,2,2,-1.554301555,4,-0.130705449,0.146310932,0.028167125,4
7562,7562,8,3,3,0.007528086999999998,2,0.371476823,0.224993675,-0.032611689,4
7563,7563,8,4,4,-0.957261569,1,-0.196308695,-0.055405037,0.812699555,4
7564,7564,8,5,5,-1.844129522,4,0.07957526,0.220646274,0.06893722,4
7565,7565,8,6,6,-1.3046881609999998,1,0.226975268,0.236780857,0.928886503,4
7566,7566,8,7,7,-0.954418984,2,0.480948304,0.419921384,0.29847287100000003,4
7567,7567,8,8,8,-2.072755081,1,0.324791531,0.270482569,1.5704895369999998,4
7568,7568,8,9,9,-0.961969241,3,-0.037797501,0.176655134,0.233058359,4
7569,7569,8,10,10,-0.537048615,1,0.12139798,0.244935928,0.422649628,4
7570,7570,8,11,11,-1.5626979419999998,1,0.533653154,0.476138919,1.171397891,4
7571,7571,8,12,12,-0.274299,2,0.483277726,0.290981747,0.231211943,4
7572,7572,8,13,13,-0.504974217,1,0.311056241,-0.021943597,0.427407435,4
7573,7573,8,14,14,-0.8177673240000001,1,0.208120547,0.563357749,0.81959596,4
7574,7574,8,15,15,-1.845329368,1,0.278723498,0.077238683,1.3696092009999998,4
7575,7575,8,16,16,-0.779335687,1,0.031361412000000005,0.12754837900000002,0.633479734,4
7576,7576,8,17,17,-0.558332827,4,0.233748117,0.641135574,0.215616439,4
7577,7577,8,18,18,-0.60537174,1,0.15313220000000002,0.138046585,0.505975088,4
7578,7578,8,19,19,-1.188800525,4,-0.313189144,0.58892878,0.237710269,4
7579,7579,8,20,20,-0.90599435,4,0.36002681700000005,0.185761472,0.248522707,4
