GROUP,SUBJECT,PHASE,HAND,TRIAL,TRIAL_ABS,TARGET,ROT,SIG_MP,DIR,HA_INIT,HA_MID,HA_END
0,11,Adaptation,RH,107,117,0,-37,3,CCW,16.75540682,14.80499705,31.30978855
0,11,Adaptation,RH,108,118,0,-31,3,CCW,12.3696553,10.33220582,24.38119423
0,11,Adaptation,RH,109,119,0,-32,1,CCW,17.54421671,15.78126992,30.33534135
0,11,Adaptation,RH,110,120,0,-31,3,CCW,16.75500265,14.69349645,24.9189855
0,11,Adaptation,RH,111,121,0,-34,1,CCW,12.64734612,10.61939962,27.32869171
0,11,Adaptation,RH,112,122,0,-36,4,CCW,16.94336489,14.86147838,28.14787583
0,11,Adaptation,RH,113,123,0,-28,3,CCW,17.81147679,15.60672614,24.50287978
0,11,Adaptation,RH,114,124,0,-26,1,CCW,15.10900435,13.14137879,20.16522381
0,11,Adaptation,RH,115,125,0,-34,2,CCW,19.84587454,17.94392877,29.54076472
0,11,Adaptation,RH,116,126,0,-39,2,CCW,15.76945789,13.65149447,28.77918596
0,11,Adaptation,RH,117,127,0,-29,3,CCW,12.52490314,10.43544486,20.46546021
0,11,Adaptation,RH,118,128,0,-27,4,CCW,16.70838498,14.72267804,22.17631289
0,11,Adaptation,RH,119,129,0,-31,4,CCW,15.10298258,13.16232963,24.47637412
0,11,Adaptation,RH,120,130,0,-26,4,CCW,15.85908455,13.83419283,20.06870879
0,11,Adaptation,RH,121,131,0,-27,3,CCW,13.67762685,11.79060508,21.91753137
0,11,Adaptation,RH,122,132,0,-33,2,CCW,20.15964569,18.15303623,27.41741402
0,11,Adaptation,RH,123,133,0,-29,4,CCW,14.16734783,12.23114029,25.90648272
0,11,Adaptation,RH,124,134,0,-32,3,CCW,17.62930417,15.71123493,28.21579184
0,11,Adaptation,RH,125,135,0,-28,4,CCW,17.23471518,15.13791983,21.41163257
0,11,Adaptation,RH,126,136,0,-32,3,CCW,19.54516967,17.54213477,29.76870703
0,11,Adaptation,RH,127,137,0,-31,1,CCW,15.40738967,13.27228002,26.07114008
0,11,Adaptation,RH,128,138,0,-32,4,CCW,19.26130343,17.36994086,27.30645229
0,11,Adaptation,RH,129,139,0,-35,1,CCW,20.68803936,18.66401286,34.63864424
0,11,Adaptation,RH,130,140,0,-34,3,CCW,17.57830402,15.68292215,28.93507386
0,11,Adaptation,RH,131,141,0,-24,3,CCW,17.08891269,15.02704093,20.75491251
0,11,Adaptation,RH,132,142,0,-37,3,CCW,19.54789436,17.41739094,29.40638017
0,11,Adaptation,RH,133,143,0,-25,3,CCW,18.05410103,15.95175192,21.58556974
0,11,Adaptation,RH,134,144,0,-23,4,CCW,23.58321313,21.79475138,27.21250379
0,11,Adaptation,RH,135,145,0,-34,4,CCW,18.79371951,16.72554662,26.34772895
0,11,Adaptation,RH,136,146,0,-27,1,CCW,12.79153043,10.7906595,22.66033254
0,11,Adaptation,RH,137,147,0,-22,1,CCW,20.41652394,18.38309661,21.7471372
0,11,Adaptation,RH,138,148,0,-30,1,CCW,20.39577354,18.45051482,28.08300389
0,11,Adaptation,RH,139,149,0,-37,4,CCW,15.60602888,13.77112731,27.79160715
0,11,Adaptation,RH,140,150,0,-34,1,CCW,16.81883856,14.72955923,25.70946794
0,11,Adaptation,RH,141,151,0,-33,4,CCW,20.88560901,18.93631456,30.01717024
0,11,Adaptation,RH,142,152,0,-26,2,CCW,15.98031505,14.01329416,23.96361905
0,11,Adaptation,RH,143,153,0,-27,4,CCW,17.14981404,15.13297866,25.09329088
0,11,Adaptation,RH,144,154,0,-34,3,CCW,19.38253851,17.12886451,29.80837296
0,11,Adaptation,RH,145,155,0,-35,4,CCW,15.59463085,13.36526818,29.88197467
0,11,Adaptation,RH,146,156,0,-34,1,CCW,19.48788314,17.61974923,31.07675784
0,11,Adaptation,RH,147,157,0,-32,2,CCW,18.72846591,16.77587938,29.663613
0,11,Adaptation,RH,148,158,0,-26,4,CCW,23.71316684,21.61442864,29.57532258
0,11,Adaptation,RH,149,159,0,-29,2,CCW,20.14922518,18.35652782,24.3932407
0,11,Adaptation,RH,150,160,0,-35,3,CCW,17.27554474,15.15114213,29.31586889
0,11,Adaptation,RH,151,161,0,-36,3,CCW,21.44411492,19.47563888,34.15192289
0,11,Adaptation,RH,152,162,0,-32,4,CCW,17.6889063,15.5489769,30.30467775
0,11,Adaptation,RH,153,163,0,-30,1,CCW,21.9910963,20.07908444,27.24973923
0,11,Adaptation,RH,154,164,0,-31,1,CCW,14.87280046,12.96504771,23.29112701
0,11,Adaptation,RH,155,165,0,-28,1,CCW,22.02844145,19.79700116,25.21828488
0,11,Adaptation,RH,156,166,0,-33,3,CCW,20.33162355,18.27282223,28.9813674
0,11,Adaptation,RH,157,167,0,-31,2,CCW,20.89835378,18.92933054,28.56980329
0,11,Adaptation,RH,158,168,0,-32,2,CCW,18.10893866,16.21223507,29.62555319
0,11,Adaptation,RH,159,169,0,-29,4,CCW,21.330894,19.22055893,23.9480976
0,11,Adaptation,RH,160,170,0,-31,1,CCW,19.12093771,17.08672682,30.42218322
0,11,Adaptation,RH,161,171,0,-28,1,CCW,20.23554251,18.46194183,25.02903307
0,11,Adaptation,RH,162,172,0,-36,4,CCW,17.57335392,15.6636825,33.24709739
0,11,Adaptation,RH,163,173,0,-29,4,CCW,21.4978659,19.200863,30.42571373
0,11,Adaptation,RH,164,174,0,-33,3,CCW,19.25958501,17.26076164,28.47814642
0,11,Adaptation,RH,165,175,0,-22,3,CCW,21.65212399,19.8520779,25.21165978
0,11,Adaptation,RH,166,176,0,-34,4,CCW,21.52698793,19.61578946,33.89596238
0,11,Adaptation,RH,167,177,0,-29,1,CCW,16.91947536,14.9614656,28.81039958
0,11,Adaptation,RH,168,178,0,-33,2,CCW,16.06208615,13.99262831,29.91013358
0,11,Adaptation,RH,169,179,0,-28,1,CCW,16.81735815,14.83363342,24.77119727
0,11,Adaptation,RH,170,180,0,-33,4,CCW,17.08206269,15.07190503,28.5751367
0,11,Adaptation,RH,171,181,0,-28,1,CCW,16.68970027,14.69148612,23.09979113
0,11,Adaptation,RH,172,182,0,-28,4,CCW,17.40569011,15.50172282,23.91897987
0,11,Adaptation,RH,173,183,0,-26,4,CCW,19.54962823,17.43234767,22.97787388
0,11,Adaptation,RH,174,184,0,-24,3,CCW,17.74880515,15.78533242,19.96228555
0,11,Adaptation,RH,175,185,0,-32,4,CCW,22.45509489,20.50143595,27.66531715
0,11,Adaptation,RH,176,186,0,-34,3,CCW,20.73215259,18.71265363,30.6445116
0,11,Adaptation,RH,177,187,0,-31,2,CCW,22.9971493,21.00384395,29.6969711
0,11,Adaptation,RH,178,188,0,-27,4,CCW,21.11953677,19.17168978,26.53316316
0,11,Adaptation,RH,179,189,0,-25,4,CCW,21.70427294,19.69156296,23.36416095
0,11,Adaptation,RH,180,190,0,-26,1,CCW,21.53369338,19.32239153,27.93882672
0,12,Adaptation,RH,1,11,0,-25,2,CCW,-2.101293229,-4.155421339,-1.650569551
0,12,Adaptation,RH,2,12,0,-34,1,CCW,0.407681263,-1.52681021,10.98646091
0,12,Adaptation,RH,3,13,0,-38,2,CCW,3.258329015,1.345281888,15.85081183
0,12,Adaptation,RH,4,14,0,-31,4,CCW,3.880306723,1.904196512,16.35427044
0,12,Adaptation,RH,5,15,0,-30,4,CCW,7.337462179,5.495060911,15.55328694
0,12,Adaptation,RH,6,16,0,-34,4,CCW,4.811525293,2.62895017,16.71176947
0,12,Adaptation,RH,7,17,0,-23,1,CCW,3.208527608,1.18810086,4.340641831
0,12,Adaptation,RH,8,18,0,-29,4,CCW,7.518969471,5.63530905,13.29291972
0,12,Adaptation,RH,9,19,0,-22,1,CCW,7.688707949,5.676646967,8.09203716
0,12,Adaptation,RH,10,20,0,-32,1,CCW,14.17329886,12.3176507,20.85597031
0,12,Adaptation,RH,11,21,0,-30,2,CCW,11.49813456,9.439899955,17.91943194
0,12,Adaptation,RH,12,22,0,-31,1,CCW,9.598196335,7.616342882,16.77052098
0,12,Adaptation,RH,13,23,0,-28,2,CCW,11.21502999,9.210829012,17.48824358
0,12,Adaptation,RH,14,24,0,-23,2,CCW,7.858835631,5.822651436,7.924131212
0,12,Adaptation,RH,15,25,0,-34,2,CCW,3.972437327,1.887065865,15.16838546
0,12,Adaptation,RH,16,26,0,-27,2,CCW,12.10950075,10.19047795,16.66609374
0,12,Adaptation,RH,17,27,0,-31,2,CCW,9.613225698,7.759930765,18.75288878
0,12,Adaptation,RH,18,28,0,-34,4,CCW,13.86922315,11.87961277,22.46089609
0,12,Adaptation,RH,19,29,0,-32,4,CCW,12.4530402,10.53533154,20.43119195
0,12,Adaptation,RH,20,30,0,-27,2,CCW,12.21332887,10.17083073,15.83747005
0,12,Adaptation,RH,21,31,0,-29,1,CCW,9.122195791,7.307664228,15.18602367
0,12,Adaptation,RH,22,32,0,-29,3,CCW,12.67198056,10.58612305,16.69070976
0,12,Adaptation,RH,23,33,0,-34,2,CCW,9.344354825,7.31371546,20.59574999
0,12,Adaptation,RH,24,34,0,-35,4,CCW,11.34230313,9.453459305,23.64005304
0,12,Adaptation,RH,25,35,0,-26,2,CCW,10.58315611,8.614880182,15.05411688
0,12,Adaptation,RH,26,36,0,-26,2,CCW,11.81109234,9.727306075,17.08842655
0,12,Adaptation,RH,27,37,0,-31,2,CCW,17.51886255,15.27621602,25.63220366
0,12,Adaptation,RH,28,38,0,-30,3,CCW,10.82181632,8.856925264,17.8577504
0,12,Adaptation,RH,29,39,0,-31,4,CCW,10.25874079,8.120544606,22.4857632
0,12,Adaptation,RH,30,40,0,-26,1,CCW,15.11796497,13.20403052,17.21905323
0,12,Adaptation,RH,31,41,0,-25,2,CCW,9.783441181,7.762752134,11.95885849
0,12,Adaptation,RH,32,42,0,-30,3,CCW,11.67050945,9.691259174,20.80931538
0,12,Adaptation,RH,33,43,0,-35,2,CCW,8.501953056,6.467927352,21.73855669
0,12,Adaptation,RH,34,44,0,-33,4,CCW,12.90115421,10.95096542,22.38905969
0,12,Adaptation,RH,35,45,0,-30,2,CCW,13.55807415,11.70021362,18.16700955
0,12,Adaptation,RH,36,46,0,-28,3,CCW,13.8267127,11.85379012,16.06342186
0,12,Adaptation,RH,37,47,0,-25,2,CCW,12.36598964,10.32202333,11.38330897
0,12,Adaptation,RH,38,48,0,-34,1,CCW,14.17284784,12.22346222,21.68624548
0,12,Adaptation,RH,39,49,0,-33,4,CCW,11.25352932,9.271964143,18.11429424
0,12,Adaptation,RH,40,50,0,-29,1,CCW,7.960343373,5.920143472,18.34733301
0,12,Adaptation,RH,41,51,0,-32,1,CCW,11.2838674,9.229944576,20.13122666
0,12,Adaptation,RH,42,52,0,-31,4,CCW,15.12637893,13.19973825,25.54064034
0,12,Adaptation,RH,43,53,0,-34,3,CCW,17.15833479,15.18517199,27.01358131
0,12,Adaptation,RH,44,54,0,-37,3,CCW,15.65169514,13.5646353,27.77634315
0,12,Adaptation,RH,45,55,0,-23,2,CCW,11.68834482,9.655268768,13.03536338
0,12,Adaptation,RH,46,56,0,-29,2,CCW,14.27586991,12.41065958,23.98787057
0,12,Adaptation,RH,47,57,0,-30,2,CCW,10.41822183,8.263434651,18.55348593
0,12,Adaptation,RH,48,58,0,-25,1,CCW,15.15624425,13.21790792,21.41021732
0,12,Adaptation,RH,49,59,0,-29,2,CCW,14.7315178,12.8013749,23.18046381
0,12,Adaptation,RH,50,60,0,-33,3,CCW,9.493560899,7.635920407,18.88333624
0,12,Adaptation,RH,51,61,0,-27,3,CCW,12.91792802,10.92889126,26.39243305
0,12,Adaptation,RH,52,62,0,-22,3,CCW,18.36136422,16.37163543,14.4279026
0,12,Adaptation,RH,53,63,0,-26,3,CCW,8.438494182,6.470765842,16.37954307
0,12,Adaptation,RH,54,64,0,-31,3,CCW,12.22505324,10.30901198,23.68053429
0,12,Adaptation,RH,55,65,0,-27,2,CCW,9.789031014,7.955086115,16.29496637
0,12,Adaptation,RH,56,66,0,-34,2,CCW,11.30293326,9.001684603,20.28748509
0,12,Adaptation,RH,57,67,0,-28,1,CCW,9.725588745,7.575504699,16.62162541
0,12,Adaptation,RH,58,68,0,-31,3,CCW,15.36838031,13.40427947,24.09463638
0,12,Adaptation,RH,59,69,0,-28,4,CCW,11.85579433,9.867282263,22.33388455
0,12,Adaptation,RH,60,70,0,-33,4,CCW,14.77725468,12.74136457,26.10495844
0,12,Adaptation,RH,61,71,0,-23,3,CCW,16.31585387,14.31706761,16.92405065
0,12,Adaptation,RH,62,72,0,-37,1,CCW,13.77308236,11.83011834,26.61536139
0,12,Adaptation,RH,63,73,0,-29,4,CCW,16.45680892,14.36340544,24.38012799
0,12,Adaptation,RH,64,74,0,-29,1,CCW,14.22129923,12.33513091,23.32727432
0,12,Adaptation,RH,65,75,0,-24,2,CCW,14.08284011,11.88711629,18.23154008
0,12,Adaptation,RH,66,76,0,-30,3,CCW,15.88636897,14.06269192,23.59044095
0,12,Adaptation,RH,67,77,0,-30,3,CCW,17.70959912,15.74193255,23.07542686
0,12,Adaptation,RH,68,78,0,-25,1,CCW,14.14190356,12.05464434,16.68118256
0,12,Adaptation,RH,69,79,0,-32,3,CCW,19.68223987,17.67044833,28.68141521
0,12,Adaptation,RH,70,80,0,-38,2,CCW,11.79784382,9.948149299,26.30895171
0,12,Adaptation,RH,71,81,0,-35,1,CCW,9.443076757,7.350893235,23.75300161
0,12,Adaptation,RH,72,82,0,-30,3,CCW,15.97181389,13.9554894,22.04765414
0,12,Adaptation,RH,73,83,0,-32,4,CCW,9.033469206,7.11493629,17.5624763
0,12,Adaptation,RH,74,84,0,-31,1,CCW,7.512365456,5.471994447,23.48421711
0,12,Adaptation,RH,75,85,0,-32,4,CCW,15.09798241,13.02236667,27.1896692
0,12,Adaptation,RH,76,86,0,-22,1,CCW,15.92075325,13.70230928,15.48050061
0,12,Adaptation,RH,77,87,0,-26,2,CCW,14.51619759,12.52557584,20.35742632
0,12,Adaptation,RH,78,88,0,-29,2,CCW,14.73856695,12.76798756,22.66121502
0,12,Adaptation,RH,79,89,0,-33,1,CCW,17.0401192,15.09059976,25.53232483
0,12,Adaptation,RH,80,90,0,-31,4,CCW,14.53716765,12.72986755,23.16751392
0,12,Adaptation,RH,81,91,0,-30,2,CCW,16.23564426,14.18350619,22.27349739
0,12,Adaptation,RH,82,92,0,-21,4,CCW,14.81560702,13.02104814,17.84572877
0,12,Adaptation,RH,83,93,0,-24,2,CCW,14.69398285,12.7209666,19.30298015
0,12,Adaptation,RH,84,94,0,-35,3,CCW,20.9016508,18.92915401,30.79609485
0,12,Adaptation,RH,85,95,0,-31,2,CCW,21.314258,19.22974352,31.19562862
0,12,Adaptation,RH,86,96,0,-30,1,CCW,16.69339932,14.97051746,24.79574907
0,12,Adaptation,RH,87,97,0,-29,2,CCW,18.44298494,16.35117745,23.64571187
0,12,Adaptation,RH,88,98,0,-42,3,CCW,19.75780336,17.80972879,35.38222902
0,12,Adaptation,RH,89,99,0,-27,4,CCW,12.00354741,10.13284863,20.82317733
0,12,Adaptation,RH,90,100,0,-29,1,CCW,9.761663487,7.762535296,22.54460536
0,12,Adaptation,RH,91,101,0,-32,3,CCW,19.73111729,17.70778202,26.90786859
0,12,Adaptation,RH,92,102,0,-35,1,CCW,16.64776906,14.69018863,28.18227929
0,12,Adaptation,RH,93,103,0,-29,3,CCW,12.61176515,10.75871002,21.54018982
0,12,Adaptation,RH,94,104,0,-34,3,CCW,18.52811422,16.40747219,30.00110348
0,12,Adaptation,RH,95,105,0,-34,1,CCW,18.69308005,16.67334583,31.39366135
0,12,Adaptation,RH,96,106,0,-31,1,CCW,21.93439668,20.00508423,30.55829227
0,12,Adaptation,RH,97,107,0,-25,2,CCW,16.18618074,14.06454401,21.67111709
0,12,Adaptation,RH,98,108,0,-33,1,CCW,16.25911498,14.22239794,29.66721296
0,12,Adaptation,RH,99,109,0,-30,4,CCW,13.75205779,11.87880935,24.18842212
0,12,Adaptation,RH,100,110,0,-36,3,CCW,9.823331825,7.761226818,24.00536698
0,12,Adaptation,RH,101,111,0,-27,3,CCW,15.03064931,13.21019477,22.16142681
0,12,Adaptation,RH,102,112,0,-30,2,CCW,20.16028891,18.26607286,31.20325734
0,12,Adaptation,RH,103,113,0,-28,3,CCW,14.10719817,12.09204372,23.1393518
0,12,Adaptation,RH,104,114,0,-23,2,CCW,17.76602102,15.72489461,24.91666961
0,12,Adaptation,RH,105,115,0,-26,1,CCW,13.09865825,11.09160847,18.31937862
0,12,Adaptation,RH,106,116,0,-22,2,CCW,21.20833814,19.4016408,23.27964677
0,12,Adaptation,RH,107,117,0,-37,3,CCW,20.78413792,18.70226572,29.99964664
0,12,Adaptation,RH,108,118,0,-31,3,CCW,14.94506107,12.81888536,23.26478824
0,12,Adaptation,RH,109,119,0,-32,1,CCW,14.45583516,12.33910087,25.41546823
0,12,Adaptation,RH,110,120,0,-31,3,CCW,20.06559353,18.12262653,28.26382553
0,12,Adaptation,RH,111,121,0,-34,1,CCW,20.38001506,18.41940482,28.76020678
0,12,Adaptation,RH,112,122,0,-36,4,CCW,20.00820763,18.10995103,30.14570383
0,12,Adaptation,RH,113,123,0,-28,3,CCW,17.61538924,15.59036865,24.48872826
0,12,Adaptation,RH,114,124,0,-26,1,CCW,18.44544785,16.42023537,24.976037
0,12,Adaptation,RH,115,125,0,-34,2,CCW,18.91718662,16.99433451,24.65676057
0,12,Adaptation,RH,116,126,0,-39,2,CCW,16.49131547,14.39936092,30.94220144
0,12,Adaptation,RH,117,127,0,-29,3,CCW,23.0931312,21.00791545,27.04755435
0,12,Adaptation,RH,118,128,0,-27,4,CCW,15.19258095,13.12686833,19.11050099
0,12,Adaptation,RH,119,129,0,-31,4,CCW,15.77266215,13.84800858,25.31142959
0,12,Adaptation,RH,120,130,0,-26,4,CCW,17.92638251,16.06023269,24.99838289
0,12,Adaptation,RH,121,131,0,-27,3,CCW,18.11191979,16.04669728,24.83573112
0,12,Adaptation,RH,122,132,0,-33,2,CCW,14.95048406,12.80576239,28.27734006
0,12,Adaptation,RH,123,133,0,-29,4,CCW,14.45659097,12.58560357,25.58141005
0,12,Adaptation,RH,124,134,0,-32,3,CCW,15.99393111,14.21475003,27.23180385
0,12,Adaptation,RH,125,135,0,-28,4,CCW,17.03912458,14.89551377,25.49499849
0,12,Adaptation,RH,126,136,0,-32,3,CCW,18.03004167,16.03620889,28.87175703
0,12,Adaptation,RH,127,137,0,-31,1,CCW,14.55929305,12.4415124,24.61234721
0,12,Adaptation,RH,128,138,0,-32,4,CCW,16.23090833,14.13235699,24.10361834
0,12,Adaptation,RH,129,139,0,-35,1,CCW,16.90863392,15.03049176,32.60884088
0,12,Adaptation,RH,130,140,0,-34,3,CCW,15.32098736,13.36417519,25.52532022
0,12,Adaptation,RH,131,141,0,-24,3,CCW,21.02855129,19.11204542,25.09614335
0,12,Adaptation,RH,132,142,0,-37,3,CCW,19.74902779,17.73105978,29.86422022
0,12,Adaptation,RH,133,143,0,-25,3,CCW,17.41036525,15.29373501,21.23649143
0,12,Adaptation,RH,134,144,0,-23,4,CCW,22.77043097,20.76483238,24.32929564
0,12,Adaptation,RH,135,145,0,-34,4,CCW,21.63634003,19.84634421,29.65721303
0,12,Adaptation,RH,136,146,0,-27,1,CCW,18.10631382,15.98278411,25.8461452
0,12,Adaptation,RH,137,147,0,-22,1,CCW,21.34850023,19.34823308,21.76845248
0,12,Adaptation,RH,138,148,0,-30,1,CCW,17.95836223,16.00431591,28.23201177
0,12,Adaptation,RH,139,149,0,-37,4,CCW,17.28936786,15.49968552,31.67426891
0,12,Adaptation,RH,140,150,0,-34,1,CCW,16.29999473,14.26260256,26.19627737
0,12,Adaptation,RH,141,151,0,-33,4,CCW,22.34953657,20.32501852,28.93365079
0,12,Adaptation,RH,142,152,0,-26,2,CCW,22.96059215,20.92673423,26.66438371
0,12,Adaptation,RH,143,153,0,-27,4,CCW,21.69750724,19.80531376,28.88343035
0,12,Adaptation,RH,144,154,0,-34,3,CCW,18.40508152,16.47809775,33.48070448
0,12,Adaptation,RH,145,155,0,-35,4,CCW,22.53067487,20.6223076,34.57087548
0,12,Adaptation,RH,146,156,0,-34,1,CCW,18.56621621,16.38746089,30.26383126
0,12,Adaptation,RH,147,157,0,-32,2,CCW,19.47190146,17.55394181,29.43397612
0,12,Adaptation,RH,148,158,0,-26,4,CCW,18.83650785,16.85617898,21.72159814
0,12,Adaptation,RH,149,159,0,-29,2,CCW,17.76149219,15.85050656,26.54061701
0,12,Adaptation,RH,150,160,0,-35,3,CCW,19.76366038,17.67258552,31.34603862
0,12,Adaptation,RH,151,161,0,-36,3,CCW,19.74455649,17.74578301,29.82795706
0,12,Adaptation,RH,152,162,0,-32,4,CCW,16.27200059,14.26471914,26.46735949
0,12,Adaptation,RH,153,163,0,-30,1,CCW,19.52094623,17.4270046,30.16834905
0,12,Adaptation,RH,154,164,0,-31,1,CCW,26.39868064,24.33115691,30.77803213
0,12,Adaptation,RH,155,165,0,-28,1,CCW,20.53441533,18.45581848,23.33122141
0,12,Adaptation,RH,156,166,0,-33,3,CCW,23.23635816,21.44963223,32.2585325
0,12,Adaptation,RH,157,167,0,-31,2,CCW,20.03175215,18.00975919,29.67091609
0,12,Adaptation,RH,158,168,0,-32,2,CCW,18.21273605,16.1161075,27.70066529
0,12,Adaptation,RH,159,169,0,-29,4,CCW,18.73590855,16.70090914,26.12801138
0,12,Adaptation,RH,160,170,0,-31,1,CCW,15.4279268,13.33774527,24.13798975
0,12,Adaptation,RH,161,171,0,-28,1,CCW,17.23374488,15.02162604,23.12082401
0,12,Adaptation,RH,162,172,0,-36,4,CCW,21.69946909,19.57461042,31.62699836
0,12,Adaptation,RH,163,173,0,-29,4,CCW,21.00589028,19.11820886,28.11156934
0,12,Adaptation,RH,164,174,0,-33,3,CCW,18.98369445,17.06670296,26.97607855
0,12,Adaptation,RH,165,175,0,-22,3,CCW,27.12333927,25.13551714,27.14953137
0,12,Adaptation,RH,166,176,0,-34,4,CCW,24.37138438,22.43564349,36.46615524
0,12,Adaptation,RH,167,177,0,-29,1,CCW,19.48884824,17.49674324,29.21107344
0,12,Adaptation,RH,168,178,0,-33,2,CCW,19.21508839,17.09227711,28.46942066
0,12,Adaptation,RH,169,179,0,-28,1,CCW,21.47123255,19.52436913,27.72956193
0,12,Adaptation,RH,170,180,0,-33,4,CCW,18.19752212,16.2261326,27.60019323
0,12,Adaptation,RH,171,181,0,-28,1,CCW,22.67972046,20.70248103,27.98234363
0,12,Adaptation,RH,172,182,0,-28,4,CCW,20.38288379,18.31543147,25.00143153
0,12,Adaptation,RH,173,183,0,-26,4,CCW,21.11801692,19.01433292,21.66352951
0,12,Adaptation,RH,174,184,0,-24,3,CCW,16.50370542,14.51865167,19.09944174
0,12,Adaptation,RH,175,185,0,-32,4,CCW,20.24120878,18.27291691,26.46976849
0,12,Adaptation,RH,176,186,0,-34,3,CCW,20.75206496,18.65870549,31.98773482
0,12,Adaptation,RH,177,187,0,-31,2,CCW,16.12405519,14.05172678,25.5384018
0,12,Adaptation,RH,178,188,0,-27,4,CCW,16.57526805,14.52644957,21.42274637
0,12,Adaptation,RH,179,189,0,-25,4,CCW,16.8669524,14.54033253,17.42661731
0,12,Adaptation,RH,180,190,0,-26,1,CCW,21.9816353,19.97846522,24.45223271
0,13,Adaptation,RH,1,11,0,-25,2,CCW,2.527424367,0.493296874,-0.384306432
0,13,Adaptation,RH,2,12,0,-34,1,CCW,-2.554803246,-4.546450147,8.801874726
0,13,Adaptation,RH,3,13,0,-38,2,CCW,3.836459252,1.774817143,15.73944239
0,13,Adaptation,RH,4,14,0,-31,4,CCW,-0.110864029,-2.05836411,9.112501745
0,13,Adaptation,RH,5,15,0,-30,4,CCW,5.100047847,2.999277173,12.82341032
0,13,Adaptation,RH,6,16,0,-34,4,CCW,6.717905532,4.534995308,21.71571319
0,13,Adaptation,RH,7,17,0,-23,1,CCW,0.709967252,-1.298561555,2.881342812
0,13,Adaptation,RH,8,18,0,-29,4,CCW,10.22694671,8.233779182,12.71941942
0,13,Adaptation,RH,9,19,0,-22,1,CCW,6.783549027,4.839895568,2.861141021
0,13,Adaptation,RH,10,20,0,-32,1,CCW,4.019939459,2.067296865,12.40498851
0,13,Adaptation,RH,11,21,0,-30,2,CCW,14.36788332,12.53823677,19.54397735
0,13,Adaptation,RH,12,22,0,-31,1,CCW,13.25187218,11.25724418,19.61717319
0,13,Adaptation,RH,13,23,0,-28,2,CCW,9.32362738,7.411761787,16.37396003
0,13,Adaptation,RH,14,24,0,-23,2,CCW,7.998458418,5.872869275,9.434272212
0,13,Adaptation,RH,15,25,0,-34,2,CCW,11.52966962,9.514085465,23.384826
0,13,Adaptation,RH,16,26,0,-27,2,CCW,11.46790424,9.462410972,11.39155841
0,13,Adaptation,RH,17,27,0,-31,2,CCW,2.594224581,0.454369337,12.98521234
0,13,Adaptation,RH,18,28,0,-34,4,CCW,6.960878382,5.13844322,17.73220178
0,13,Adaptation,RH,19,29,0,-32,4,CCW,5.715266142,3.682300736,15.82763784
0,13,Adaptation,RH,20,30,0,-27,2,CCW,8.452588235,6.558378512,9.215218804
0,13,Adaptation,RH,21,31,0,-29,1,CCW,13.11640372,11.18074064,16.44106832
0,13,Adaptation,RH,22,32,0,-29,3,CCW,6.12251762,4.096673541,16.46353132
0,13,Adaptation,RH,23,33,0,-34,2,CCW,9.208031103,7.118861673,21.80403283
0,13,Adaptation,RH,24,34,0,-35,4,CCW,12.44940106,10.5330633,25.13728685
0,13,Adaptation,RH,25,35,0,-26,2,CCW,2.490208221,0.434893396,11.90482301
0,13,Adaptation,RH,26,36,0,-26,2,CCW,15.00764079,12.86179986,15.78434952
0,13,Adaptation,RH,27,37,0,-31,2,CCW,5.298977375,3.384485593,15.15443209
0,13,Adaptation,RH,28,38,0,-30,3,CCW,10.89903272,8.998244982,18.71807456
0,13,Adaptation,RH,29,39,0,-31,4,CCW,10.7081233,8.709293242,20.87556522
0,13,Adaptation,RH,30,40,0,-26,1,CCW,11.87694741,9.814256337,17.54218364
0,13,Adaptation,RH,31,41,0,-25,2,CCW,13.51659263,11.51644271,13.86542781
0,13,Adaptation,RH,32,42,0,-30,3,CCW,7.49484878,5.576481454,19.10337625
0,13,Adaptation,RH,33,43,0,-35,2,CCW,15.27189487,13.26038012,25.22642108
0,13,Adaptation,RH,34,44,0,-33,4,CCW,11.92414771,9.903440844,24.94674544
0,13,Adaptation,RH,35,45,0,-30,2,CCW,12.62722812,10.6716843,19.05278262
0,13,Adaptation,RH,36,46,0,-28,3,CCW,8.991042141,7.103091115,14.08954022
0,13,Adaptation,RH,37,47,0,-25,2,CCW,12.24120003,10.19766423,19.14198989
0,13,Adaptation,RH,38,48,0,-34,1,CCW,13.44404337,11.44233451,18.16677022
0,13,Adaptation,RH,39,49,0,-33,4,CCW,12.89728265,10.93358121,21.38298385
0,13,Adaptation,RH,40,50,0,-29,1,CCW,14.01440625,12.07753,23.69917157
0,13,Adaptation,RH,41,51,0,-32,1,CCW,9.44598884,7.496021338,15.40209458
0,13,Adaptation,RH,42,52,0,-31,4,CCW,6.720008207,4.806727524,18.13808461
0,13,Adaptation,RH,43,53,0,-34,3,CCW,12.76543495,10.86944427,22.61601077
0,13,Adaptation,RH,44,54,0,-37,3,CCW,10.05261651,7.926073363,23.32307167
0,13,Adaptation,RH,45,55,0,-23,2,CCW,12.91600407,10.94014986,15.3131843
0,13,Adaptation,RH,46,56,0,-29,2,CCW,14.31271469,12.48561783,19.61341738
0,13,Adaptation,RH,47,57,0,-30,2,CCW,9.434402783,7.483226871,18.38419351
0,13,Adaptation,RH,48,58,0,-25,1,CCW,8.579662775,6.473624343,20.47070366
