,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,GROUP,SUBJECT,PHASE,TRIAL,TARGET,ROT,DIR,HA_INIT,HA_MID,HA_END,SIG_MP,TRIAL_ABS
3164,3164,3164,3364,0,17,Adaptation,85,0,-31,CCW,21.04596862,19.25407357,28.38828318,2,95
3165,3165,3165,3365,0,17,Adaptation,86,0,-30,CCW,11.90107815,9.905553463,25.46478688,1,96
3166,3166,3166,3366,0,17,Adaptation,87,0,-29,CCW,14.30941189,12.19761639,20.50508021,2,97
3167,3167,3167,3367,0,17,Adaptation,88,0,-42,CCW,18.91972065,17.08467101,39.37091542,3,98
3168,3168,3168,3368,0,17,Adaptation,89,0,-27,CCW,12.95497848,10.88711176,19.99688035,4,99
3169,3169,3169,3369,0,17,Adaptation,90,0,-29,CCW,19.67963815,17.63020583,28.61839723,1,100
3170,3170,3170,3370,0,17,Adaptation,91,0,-32,CCW,18.33744391,16.39629077,26.53729074,3,101
3171,3171,3171,3371,0,17,Adaptation,92,0,-35,CCW,19.40866171,17.41105418,28.74459831,1,102
3172,3172,3172,3372,0,17,Adaptation,93,0,-29,CCW,21.0914826,18.8723513,28.83806999,3,103
3173,3173,3173,3373,0,17,Adaptation,94,0,-34,CCW,19.11141007,17.25146817,30.24319064,3,104
3174,3174,3174,3374,0,17,Adaptation,95,0,-34,CCW,11.54467624,9.496666291,27.2253908,1,105
3175,3175,3175,3375,0,17,Adaptation,96,0,-31,CCW,16.94756906,14.92681399,27.34684125,1,106
3176,3176,3176,3376,0,17,Adaptation,97,0,-25,CCW,19.11523759,17.08302911,26.00628377,2,107
3177,3177,3177,3377,0,17,Adaptation,98,0,-33,CCW,8.852175738,6.852763786,27.30593881,1,108
3178,3178,3178,3378,0,17,Adaptation,99,0,-30,CCW,14.94396036,12.91582145,24.13804335,4,109
3179,3179,3179,3379,0,17,Adaptation,100,0,-36,CCW,16.563498,14.58863192,29.65288174,3,110
3180,3180,3180,3380,0,17,Adaptation,101,0,-27,CCW,16.82852575,14.9978717,26.00483934,3,111
3181,3181,3181,3381,0,17,Adaptation,102,0,-30,CCW,20.49351689,18.55191851,32.06394171,2,112
3182,3182,3182,3382,0,17,Adaptation,103,0,-28,CCW,15.84883829,13.82539402,23.61390527,3,113
3183,3183,3183,3383,0,17,Adaptation,104,0,-23,CCW,15.88716687,13.86128825,20.29372583,2,114
3184,3184,3184,3384,0,17,Adaptation,105,0,-26,CCW,16.10590837,14.04554273,18.62595022,1,115
3185,3185,3185,3385,0,17,Adaptation,106,0,-22,CCW,16.44071637,14.21861983,21.14859565,2,116
3186,3186,3186,3386,0,17,Adaptation,107,0,-37,CCW,12.04341012,10.20882318,29.60391046,3,117
3187,3187,3187,3387,0,17,Adaptation,108,0,-31,CCW,19.52916554,17.46112449,29.60131028,3,118
3188,3188,3188,3388,0,17,Adaptation,109,0,-32,CCW,17.40049106,15.38690813,29.12887949,1,119
3189,3189,3189,3389,0,17,Adaptation,110,0,-31,CCW,18.14079647,16.14459522,23.64661278,3,120
3190,3190,3190,3390,0,17,Adaptation,111,0,-34,CCW,17.37789027,15.44720399,26.40450232,1,121
3191,3191,3191,3391,0,17,Adaptation,112,0,-36,CCW,15.7327481,13.7455006,27.89791121,4,122
3192,3192,3192,3392,0,17,Adaptation,113,0,-28,CCW,17.86833064,15.80029446,24.66564066,3,123
3193,3193,3193,3393,0,17,Adaptation,114,0,-26,CCW,22.95502971,20.91240825,27.09017837,1,124
3194,3194,3194,3394,0,17,Adaptation,115,0,-34,CCW,18.83221714,16.99278409,30.47450162,2,125
3195,3195,3195,3395,0,17,Adaptation,116,0,-39,CCW,17.63087541,15.54025433,30.19892759,2,126
3196,3196,3196,3396,0,17,Adaptation,117,0,-29,CCW,21.77040192,19.74545051,26.02835455,3,127
3197,3197,3197,3397,0,17,Adaptation,118,0,-27,CCW,19.88633382,17.696911,26.32049376,4,128
3198,3198,3198,3398,0,17,Adaptation,119,0,-31,CCW,17.16805166,15.27928953,26.97588528,4,129
3199,3199,3199,3399,0,17,Adaptation,120,0,-26,CCW,16.37890646,14.45111064,21.22100897,4,130
3200,3200,3200,3400,0,17,Adaptation,121,0,-27,CCW,16.08593757,14.26115625,22.39187522,3,131
3201,3201,3201,3401,0,17,Adaptation,122,0,-33,CCW,16.3933892,14.39302797,26.83436472,2,132
3202,3202,3202,3402,0,17,Adaptation,123,0,-29,CCW,13.13117148,11.03165705,22.30247462,4,133
3203,3203,3203,3403,0,17,Adaptation,124,0,-32,CCW,16.85068984,14.89858678,26.11584503,3,134
3204,3204,3204,3404,0,17,Adaptation,125,0,-28,CCW,15.48518984,13.53709998,21.90157659,4,135
3205,3205,3205,3405,0,17,Adaptation,126,0,-32,CCW,28.67657455,26.70604052,36.4957705,3,136
3206,3206,3206,3406,0,17,Adaptation,127,0,-31,CCW,13.90810881,11.9241638,25.74932783,1,137
3207,3207,3207,3407,0,17,Adaptation,128,0,-32,CCW,17.56535405,15.46300244,28.17558863,4,138
3208,3208,3208,3408,0,17,Adaptation,129,0,-35,CCW,16.28210482,14.28051535,27.61672136,1,139
3209,3209,3209,3409,0,17,Adaptation,130,0,-34,CCW,17.83580005,15.88406576,28.26868542,3,140
3210,3210,3210,3410,0,17,Adaptation,131,0,-24,CCW,19.09229738,17.02882993,24.87293739,3,141
3211,3211,3211,3411,0,17,Adaptation,132,0,-37,CCW,21.8332862,19.96973,28.57692375,3,142
3212,3212,3212,3412,0,17,Adaptation,133,0,-25,CCW,22.38422015,20.32435767,24.25011901,3,143
3213,3213,3213,3413,0,17,Adaptation,134,0,-23,CCW,16.35396884,14.37461865,22.04157148,4,144
3214,3214,3214,3414,0,17,Adaptation,135,0,-34,CCW,18.82178138,16.60784475,26.88959678,4,145
3215,3215,3215,3415,0,17,Adaptation,136,0,-27,CCW,16.96506416,15.02994554,24.78200148,1,146
3216,3216,3216,3416,0,17,Adaptation,137,0,-22,CCW,16.28365164,14.24129242,17.31862464,1,147
3217,3217,3217,3417,0,17,Adaptation,138,0,-30,CCW,22.08453325,20.07274672,29.8078495,1,148
3218,3218,3218,3418,0,17,Adaptation,139,0,-37,CCW,22.38552322,20.49360107,33.56169817,4,149
3219,3219,3219,3419,0,17,Adaptation,140,0,-34,CCW,18.20343304,16.11588037,27.22184268,1,150
3220,3220,3220,3420,0,17,Adaptation,141,0,-33,CCW,18.69858896,16.92121713,28.43516907,4,151
3221,3221,3221,3421,0,17,Adaptation,142,0,-26,CCW,16.70459439,14.89920552,22.31570536,2,152
3222,3222,3222,3422,0,17,Adaptation,143,0,-27,CCW,20.09923288,18.23019235,24.67280013,4,153
3223,3223,3223,3423,0,17,Adaptation,144,0,-34,CCW,16.0348434,13.90428109,29.3055578,3,154
3224,3224,3224,3424,0,17,Adaptation,145,0,-35,CCW,14.12727787,12.02888092,32.40772451,4,155
3225,3225,3225,3425,0,17,Adaptation,146,0,-34,CCW,21.86142746,19.9865661,28.6172689,1,156
3226,3226,3226,3426,0,17,Adaptation,147,0,-32,CCW,20.07791565,18.09589103,28.52491401,2,157
3227,3227,3227,3427,0,17,Adaptation,148,0,-26,CCW,19.0686526,17.14299324,25.38651097,4,158
3228,3228,3228,3428,0,17,Adaptation,149,0,-29,CCW,21.43711094,19.41378675,29.19690484,2,159
3229,3229,3229,3429,0,17,Adaptation,150,0,-35,CCW,18.63903751,16.42890303,33.86276099,3,160
3230,3230,3230,3430,0,17,Adaptation,151,0,-36,CCW,16.0870664,14.17473303,30.70051045,3,161
3231,3231,3231,3431,0,17,Adaptation,152,0,-32,CCW,22.57990769,20.38502884,28.31826956,4,162
3232,3232,3232,3432,0,17,Adaptation,153,0,-30,CCW,13.05353723,11.10006445,24.59846924,1,163
3233,3233,3233,3433,0,17,Adaptation,154,0,-31,CCW,19.48500307,17.55019479,28.12159482,1,164
3234,3234,3234,3434,0,17,Adaptation,155,0,-28,CCW,25.42960961,23.36864655,27.19778723,1,165
3235,3235,3235,3435,0,17,Adaptation,156,0,-33,CCW,15.414571,13.3436586,25.58602656,3,166
3236,3236,3236,3436,0,17,Adaptation,157,0,-31,CCW,19.25501611,17.22703651,27.32110267,2,167
3237,3237,3237,3437,0,17,Adaptation,158,0,-32,CCW,17.55138432,15.69812993,27.70407543,2,168
3238,3238,3238,3438,0,17,Adaptation,159,0,-29,CCW,23.91012196,21.97925369,26.67969365,4,169
3239,3239,3239,3439,0,17,Adaptation,160,0,-31,CCW,19.17742713,17.26422598,29.07065762,1,170
3240,3240,3240,3440,0,17,Adaptation,161,0,-28,CCW,20.64947537,18.70072614,25.43642223,1,171
3241,3241,3241,3441,0,17,Adaptation,162,0,-36,CCW,18.36273533,16.44094398,31.28103555,4,172
3242,3242,3242,3442,0,17,Adaptation,163,0,-29,CCW,18.83630363,16.79372471,29.2705723,4,173
3243,3243,3243,3443,0,17,Adaptation,164,0,-33,CCW,25.08087982,22.97972577,32.87537506,3,174
3244,3244,3244,3444,0,17,Adaptation,165,0,-22,CCW,21.88118989,19.90625663,24.29609182,3,175
3245,3245,3245,3445,0,17,Adaptation,166,0,-34,CCW,24.29668682,22.24126321,35.51057795,4,176
3246,3246,3246,3446,0,17,Adaptation,167,0,-29,CCW,19.42939323,17.35350515,29.54921764,1,177
3247,3247,3247,3447,0,17,Adaptation,168,0,-33,CCW,19.86675257,17.8533683,33.2455766,2,178
3248,3248,3248,3448,0,17,Adaptation,169,0,-28,CCW,22.1361553,20.16341145,28.82099284,1,179
3249,3249,3249,3449,0,17,Adaptation,170,0,-33,CCW,21.07086238,19.12512515,32.54064326,4,180
3250,3250,3250,3450,0,17,Adaptation,171,0,-28,CCW,17.70333339,15.81964385,22.15981202,1,181
3251,3251,3251,3451,0,17,Adaptation,172,0,-28,CCW,17.26506078,15.29241252,21.37571232,4,182
3252,3252,3252,3452,0,17,Adaptation,173,0,-26,CCW,19.52670585,17.51075546,19.51928317,4,183
3253,3253,3253,3453,0,17,Adaptation,174,0,-24,CCW,20.81255969,18.8312305,21.29169256,3,184
3254,3254,3254,3454,0,17,Adaptation,175,0,-32,CCW,20.64251778,18.62072737,27.68773781,4,185
3255,3255,3255,3455,0,17,Adaptation,176,0,-34,CCW,20.78466163,18.7800378,29.92708826,3,186
3256,3256,3256,3456,0,17,Adaptation,177,0,-31,CCW,24.87492257,22.80789007,27.51099411,2,187
3257,3257,3257,3457,0,17,Adaptation,178,0,-27,CCW,24.43346178,22.49651187,23.8896323,4,188
3258,3258,3258,3458,0,17,Adaptation,179,0,-25,CCW,23.39562979,21.40747081,28.31465251,4,189
3259,3259,3259,3459,0,17,Adaptation,180,0,-26,CCW,19.74597123,17.72176477,22.69543166,1,190
3260,3260,3260,3460,0,18,Adaptation,1,0,-25,CCW,2.865650825,0.903259288,3.61410883,2,11
3261,3261,3261,3461,0,18,Adaptation,2,0,-34,CCW,-2.739448592,-4.767493033,8.098321434,1,12
3262,3262,3262,3462,0,18,Adaptation,3,0,-38,CCW,4.880483409,3.057928623,18.72891243,2,13
3263,3263,3263,3463,0,18,Adaptation,4,0,-31,CCW,1.496518176,-0.549339605,11.39790052,4,14
3264,3264,3264,3464,0,18,Adaptation,5,0,-30,CCW,1.519685736,-0.526496553,11.45519161,4,15
3265,3265,3265,3465,0,18,Adaptation,6,0,-34,CCW,4.064792658,2.064911407,16.62301084,4,16
3266,3266,3266,3466,0,18,Adaptation,7,0,-23,CCW,11.0809829,9.116276775,8.778765231,1,17
3267,3267,3267,3467,0,18,Adaptation,8,0,-29,CCW,10.91025319,8.953552316,15.39797027,4,18
3268,3268,3268,3468,0,18,Adaptation,9,0,-22,CCW,8.153108944,6.323586354,7.781718156,1,19
3269,3269,3269,3469,0,18,Adaptation,10,0,-32,CCW,12.83595478,10.72638311,18.91878821,1,20
3270,3270,3270,3470,0,18,Adaptation,11,0,-30,CCW,9.483295665,7.419718453,16.30404907,2,21
3271,3271,3271,3471,0,18,Adaptation,12,0,-31,CCW,6.197470842,4.306189274,16.45251162,1,22
3272,3272,3272,3472,0,18,Adaptation,13,0,-28,CCW,8.445914064,6.593640607,11.44523195,2,23
3273,3273,3273,3473,0,18,Adaptation,14,0,-23,CCW,8.347832281,6.386357222,7.175850706,2,24
3274,3274,3274,3474,0,18,Adaptation,15,0,-34,CCW,8.503769084,6.435685418,18.77586289,2,25
3275,3275,3275,3475,0,18,Adaptation,16,0,-27,CCW,12.68456332,10.60129839,16.27800421,2,26
3276,3276,3276,3476,0,18,Adaptation,17,0,-31,CCW,9.780898182,7.727438358,19.30171811,2,27
3277,3277,3277,3477,0,18,Adaptation,18,0,-34,CCW,4.819712956,2.742910499,18.51785466,4,28
3278,3278,3278,3478,0,18,Adaptation,19,0,-32,CCW,14.92630949,12.75082072,21.79271112,4,29
3279,3279,3279,3479,0,18,Adaptation,20,0,-27,CCW,11.45704212,9.627473364,18.08603427,2,30
3280,3280,3280,3480,0,18,Adaptation,21,0,-29,CCW,14.29489242,12.2479416,17.9505544,1,31
3281,3281,3281,3481,0,18,Adaptation,22,0,-29,CCW,11.38741734,9.392847724,14.96455812,3,32
3282,3282,3282,3482,0,18,Adaptation,23,0,-34,CCW,11.08553267,9.160420168,22.57116552,2,33
3283,3283,3283,3483,0,18,Adaptation,24,0,-35,CCW,15.39376454,13.32208814,28.33857178,4,34
3284,3284,3284,3484,0,18,Adaptation,25,0,-26,CCW,6.345385318,4.345936608,14.70119984,2,35
3285,3285,3285,3485,0,18,Adaptation,26,0,-26,CCW,8.908969346,6.788957914,15.45662506,2,36
3286,3286,3286,3486,0,18,Adaptation,27,0,-31,CCW,12.40354407,10.50694578,21.2316851,2,37
3287,3287,3287,3487,0,18,Adaptation,28,0,-30,CCW,6.765366559,4.850123334,17.15785752,3,38
3288,3288,3288,3488,0,18,Adaptation,29,0,-31,CCW,12.38047421,10.33713201,23.28084472,4,39
3289,3289,3289,3489,0,18,Adaptation,30,0,-26,CCW,13.07719544,11.16594784,18.1280495,1,40
3290,3290,3290,3490,0,18,Adaptation,31,0,-25,CCW,11.07201177,9.059888508,14.08282533,2,41
3291,3291,3291,3491,0,18,Adaptation,32,0,-30,CCW,10.86373812,8.903928609,20.56976025,3,42
3292,3292,3292,3492,0,18,Adaptation,33,0,-35,CCW,9.092751834,6.983084002,23.3039093,2,43
3293,3293,3293,3493,0,18,Adaptation,34,0,-33,CCW,10.57422407,8.530556605,24.50940035,4,44
3294,3294,3294,3494,0,18,Adaptation,35,0,-30,CCW,13.66512071,11.70582118,17.71719123,2,45
3295,3295,3295,3495,0,18,Adaptation,36,0,-28,CCW,13.30920751,11.37307653,20.4849434,3,46
3296,3296,3296,3496,0,18,Adaptation,37,0,-25,CCW,9.462488062,7.502976182,16.08708352,2,47
3297,3297,3297,3497,0,18,Adaptation,38,0,-34,CCW,13.62635297,11.38696672,22.35872199,1,48
3298,3298,3298,3498,0,18,Adaptation,39,0,-33,CCW,11.36094044,9.365902741,22.16684537,4,49
3299,3299,3299,3499,0,18,Adaptation,40,0,-29,CCW,9.207473869,7.22773146,17.83324032,1,50
3300,3300,3300,3500,0,18,Adaptation,41,0,-32,CCW,9.220721901,7.240475306,18.96656759,1,51
3301,3301,3301,3501,0,18,Adaptation,42,0,-31,CCW,10.1786448,8.027013197,22.56432134,4,52
3302,3302,3302,3502,0,18,Adaptation,43,0,-34,CCW,14.42033258,12.59355339,23.55445076,3,53
3303,3303,3303,3503,0,18,Adaptation,44,0,-37,CCW,9.007625182,6.896377931,20.18398957,3,54
3304,3304,3304,3504,0,18,Adaptation,45,0,-23,CCW,10.4107942,8.482722303,13.97091084,2,55
3305,3305,3305,3505,0,18,Adaptation,46,0,-29,CCW,12.91652418,10.94386074,19.53827759,2,56
3306,3306,3306,3506,0,18,Adaptation,47,0,-30,CCW,7.057749188,4.990008746,16.90832465,2,57
3307,3307,3307,3507,0,18,Adaptation,48,0,-25,CCW,11.56729242,9.660937502,18.55388905,1,58
3308,3308,3308,3508,0,18,Adaptation,49,0,-29,CCW,19.13803376,17.09546207,21.96649282,2,59
3309,3309,3309,3509,0,18,Adaptation,50,0,-33,CCW,14.19863214,12.20608645,24.29611114,3,60
3310,3310,3310,3510,0,18,Adaptation,51,0,-27,CCW,15.21774926,13.35762999,24.17745804,3,61
3311,3311,3311,3511,0,18,Adaptation,52,0,-22,CCW,17.7523432,15.73311259,16.68344562,3,62
3312,3312,3312,3512,0,18,Adaptation,53,0,-26,CCW,5.824955934,3.766916962,11.88660075,3,63
3313,3313,3313,3513,0,18,Adaptation,54,0,-31,CCW,10.88935094,8.825565014,20.38212171,3,64
3314,3314,3314,3514,0,18,Adaptation,55,0,-27,CCW,8.491931366,6.548529528,16.22034946,2,65
3315,3315,3315,3515,0,18,Adaptation,56,0,-34,CCW,18.75776508,16.75937884,25.97532209,2,66
3316,3316,3316,3516,0,18,Adaptation,57,0,-28,CCW,12.12800632,10.06577406,20.1788976,1,67
3317,3317,3317,3517,0,18,Adaptation,58,0,-31,CCW,14.20332501,12.14998137,24.9206227,3,68
3318,3318,3318,3518,0,18,Adaptation,59,0,-28,CCW,13.74911409,11.78804817,22.77547405,4,69
3319,3319,3319,3519,0,18,Adaptation,60,0,-33,CCW,12.88041764,11.00758442,23.52398445,4,70
3320,3320,3320,3520,0,18,Adaptation,61,0,-23,CCW,14.37875031,12.3514902,17.72823117,3,71
3321,3321,3321,3521,0,18,Adaptation,62,0,-37,CCW,17.16088978,15.12914293,30.81271355,1,72
3322,3322,3322,3522,0,18,Adaptation,63,0,-29,CCW,14.1588821,12.00904527,20.63107021,4,73
3323,3323,3323,3523,0,18,Adaptation,64,0,-29,CCW,14.28902236,12.44440244,23.50492888,1,74
3324,3324,3324,3524,0,18,Adaptation,65,0,-24,CCW,11.0932968,9.128725962,17.33343283,2,75
3325,3325,3325,3525,0,18,Adaptation,66,0,-30,CCW,17.46925234,15.42582958,23.36979863,3,76
3326,3326,3326,3526,0,18,Adaptation,67,0,-30,CCW,22.34311112,20.35325892,24.39892541,3,77
3327,3327,3327,3527,0,18,Adaptation,68,0,-25,CCW,13.16234419,10.95946739,18.5548647,1,78
3328,3328,3328,3528,0,18,Adaptation,69,0,-32,CCW,16.82612208,14.86284327,25.43454483,3,79
3329,3329,3329,3529,0,18,Adaptation,70,0,-38,CCW,21.24685613,19.48323361,34.67137233,2,80
3330,3330,3330,3530,0,18,Adaptation,71,0,-35,CCW,19.22437573,17.1513899,30.77145963,1,81
3331,3331,3331,3531,0,18,Adaptation,72,0,-30,CCW,16.70012788,14.84002996,25.01252373,3,82
3332,3332,3332,3532,0,18,Adaptation,73,0,-32,CCW,19.64989282,17.51840412,25.89873557,4,83
3333,3333,3333,3533,0,18,Adaptation,74,0,-31,CCW,10.29412079,8.253738253,20.56943859,1,84
3334,3334,3334,3534,0,18,Adaptation,75,0,-32,CCW,15.77683927,13.81125589,21.23236514,4,85
3335,3335,3335,3535,0,18,Adaptation,76,0,-22,CCW,20.35673476,18.45474119,20.81155256,1,86
3336,3336,3336,3536,0,18,Adaptation,77,0,-26,CCW,13.18484076,10.99910622,19.12573402,2,87
3337,3337,3337,3537,0,18,Adaptation,78,0,-29,CCW,12.44815887,10.41720502,20.15418078,2,88
3338,3338,3338,3538,0,18,Adaptation,79,0,-33,CCW,13.37173277,11.42064304,25.82645283,1,89
3339,3339,3339,3539,0,18,Adaptation,80,0,-31,CCW,13.403199,11.47268733,21.01444759,4,90
3340,3340,3340,3540,0,18,Adaptation,81,0,-30,CCW,16.60563892,14.62367818,23.44365476,2,91
3341,3341,3341,3541,0,18,Adaptation,82,0,-21,CCW,14.6992848,12.57365647,19.25478412,4,92
3342,3342,3342,3542,0,18,Adaptation,83,0,-24,CCW,16.91214184,14.72106748,21.63082036,2,93
3343,3343,3343,3543,0,18,Adaptation,84,0,-35,CCW,14.79416398,12.79144468,27.12959835,3,94
3344,3344,3344,3544,0,18,Adaptation,85,0,-31,CCW,17.83902982,15.79631688,26.38870225,2,95
3345,3345,3345,3545,0,18,Adaptation,86,0,-30,CCW,14.79067571,12.75833923,24.74811651,1,96
3346,3346,3346,3546,0,18,Adaptation,87,0,-29,CCW,17.2228145,15.3877113,25.35444428,2,97
3347,3347,3347,3547,0,18,Adaptation,88,0,-42,CCW,17.62922125,15.61518745,34.35691622,3,98
3348,3348,3348,3548,0,18,Adaptation,89,0,-27,CCW,12.68226049,10.73206476,18.96478544,4,99
3349,3349,3349,3549,0,18,Adaptation,90,0,-29,CCW,18.5230517,16.565829,26.4822206,1,100
3350,3350,3350,3550,0,18,Adaptation,91,0,-32,CCW,17.27477567,15.2898631,26.61399694,3,101
3351,3351,3351,3551,0,18,Adaptation,92,0,-35,CCW,19.78528391,18.07436492,32.84762363,1,102
3352,3352,3352,3552,0,18,Adaptation,93,0,-29,CCW,19.48534046,17.55879467,27.84664906,3,103
3353,3353,3353,3553,0,18,Adaptation,94,0,-34,CCW,21.72252796,19.64690644,32.14247037,3,104
3354,3354,3354,3554,0,18,Adaptation,95,0,-34,CCW,18.31123104,16.29915176,28.69616148,1,105
3355,3355,3355,3555,0,18,Adaptation,96,0,-31,CCW,20.02305127,18.07464183,29.43576867,1,106
3356,3356,3356,3556,0,18,Adaptation,97,0,-25,CCW,15.15569345,13.18977929,23.82285036,2,107
3357,3357,3357,3557,0,18,Adaptation,98,0,-33,CCW,20.43568421,18.54368343,30.93862658,1,108
3358,3358,3358,3558,0,18,Adaptation,99,0,-30,CCW,21.38251572,19.45225461,24.60822532,4,109
3359,3359,3359,3559,0,18,Adaptation,100,0,-36,CCW,15.25327204,13.31157171,26.34366552,3,110
3360,3360,3360,3560,0,18,Adaptation,101,0,-27,CCW,16.10047661,14.11908915,24.67884312,3,111
3361,3361,3361,3561,0,18,Adaptation,102,0,-30,CCW,22.18193417,20.12313811,31.31385362,2,112
3362,3362,3362,3562,0,18,Adaptation,103,0,-28,CCW,17.87055303,15.87265717,27.52556359,3,113
3363,3363,3363,3563,0,18,Adaptation,104,0,-23,CCW,10.70092247,8.708898601,18.20960837,2,114
3364,3364,3364,3564,0,18,Adaptation,105,0,-26,CCW,23.81076799,21.89431947,27.49538247,1,115
3365,3365,3365,3565,0,18,Adaptation,106,0,-22,CCW,15.50661002,13.40874801,21.3198836,2,116
3366,3366,3366,3566,0,18,Adaptation,107,0,-37,CCW,22.39489421,20.37134642,33.14469394,3,117
3367,3367,3367,3567,0,18,Adaptation,108,0,-31,CCW,16.45181493,14.39521016,25.9646018,3,118
3368,3368,3368,3568,0,18,Adaptation,109,0,-32,CCW,18.91346406,16.89153503,29.06243399,1,119
3369,3369,3369,3569,0,18,Adaptation,110,0,-31,CCW,22.3039095,20.2231384,25.73184832,3,120
3370,3370,3370,3570,0,18,Adaptation,111,0,-34,CCW,17.30583631,15.15458364,29.14210288,1,121
3371,3371,3371,3571,0,18,Adaptation,112,0,-36,CCW,11.05840798,9.101571322,26.63047321,4,122
3372,3372,3372,3572,0,18,Adaptation,113,0,-28,CCW,17.44265928,15.38840322,25.22512668,3,123
3373,3373,3373,3573,0,18,Adaptation,114,0,-26,CCW,17.94289191,15.87496192,22.12940904,1,124
3374,3374,3374,3574,0,18,Adaptation,115,0,-34,CCW,18.29005053,16.29092722,26.75948769,2,125
3375,3375,3375,3575,0,18,Adaptation,116,0,-39,CCW,18.34785038,16.15665625,28.27016058,2,126
3376,3376,3376,3576,0,18,Adaptation,117,0,-29,CCW,18.41754989,16.51541148,24.26791677,3,127
3377,3377,3377,3577,0,18,Adaptation,118,0,-27,CCW,17.3320397,15.38065262,24.07668467,4,128
3378,3378,3378,3578,0,18,Adaptation,119,0,-31,CCW,15.96763035,13.95984055,27.00848302,4,129
3379,3379,3379,3579,0,18,Adaptation,120,0,-26,CCW,13.6311641,11.628544,22.2480489,4,130
3380,3380,3380,3580,0,18,Adaptation,121,0,-27,CCW,21.76483849,19.78711688,26.28313454,3,131
3381,3381,3381,3581,0,18,Adaptation,122,0,-33,CCW,15.66157012,13.70954067,30.75138342,2,132
3382,3382,3382,3582,0,18,Adaptation,123,0,-29,CCW,14.35383141,12.27137268,28.36200275,4,133
3383,3383,3383,3583,0,18,Adaptation,124,0,-32,CCW,20.32056769,18.32660802,32.67616624,3,134
3384,3384,3384,3584,0,18,Adaptation,125,0,-28,CCW,16.75719798,14.83787436,20.81189025,4,135
3385,3385,3385,3585,0,18,Adaptation,126,0,-32,CCW,21.21127298,19.0399892,27.21021469,3,136
3386,3386,3386,3586,0,18,Adaptation,127,0,-31,CCW,21.85477068,19.76355484,29.5016327,1,137
3387,3387,3387,3587,0,18,Adaptation,128,0,-32,CCW,12.58156763,10.43268346,23.80321833,4,138
3388,3388,3388,3588,0,18,Adaptation,129,0,-35,CCW,20.44061496,18.44328976,32.63207758,1,139
3389,3389,3389,3589,0,18,Adaptation,130,0,-34,CCW,22.47108579,20.27950337,29.4818957,3,140
3390,3390,3390,3590,0,18,Adaptation,131,0,-24,CCW,20.76519278,18.67322507,22.6491896,3,141
3391,3391,3391,3591,0,18,Adaptation,132,0,-37,CCW,20.64388472,18.82469459,28.48400929,3,142
3392,3392,3392,3592,0,18,Adaptation,133,0,-25,CCW,20.05544495,18.18197574,18.33723082,3,143
3393,3393,3393,3593,0,18,Adaptation,134,0,-23,CCW,19.7511456,17.69278254,20.36502658,4,144
3394,3394,3394,3594,0,18,Adaptation,135,0,-34,CCW,22.04064096,20.05225976,30.89373231,4,145
3395,3395,3395,3595,0,18,Adaptation,136,0,-27,CCW,19.06886791,17.08324914,24.43272159,1,146
3396,3396,3396,3596,0,18,Adaptation,137,0,-22,CCW,22.42682791,20.31935095,24.02542733,1,147
3397,3397,3397,3597,0,18,Adaptation,138,0,-30,CCW,15.90928114,13.73906224,27.8770064,1,148
3398,3398,3398,3598,0,18,Adaptation,139,0,-37,CCW,22.21120617,20.17208264,35.05770432,4,149
3399,3399,3399,3599,0,18,Adaptation,140,0,-34,CCW,18.54156382,16.52883066,29.43371796,1,150
3400,3400,3400,3600,0,18,Adaptation,141,0,-33,CCW,23.11695463,20.89186153,34.95391827,4,151
3401,3401,3401,3601,0,18,Adaptation,142,0,-26,CCW,15.36565475,13.36672254,22.42013591,2,152
3402,3402,3402,3602,0,18,Adaptation,143,0,-27,CCW,17.58546568,15.6305206,28.87384255,4,153
3403,3403,3403,3603,0,18,Adaptation,144,0,-34,CCW,16.03293763,14.09244259,31.79306627,3,154
3404,3404,3404,3604,0,18,Adaptation,145,0,-35,CCW,18.98520187,17.05876883,34.71595825,4,155
3405,3405,3405,3605,0,18,Adaptation,146,0,-34,CCW,20.46998561,18.4618161,26.95497236,1,156
3406,3406,3406,3606,0,18,Adaptation,147,0,-32,CCW,14.52814927,12.61423497,24.72333406,2,157
3407,3407,3407,3607,0,18,Adaptation,148,0,-26,CCW,15.40374228,13.58958333,20.35145906,4,158
3408,3408,3408,3608,0,18,Adaptation,149,0,-29,CCW,24.52776499,22.65625368,30.64843765,2,159
3409,3409,3409,3609,0,18,Adaptation,150,0,-35,CCW,20.94343293,18.89981271,31.82590759,3,160
3410,3410,3410,3610,0,18,Adaptation,151,0,-36,CCW,20.10459799,17.99546971,31.99314193,3,161
3411,3411,3411,3611,0,18,Adaptation,152,0,-32,CCW,14.30527893,12.18501871,29.03291352,4,162
3412,3412,3412,3612,0,18,Adaptation,153,0,-30,CCW,15.99302495,13.76173859,22.87743894,1,163
3413,3413,3413,3613,0,18,Adaptation,154,0,-31,CCW,20.76046503,18.86886296,24.10932579,1,164
3414,3414,3414,3614,0,18,Adaptation,155,0,-28,CCW,18.37737327,16.24091985,22.57414614,1,165
3415,3415,3415,3615,0,18,Adaptation,156,0,-33,CCW,22.2464653,20.23829728,29.82989632,3,166
