,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,SUBJECT,PHASE,TRIAL,TRIAL_ABS,DIRECTION,ROT,SIG_MP,HA_INIT,HA_MID,HA_END,GROUP
796,796,796,796,4,ADAPTATION,57,67,CCW,-28,1,21.62638689,22.62098983,23.9657108,2
797,797,797,797,4,ADAPTATION,58,68,CCW,-31,1,21.21894863,24.38335331,26.59811511,2
798,798,798,798,4,ADAPTATION,59,69,CCW,-28,1,18.87362259,22.31905602,21.86243791,2
799,799,799,799,4,ADAPTATION,60,70,CCW,-33,1,20.45824551,21.75195354,26.18001149,2
800,800,800,800,4,ADAPTATION,61,71,CCW,-23,1,20.67134499,22.22266249,20.38886292,2
801,801,801,801,4,ADAPTATION,62,72,CCW,-37,1,21.47057693,24.0917025,32.00556618,2
802,802,802,802,4,ADAPTATION,63,73,CCW,-29,1,21.61111569,22.83317388,23.27231223,2
803,803,803,803,4,ADAPTATION,64,74,CCW,-29,1,20.61944172,23.63872194,25.46892837,2
804,804,804,804,4,ADAPTATION,65,75,CCW,-24,1,21.11377385,24.14188568,21.83914845,2
805,805,805,805,4,ADAPTATION,66,76,CCW,-30,1,23.08083504,23.86858216,25.71331468,2
806,806,806,806,4,ADAPTATION,67,77,CCW,-30,1,20.00444979,25.56610192,23.43212831,2
807,807,807,807,4,ADAPTATION,68,78,CCW,-25,1,20.92559091,24.05991278,25.20035252,2
808,808,808,808,4,ADAPTATION,69,79,CCW,-32,1,23.32107345,25.81682432,29.33509062,2
809,809,809,809,4,ADAPTATION,70,80,CCW,-38,1,21.75239526,25.61189458,31.47478785,2
810,810,810,810,4,ADAPTATION,71,81,CCW,-35,1,21.58922156,25.01550761,27.76865519,2
811,811,811,811,4,ADAPTATION,72,82,CCW,-30,1,18.56602536,26.26120311,23.04889837,2
812,812,812,812,4,ADAPTATION,73,83,CCW,-32,1,20.40643986,26.87759284,25.0791179,2
813,813,813,813,4,ADAPTATION,74,84,CCW,-31,1,20.86391816,23.16397786,26.16376565,2
814,814,814,814,4,ADAPTATION,75,85,CCW,-32,1,21.09139086,25.4275992,26.22973489,2
815,815,815,815,4,ADAPTATION,76,86,CCW,-22,1,23.37674399,23.92828247,23.03383381,2
816,816,816,816,4,ADAPTATION,77,87,CCW,-26,1,22.91374199,23.31311961,21.43725727,2
817,817,817,817,4,ADAPTATION,78,88,CCW,-29,1,21.38763894,27.25153943,23.98711946,2
818,818,818,818,4,ADAPTATION,79,89,CCW,-33,1,23.57692376,25.45411624,28.94931878,2
819,819,819,819,4,ADAPTATION,80,90,CCW,-31,1,23.74643675,25.5553637,26.77407337,2
820,820,820,820,4,ADAPTATION,81,91,CCW,-30,1,20.20554572,27.38351285,24.88264905,2
821,821,821,821,4,ADAPTATION,82,92,CCW,-21,1,19.17767694,26.27757255,22.1496217,2
822,822,822,822,4,ADAPTATION,83,93,CCW,-24,1,21.47655057,26.29540017,25.22523906,2
823,823,823,823,4,ADAPTATION,84,94,CCW,-35,1,22.5491046,25.53473691,29.92789061,2
824,824,824,824,4,ADAPTATION,85,95,CCW,-31,1,24.13520115,27.13548505,25.53180014,2
825,825,825,825,4,ADAPTATION,86,96,CCW,-30,1,26.33900262,25.98268136,29.81929973,2
826,826,826,826,4,ADAPTATION,87,97,CCW,-29,1,22.99280087,25.69439933,23.1911633,2
827,827,827,827,4,ADAPTATION,88,98,CCW,-42,1,23.33661483,25.0436012,35.42949476,2
828,828,828,828,4,ADAPTATION,89,99,CCW,-27,1,24.48196161,26.48189052,24.09780966,2
829,829,829,829,4,ADAPTATION,90,100,CCW,-29,1,25.61211684,27.69257383,29.80879508,2
830,830,830,830,4,ADAPTATION,91,101,CCW,-32,1,24.67727463,25.04479651,28.07898933,2
831,831,831,831,4,ADAPTATION,92,102,CCW,-35,1,22.14956646,26.95719758,29.71661018,2
832,832,832,832,4,ADAPTATION,93,103,CCW,-29,1,25.96442918,26.36196517,28.79144856,2
833,833,833,833,4,ADAPTATION,94,104,CCW,-34,1,25.56878415,25.32198937,30.79690674,2
834,834,834,834,4,ADAPTATION,95,105,CCW,-34,1,25.42229178,27.7960203,33.02844452,2
835,835,835,835,4,ADAPTATION,96,106,CCW,-31,1,23.43138813,26.7514727,29.10370232,2
836,836,836,836,4,ADAPTATION,97,107,CCW,-25,1,25.39244403,26.87545862,25.02421865,2
837,837,837,837,4,ADAPTATION,98,108,CCW,-33,1,22.79063691,27.53573323,28.94657034,2
838,838,838,838,4,ADAPTATION,99,109,CCW,-30,1,23.58290207,26.76639905,26.24056306,2
839,839,839,839,4,ADAPTATION,100,110,CCW,-36,1,23.48771912,25.76775017,30.89591124,2
840,840,840,840,4,ADAPTATION,101,111,CCW,-27,1,22.56216884,26.15150332,28.76275406,2
841,841,841,841,4,ADAPTATION,102,112,CCW,-30,1,23.62270799,28.20357904,31.45690588,2
842,842,842,842,4,ADAPTATION,103,113,CCW,-28,1,22.85901252,27.32982479,21.506424,2
843,843,843,843,4,ADAPTATION,104,114,CCW,-23,1,23.84985602,28.29256442,24.01521435,2
844,844,844,844,4,ADAPTATION,105,115,CCW,-26,1,27.77665979,27.76949221,30.61578304,2
845,845,845,845,4,ADAPTATION,106,116,CCW,-22,1,24.49620369,29.62438812,24.4983813,2
846,846,846,846,4,ADAPTATION,107,117,CCW,-37,1,23.59984148,26.05015968,32.5759676,2
847,847,847,847,4,ADAPTATION,108,118,CCW,-31,1,26.28095241,28.04187344,28.08620027,2
848,848,848,848,4,ADAPTATION,109,119,CCW,-32,1,24.83494307,26.27965858,30.63048557,2
849,849,849,849,4,ADAPTATION,110,120,CCW,-31,1,23.37770348,29.40370756,28.06041631,2
850,850,850,850,4,ADAPTATION,111,121,CCW,-34,1,24.78032592,28.33671928,28.51582963,2
851,851,851,851,4,ADAPTATION,112,122,CCW,-36,1,26.26608074,27.04851457,33.5882838,2
852,852,852,852,4,ADAPTATION,113,123,CCW,-28,1,24.80536988,28.78966134,25.02414246,2
853,853,853,853,4,ADAPTATION,114,124,CCW,-26,1,27.00392805,28.17380791,28.50304961,2
854,854,854,854,4,ADAPTATION,115,125,CCW,-34,1,27.66753578,26.81119366,34.13375688,2
855,855,855,855,4,ADAPTATION,116,126,CCW,-39,1,23.87723358,28.91584985,33.94468948,2
856,856,856,856,4,ADAPTATION,117,127,CCW,-29,1,24.26281232,28.42068004,28.05551633,2
857,857,857,857,4,ADAPTATION,118,128,CCW,-27,1,23.48779322,26.91959385,27.31380215,2
858,858,858,858,4,ADAPTATION,119,129,CCW,-31,1,25.21630532,26.32800137,30.96092218,2
859,859,859,859,4,ADAPTATION,120,130,CCW,-26,1,24.84722301,27.57742923,25.69653768,2
860,860,860,860,4,ADAPTATION,121,131,CCW,-27,1,28.20554888,29.50472035,27.15695534,2
861,861,861,861,4,ADAPTATION,122,132,CCW,-33,1,25.68844001,27.63712801,29.5647918,2
862,862,862,862,4,ADAPTATION,123,133,CCW,-29,1,28.46161112,29.90157021,29.8288534,2
863,863,863,863,4,ADAPTATION,124,134,CCW,-32,1,27.99944121,28.22986914,28.90750085,2
864,864,864,864,4,ADAPTATION,125,135,CCW,-28,1,28.5598128,29.99132879,30.89532164,2
865,865,865,865,4,ADAPTATION,126,136,CCW,-32,1,25.44117119,28.65957638,30.38697932,2
866,866,866,866,4,ADAPTATION,127,137,CCW,-31,1,26.25030332,30.72362071,29.90406539,2
867,867,867,867,4,ADAPTATION,128,138,CCW,-32,1,25.98237986,30.55564375,32.89283363,2
868,868,868,868,4,ADAPTATION,129,139,CCW,-35,1,27.75620085,26.96519724,33.58499976,2
869,869,869,869,4,ADAPTATION,130,140,CCW,-34,1,26.35175108,29.47837009,35.14781037,2
870,870,870,870,4,ADAPTATION,131,141,CCW,-24,1,26.06927892,29.88320749,24.62696583,2
871,871,871,871,4,ADAPTATION,132,142,CCW,-37,1,26.5884561,28.39515776,35.71310034,2
872,872,872,872,4,ADAPTATION,133,143,CCW,-25,1,25.45808771,29.47613557,22.44442636,2
873,873,873,873,4,ADAPTATION,134,144,CCW,-23,1,27.78754925,30.78007778,22.64047413,2
874,874,874,874,4,ADAPTATION,135,145,CCW,-34,1,27.56548094,29.12060838,32.03405232,2
875,875,875,875,4,ADAPTATION,136,146,CCW,-27,1,28.46783786,31.52524635,31.02880249,2
876,876,876,876,4,ADAPTATION,137,147,CCW,-22,1,26.73099464,29.50229437,26.82210536,2
877,877,877,877,4,ADAPTATION,138,148,CCW,-30,1,25.8144033,30.69274205,29.34229306,2
878,878,878,878,4,ADAPTATION,139,149,CCW,-37,1,30.70840806,27.46873624,35.78906066,2
879,879,879,879,4,ADAPTATION,140,150,CCW,-34,1,29.10070826,29.88278478,32.68159745,2
880,880,880,880,4,ADAPTATION,141,151,CCW,-33,1,27.85511073,30.36868411,30.85735722,2
881,881,881,881,4,ADAPTATION,142,152,CCW,-26,1,29.67616236,28.9567612,29.43851632,2
882,882,882,882,4,ADAPTATION,143,153,CCW,-27,1,29.77329608,30.02804424,29.21782455,2
883,883,883,883,4,ADAPTATION,144,154,CCW,-34,1,28.41982001,31.38937063,32.27616537,2
884,884,884,884,4,ADAPTATION,145,155,CCW,-35,1,27.77013689,29.96203241,33.59668326,2
885,885,885,885,4,ADAPTATION,146,156,CCW,-34,1,27.83457024,30.17587306,32.75385418,2
886,886,886,886,4,ADAPTATION,147,157,CCW,-32,1,28.30267922,31.33750733,31.31576358,2
887,887,887,887,4,ADAPTATION,148,158,CCW,-26,1,27.92676168,29.63764584,28.64512856,2
888,888,888,888,4,ADAPTATION,149,159,CCW,-29,1,30.36923736,30.45963443,28.65586288,2
889,889,889,889,4,ADAPTATION,150,160,CCW,-35,1,30.24938963,30.78255423,34.27195207,2
890,890,890,890,4,ADAPTATION,151,161,CCW,-36,1,30.24615573,31.00165818,33.13776256,2
891,891,891,891,4,ADAPTATION,152,162,CCW,-32,1,29.20680554,30.71586557,33.57023922,2
892,892,892,892,4,ADAPTATION,153,163,CCW,-30,1,26.91395193,30.96655887,30.254096,2
893,893,893,893,4,ADAPTATION,154,164,CCW,-31,1,28.31660091,30.19013485,30.65554259,2
894,894,894,894,4,ADAPTATION,155,165,CCW,-28,1,27.43834721,30.5895691,29.14902876,2
895,895,895,895,4,ADAPTATION,156,166,CCW,-33,1,28.28347142,30.21171796,33.37056761,2
896,896,896,896,4,ADAPTATION,157,167,CCW,-31,1,26.83046183,32.74703361,32.75547374,2
897,897,897,897,4,ADAPTATION,158,168,CCW,-32,1,29.74342815,31.82334384,31.6677654,2
898,898,898,898,4,ADAPTATION,159,169,CCW,-29,1,28.98160088,30.73081769,31.84625447,2
899,899,899,899,4,ADAPTATION,160,170,CCW,-31,1,28.61383011,30.37044372,33.56261017,2
900,900,900,900,4,ADAPTATION,161,171,CCW,-28,1,26.05271726,31.10913347,28.34621964,2
901,901,901,901,4,ADAPTATION,162,172,CCW,-36,1,26.38869146,33.54747292,35.66314165,2
902,902,902,902,4,ADAPTATION,163,173,CCW,-29,1,28.22259533,30.99810635,31.29611754,2
903,903,903,903,4,ADAPTATION,164,174,CCW,-33,1,28.12153146,31.86073425,31.44660025,2
904,904,904,904,4,ADAPTATION,165,175,CCW,-22,1,31.03942025,30.89601423,27.85227696,2
905,905,905,905,4,ADAPTATION,166,176,CCW,-34,1,29.08500779,31.72769389,34.29988755,2
906,906,906,906,4,ADAPTATION,167,177,CCW,-29,1,31.82281175,31.01287046,33.62492053,2
907,907,907,907,4,ADAPTATION,168,178,CCW,-33,1,29.47734135,30.35096374,32.70736206,2
908,908,908,908,4,ADAPTATION,169,179,CCW,-28,1,27.81116807,31.60959374,30.0294312,2
909,909,909,909,4,ADAPTATION,170,180,CCW,-33,1,30.61257915,31.28944462,33.49993134,2
910,910,910,910,4,ADAPTATION,171,181,CCW,-28,1,29.03855255,32.24473361,29.41016134,2
911,911,911,911,4,ADAPTATION,172,182,CCW,-28,1,29.07839417,33.30254562,31.27717752,2
912,912,912,912,4,ADAPTATION,173,183,CCW,-26,1,30.56081562,31.80287352,30.62923525,2
913,913,913,913,4,ADAPTATION,174,184,CCW,-24,1,28.46363916,30.28998584,29.59790713,2
914,914,914,914,4,ADAPTATION,175,185,CCW,-32,1,30.38443869,29.82666685,36.15562569,2
915,915,915,915,4,ADAPTATION,176,186,CCW,-34,1,28.07523846,32.27369615,34.87173577,2
916,916,916,916,4,ADAPTATION,177,187,CCW,-31,1,29.60353596,32.41290252,32.05138547,2
917,917,917,917,4,ADAPTATION,178,188,CCW,-27,1,29.57903114,32.73206268,29.99977737,2
918,918,918,918,4,ADAPTATION,179,189,CCW,-25,1,27.38752236,32.66420899,28.18755401,2
919,919,919,919,4,ADAPTATION,180,190,CCW,-26,1,30.74920514,31.08928568,28.11538552,2
920,920,920,920,5,ADAPTATION,1,11,CCW,-25,1,1.530521162,2.810271999,1.760696344,2
921,921,921,921,5,ADAPTATION,2,12,CCW,-34,1,2.642510543,4.747861935,8.181355596,2
922,922,922,922,5,ADAPTATION,3,13,CCW,-38,1,5.180120927,6.719943203,17.0227102,2
923,923,923,923,5,ADAPTATION,4,14,CCW,-31,1,7.241665514,6.013857931,10.30434199,2
924,924,924,924,5,ADAPTATION,5,15,CCW,-30,1,10.9144208,10.43899598,13.80535601,2
925,925,925,925,5,ADAPTATION,6,16,CCW,-34,1,6.608427752,8.927884157,16.69551049,2
926,926,926,926,5,ADAPTATION,7,17,CCW,-23,1,10.32721866,9.405144436,10.92667528,2
927,927,927,927,5,ADAPTATION,8,18,CCW,-29,1,8.8726806,9.675944337,14.33939909,2
928,928,928,928,5,ADAPTATION,9,19,CCW,-22,1,7.582632573,11.4612978,10.50488461,2
929,929,929,929,5,ADAPTATION,10,20,CCW,-32,1,10.46097546,11.9568688,16.73792206,2
930,930,930,930,5,ADAPTATION,11,21,CCW,-30,1,13.33086175,13.57014826,15.71225445,2
931,931,931,931,5,ADAPTATION,12,22,CCW,-31,1,12.24412588,11.3400105,15.37835541,2
932,932,932,932,5,ADAPTATION,13,23,CCW,-28,1,12.60118286,14.83204839,15.99476573,2
933,933,933,933,5,ADAPTATION,14,24,CCW,-23,1,11.70756269,12.85167505,13.17545029,2
934,934,934,934,5,ADAPTATION,15,25,CCW,-34,1,14.68535299,14.34765946,21.87240114,2
935,935,935,935,5,ADAPTATION,16,26,CCW,-27,1,11.20815312,13.56574213,13.51924303,2
936,936,936,936,5,ADAPTATION,17,27,CCW,-31,1,13.59456567,14.03316014,16.74595399,2
937,937,937,937,5,ADAPTATION,18,28,CCW,-34,1,14.18017168,16.35020047,19.75045008,2
938,938,938,938,5,ADAPTATION,19,29,CCW,-32,1,16.61681273,13.89539627,20.7966421,2
939,939,939,939,5,ADAPTATION,20,30,CCW,-27,1,13.30395145,14.69079887,17.88647318,2
940,940,940,940,5,ADAPTATION,21,31,CCW,-29,1,14.10282233,18.66024663,13.92175687,2
941,941,941,941,5,ADAPTATION,22,32,CCW,-29,1,14.55617437,16.54149691,19.86819229,2
942,942,942,942,5,ADAPTATION,23,33,CCW,-34,1,13.28705116,14.57349045,23.62719514,2
943,943,943,943,5,ADAPTATION,24,34,CCW,-35,1,14.58435085,18.23877265,19.9069978,2
944,944,944,944,5,ADAPTATION,25,35,CCW,-26,1,14.43652904,16.83707859,16.61687084,2
945,945,945,945,5,ADAPTATION,26,36,CCW,-26,1,12.37041036,16.7951032,12.43518854,2
946,946,946,946,5,ADAPTATION,27,37,CCW,-31,1,15.55888095,17.12895922,22.32885468,2
947,947,947,947,5,ADAPTATION,28,38,CCW,-30,1,16.28587307,17.2076329,18.82233606,2
948,948,948,948,5,ADAPTATION,29,39,CCW,-31,1,18.08512629,19.4863766,23.21536693,2
949,949,949,949,5,ADAPTATION,30,40,CCW,-26,1,16.53685346,19.30582627,18.29810779,2
950,950,950,950,5,ADAPTATION,31,41,CCW,-25,1,15.26643657,18.42203695,17.52347063,2
951,951,951,951,5,ADAPTATION,32,42,CCW,-30,1,16.35915483,19.88472238,19.77706755,2
952,952,952,952,5,ADAPTATION,33,43,CCW,-35,1,16.98042416,19.04131882,25.56216174,2
953,953,953,953,5,ADAPTATION,34,44,CCW,-33,1,16.47096333,18.16842768,22.85902668,2
954,954,954,954,5,ADAPTATION,35,45,CCW,-30,1,17.25958863,20.50573311,21.74715123,2
955,955,955,955,5,ADAPTATION,36,46,CCW,-28,1,16.15190984,18.67038649,19.17016709,2
956,956,956,956,5,ADAPTATION,37,47,CCW,-25,1,20.4706997,19.21231201,18.97542292,2
957,957,957,957,5,ADAPTATION,38,48,CCW,-34,1,16.47317541,19.67444138,23.18754216,2
958,958,958,958,5,ADAPTATION,39,49,CCW,-33,1,16.0405862,20.99540639,23.5565721,2
959,959,959,959,5,ADAPTATION,40,50,CCW,-29,1,17.65787381,19.00820696,22.29981449,2
960,960,960,960,5,ADAPTATION,41,51,CCW,-32,1,18.68010911,18.18955606,24.75155798,2
961,961,961,961,5,ADAPTATION,42,52,CCW,-31,1,18.0221355,20.87080619,21.82485515,2
962,962,962,962,5,ADAPTATION,43,53,CCW,-34,1,18.64025372,20.35251406,26.24490804,2
963,963,963,963,5,ADAPTATION,44,54,CCW,-37,1,19.04277542,21.70891861,24.59137731,2
964,964,964,964,5,ADAPTATION,45,55,CCW,-23,1,14.78722172,22.22150707,16.90033895,2
965,965,965,965,5,ADAPTATION,46,56,CCW,-29,1,17.68878321,20.02310891,19.52352728,2
966,966,966,966,5,ADAPTATION,47,57,CCW,-30,1,17.58352569,21.15962703,20.72894554,2
967,967,967,967,5,ADAPTATION,48,58,CCW,-25,1,20.65827332,22.52827576,21.85217308,2
968,968,968,968,5,ADAPTATION,49,59,CCW,-29,1,21.52758155,20.29294544,25.11264319,2
969,969,969,969,5,ADAPTATION,50,60,CCW,-33,1,21.00764255,20.54533343,27.12309174,2
970,970,970,970,5,ADAPTATION,51,61,CCW,-27,1,18.95199609,22.71295751,19.04839516,2
971,971,971,971,5,ADAPTATION,52,62,CCW,-22,1,18.4899216,23.45671679,20.93604601,2
972,972,972,972,5,ADAPTATION,53,63,CCW,-26,1,21.75994181,22.45104062,22.38769489,2
973,973,973,973,5,ADAPTATION,54,64,CCW,-31,1,19.60386633,23.07626079,27.07386968,2
974,974,974,974,5,ADAPTATION,55,65,CCW,-27,1,21.17332373,22.63963514,22.53666432,2
975,975,975,975,5,ADAPTATION,56,66,CCW,-34,1,19.52102138,23.0420055,27.12322168,2
976,976,976,976,5,ADAPTATION,57,67,CCW,-28,1,19.56325632,22.84809822,24.38806032,2
977,977,977,977,5,ADAPTATION,58,68,CCW,-31,1,18.19094238,20.37219573,25.05445652,2
978,978,978,978,5,ADAPTATION,59,69,CCW,-28,1,20.69091473,23.90719054,21.615334,2
979,979,979,979,5,ADAPTATION,60,70,CCW,-33,1,20.39125364,23.89303085,26.76458412,2
980,980,980,980,5,ADAPTATION,61,71,CCW,-23,1,20.12635563,24.35579762,22.16165396,2
981,981,981,981,5,ADAPTATION,62,72,CCW,-37,1,22.01367344,24.23862111,31.59975575,2
982,982,982,982,5,ADAPTATION,63,73,CCW,-29,1,19.25276027,23.85782218,23.55631407,2
983,983,983,983,5,ADAPTATION,64,74,CCW,-29,1,21.3741203,22.19778833,25.98765215,2
984,984,984,984,5,ADAPTATION,65,75,CCW,-24,1,22.26786809,21.5027036,23.84782483,2
985,985,985,985,5,ADAPTATION,66,76,CCW,-30,1,21.11997099,22.58703021,23.31415996,2
986,986,986,986,5,ADAPTATION,67,77,CCW,-30,1,20.02852077,24.99824329,25.98154242,2
987,987,987,987,5,ADAPTATION,68,78,CCW,-25,1,20.90838842,24.42320039,24.36843144,2
988,988,988,988,5,ADAPTATION,69,79,CCW,-32,1,21.01118199,23.577859,26.50798745,2
989,989,989,989,5,ADAPTATION,70,80,CCW,-38,1,20.74319415,24.99133084,32.3542404,2
990,990,990,990,5,ADAPTATION,71,81,CCW,-35,1,21.14005955,22.4781114,28.93404992,2
991,991,991,991,5,ADAPTATION,72,82,CCW,-30,1,24.35318994,24.22856371,28.93947695,2
992,992,992,992,5,ADAPTATION,73,83,CCW,-32,1,22.34501432,24.24752062,25.71982479,2
993,993,993,993,5,ADAPTATION,74,84,CCW,-31,1,21.3570522,24.34468805,27.21343919,2
994,994,994,994,5,ADAPTATION,75,85,CCW,-32,1,23.12958609,22.75671564,28.9343328,2
995,995,995,995,5,ADAPTATION,76,86,CCW,-22,1,24.52816562,24.83624461,24.30861504,2
996,996,996,996,5,ADAPTATION,77,87,CCW,-26,1,22.50628095,24.83942114,25.46347598,2
997,997,997,997,5,ADAPTATION,78,88,CCW,-29,1,24.01346232,25.29126696,25.31366533,2
998,998,998,998,5,ADAPTATION,79,89,CCW,-33,1,23.32523549,24.8586241,29.18332621,2
999,999,999,999,5,ADAPTATION,80,90,CCW,-31,1,20.55146753,26.02929198,24.93295312,2
1000,1000,1000,1000,5,ADAPTATION,81,91,CCW,-30,1,23.98258721,25.41934132,27.13421233,2
1001,1001,1001,1001,5,ADAPTATION,82,92,CCW,-21,1,23.39457128,24.67873722,19.55352138,2
1002,1002,1002,1002,5,ADAPTATION,83,93,CCW,-24,1,22.2771446,25.46565607,21.94593994,2
1003,1003,1003,1003,5,ADAPTATION,84,94,CCW,-35,1,24.21409169,27.40865502,29.9972899,2
1004,1004,1004,1004,5,ADAPTATION,85,95,CCW,-31,1,22.50160214,26.52083665,28.80101577,2
1005,1005,1005,1005,5,ADAPTATION,86,96,CCW,-30,1,25.17765642,27.13290899,30.37986973,2
1006,1006,1006,1006,5,ADAPTATION,87,97,CCW,-29,1,26.0537508,27.5498911,25.7423177,2
1007,1007,1007,1007,5,ADAPTATION,88,98,CCW,-42,1,23.82200892,26.7283439,33.38461811,2
1008,1008,1008,1008,5,ADAPTATION,89,99,CCW,-27,1,24.84868139,27.5064466,26.76741473,2
1009,1009,1009,1009,5,ADAPTATION,90,100,CCW,-29,1,25.0842615,26.7971217,28.01747287,2
1010,1010,1010,1010,5,ADAPTATION,91,101,CCW,-32,1,23.41335381,23.94183908,24.80394804,2
1011,1011,1011,1011,5,ADAPTATION,92,102,CCW,-35,1,24.92124099,25.22859778,31.04116892,2
1012,1012,1012,1012,5,ADAPTATION,93,103,CCW,-29,1,24.26800377,26.96076324,28.03692438,2
1013,1013,1013,1013,5,ADAPTATION,94,104,CCW,-34,1,22.87714358,26.04725896,29.20386776,2
1014,1014,1014,1014,5,ADAPTATION,95,105,CCW,-34,1,24.3854247,27.37908036,31.83541657,2
1015,1015,1015,1015,5,ADAPTATION,96,106,CCW,-31,1,23.79275855,27.56417606,28.78234122,2
1016,1016,1016,1016,5,ADAPTATION,97,107,CCW,-25,1,24.53847479,26.68219143,25.3522928,2
1017,1017,1017,1017,5,ADAPTATION,98,108,CCW,-33,1,23.72281787,25.37811974,28.59879733,2
1018,1018,1018,1018,5,ADAPTATION,99,109,CCW,-30,1,25.9664042,28.94702543,28.43356822,2
1019,1019,1019,1019,5,ADAPTATION,100,110,CCW,-36,1,22.5773493,28.19906326,30.27101686,2
1020,1020,1020,1020,5,ADAPTATION,101,111,CCW,-27,1,25.34545359,26.93004403,27.02478462,2
1021,1021,1021,1021,5,ADAPTATION,102,112,CCW,-30,1,24.41324327,28.73911234,30.09356364,2
1022,1022,1022,1022,5,ADAPTATION,103,113,CCW,-28,1,24.71659061,26.89638604,27.09285366,2
1023,1023,1023,1023,5,ADAPTATION,104,114,CCW,-23,1,25.94630687,27.20909446,24.75586727,2
1024,1024,1024,1024,5,ADAPTATION,105,115,CCW,-26,1,26.31522249,25.51259011,27.91155014,2
1025,1025,1025,1025,5,ADAPTATION,106,116,CCW,-22,1,23.71583162,26.56647034,22.00656795,2
1026,1026,1026,1026,5,ADAPTATION,107,117,CCW,-37,1,25.3947965,26.60784146,34.18090598,2
1027,1027,1027,1027,5,ADAPTATION,108,118,CCW,-31,1,27.14971004,27.09912705,30.65460566,2
1028,1028,1028,1028,5,ADAPTATION,109,119,CCW,-32,1,22.93133045,26.70815051,29.12118927,2
1029,1029,1029,1029,5,ADAPTATION,110,120,CCW,-31,1,27.68224184,27.04792337,30.70767257,2
1030,1030,1030,1030,5,ADAPTATION,111,121,CCW,-34,1,26.61362823,26.18833416,34.65298755,2
1031,1031,1031,1031,5,ADAPTATION,112,122,CCW,-36,1,23.97386541,27.06084289,30.37236966,2
1032,1032,1032,1032,5,ADAPTATION,113,123,CCW,-28,1,24.6082703,27.2008137,23.76036218,2
1033,1033,1033,1033,5,ADAPTATION,114,124,CCW,-26,1,27.31718651,25.80418507,26.56385382,2
1034,1034,1034,1034,5,ADAPTATION,115,125,CCW,-34,1,26.68874736,28.95843612,31.66202909,2
1035,1035,1035,1035,5,ADAPTATION,116,126,CCW,-39,1,24.65533814,27.49849153,35.65437978,2
1036,1036,1036,1036,5,ADAPTATION,117,127,CCW,-29,1,26.93621874,28.44166448,26.43383849,2
1037,1037,1037,1037,5,ADAPTATION,118,128,CCW,-27,1,26.55284075,28.73682982,28.55925701,2
1038,1038,1038,1038,5,ADAPTATION,119,129,CCW,-31,1,22.93737255,26.99306812,31.35294028,2
1039,1039,1039,1039,5,ADAPTATION,120,130,CCW,-26,1,26.65523072,28.18272662,27.74020624,2
1040,1040,1040,1040,5,ADAPTATION,121,131,CCW,-27,1,24.08145281,28.8345927,25.50298596,2
1041,1041,1041,1041,5,ADAPTATION,122,132,CCW,-33,1,26.96494589,29.99439739,31.52587926,2
1042,1042,1042,1042,5,ADAPTATION,123,133,CCW,-29,1,25.2184043,27.3353639,25.31977522,2
1043,1043,1043,1043,5,ADAPTATION,124,134,CCW,-32,1,26.78976933,29.03573315,31.65603979,2
1044,1044,1044,1044,5,ADAPTATION,125,135,CCW,-28,1,27.44122197,29.1495537,30.06170456,2
1045,1045,1045,1045,5,ADAPTATION,126,136,CCW,-32,1,27.01382759,30.1933949,33.15532446,2
1046,1046,1046,1046,5,ADAPTATION,127,137,CCW,-31,1,25.91600093,29.48179828,30.99135642,2
1047,1047,1047,1047,5,ADAPTATION,128,138,CCW,-32,1,29.6211651,28.91954791,33.65713421,2
1048,1048,1048,1048,5,ADAPTATION,129,139,CCW,-35,1,27.89839757,29.89339336,35.26726377,2
1049,1049,1049,1049,5,ADAPTATION,130,140,CCW,-34,1,25.0133547,28.91824374,32.19242759,2
1050,1050,1050,1050,5,ADAPTATION,131,141,CCW,-24,1,25.13149211,29.71915361,23.17630802,2
1051,1051,1051,1051,5,ADAPTATION,132,142,CCW,-37,1,26.76161249,27.85775582,32.14972576,2
1052,1052,1052,1052,5,ADAPTATION,133,143,CCW,-25,1,28.07012012,28.93634253,27.33543936,2
1053,1053,1053,1053,5,ADAPTATION,134,144,CCW,-23,1,28.50971343,30.15500168,27.23697256,2
1054,1054,1054,1054,5,ADAPTATION,135,145,CCW,-34,1,27.86616977,30.8796176,33.50695537,2
1055,1055,1055,1055,5,ADAPTATION,136,146,CCW,-27,1,28.04412215,29.87923998,27.52338313,2
1056,1056,1056,1056,5,ADAPTATION,137,147,CCW,-22,1,27.69185229,29.30644761,25.79612333,2
1057,1057,1057,1057,5,ADAPTATION,138,148,CCW,-30,1,28.05262404,29.70835746,30.16434665,2
1058,1058,1058,1058,5,ADAPTATION,139,149,CCW,-37,1,26.30534238,30.2528304,35.87199776,2
1059,1059,1059,1059,5,ADAPTATION,140,150,CCW,-34,1,27.09859122,29.68763186,30.84315723,2
1060,1060,1060,1060,5,ADAPTATION,141,151,CCW,-33,1,25.94463866,30.28699243,31.67285891,2
1061,1061,1061,1061,5,ADAPTATION,142,152,CCW,-26,1,26.17157666,29.24326883,25.83748046,2
1062,1062,1062,1062,5,ADAPTATION,143,153,CCW,-27,1,28.31498439,29.82498923,28.97598632,2
