GROUP,SUBJECT,PHASE,HAND,TRIAL,TRIAL_ABS,ROT,SIG_MP,DIR,HA_INIT,HA_MID,HA_END
2,10,ADAPTATION,RH,60,70,-33,1,CCW,23.50706289,22.57429533,27.23862202
2,10,ADAPTATION,RH,61,71,-23,1,CCW,20.20427982,21.96983685,21.20913701
2,10,ADAPTATION,RH,62,72,-37,1,CCW,20.36535455,21.17007035,29.98037088
2,10,ADAPTATION,RH,63,73,-29,1,CCW,19.10848509,22.94913627,21.24525726
2,10,ADAPTATION,RH,64,74,-29,1,CCW,20.13371705,23.37129218,23.87364058
2,10,ADAPTATION,RH,65,75,-24,1,CCW,19.55030895,22.74251416,21.18921957
2,10,ADAPTATION,RH,66,76,-30,1,CCW,23.81362764,24.30763656,25.96715364
2,10,ADAPTATION,RH,67,77,-30,1,CCW,22.46812356,24.7248339,27.61872034
2,10,ADAPTATION,RH,68,78,-25,1,CCW,23.64700044,22.35251231,24.48381068
2,10,ADAPTATION,RH,69,79,-32,1,CCW,22.32427353,23.55666442,26.95606397
2,10,ADAPTATION,RH,70,80,-38,1,CCW,21.82499084,26.16763992,28.89563019
2,10,ADAPTATION,RH,71,81,-35,1,CCW,20.20550198,23.52537575,28.56707922
2,10,ADAPTATION,RH,72,82,-30,1,CCW,20.82983439,23.97868527,25.6362903
2,10,ADAPTATION,RH,73,83,-32,1,CCW,21.77187614,24.6220903,27.33824315
2,10,ADAPTATION,RH,74,84,-31,1,CCW,20.83574022,23.24758322,23.94805852
2,10,ADAPTATION,RH,75,85,-32,1,CCW,21.032033,23.76787312,24.88088559
2,10,ADAPTATION,RH,76,86,-22,1,CCW,22.26750641,24.83745907,21.7193461
2,10,ADAPTATION,RH,77,87,-26,1,CCW,23.39822595,24.42088432,22.58195111
2,10,ADAPTATION,RH,78,88,-29,1,CCW,22.49631282,25.32485287,27.40699294
2,10,ADAPTATION,RH,79,89,-33,1,CCW,21.55053252,24.67389746,27.73201179
2,10,ADAPTATION,RH,80,90,-31,1,CCW,23.56271565,25.14854351,26.60271281
2,10,ADAPTATION,RH,81,91,-30,1,CCW,25.30634504,23.29906258,27.10115082
2,10,ADAPTATION,RH,82,92,-21,1,CCW,26.29670243,26.40856467,24.79522567
2,10,ADAPTATION,RH,83,93,-24,1,CCW,24.74712626,23.46557383,23.17654152
2,10,ADAPTATION,RH,84,94,-35,1,CCW,23.45646284,25.91624638,29.72390673
2,10,ADAPTATION,RH,85,95,-31,1,CCW,20.16672281,24.92196844,24.33869025
2,10,ADAPTATION,RH,86,96,-30,1,CCW,21.39742959,25.58431095,26.31411706
2,10,ADAPTATION,RH,87,97,-29,1,CCW,19.10581182,27.12748649,25.44024691
2,10,ADAPTATION,RH,88,98,-42,1,CCW,21.73918055,26.36110387,35.66385604
2,10,ADAPTATION,RH,89,99,-27,1,CCW,21.55420917,25.83620057,23.76024446
2,10,ADAPTATION,RH,90,100,-29,1,CCW,24.16325691,24.23870853,27.40953768
2,10,ADAPTATION,RH,91,101,-32,1,CCW,25.42166478,24.75247495,30.60552371
2,10,ADAPTATION,RH,92,102,-35,1,CCW,24.85199952,25.34419863,30.38742033
2,10,ADAPTATION,RH,93,103,-29,1,CCW,24.41475876,27.22382135,26.72038079
2,10,ADAPTATION,RH,94,104,-34,1,CCW,25.28075324,25.02540842,28.9496778
2,10,ADAPTATION,RH,95,105,-34,1,CCW,26.0185088,26.2064006,29.00330437
2,10,ADAPTATION,RH,96,106,-31,1,CCW,23.04403583,28.41535538,28.87509889
2,10,ADAPTATION,RH,97,107,-25,1,CCW,24.33309879,27.411378,26.01769471
2,10,ADAPTATION,RH,98,108,-33,1,CCW,23.72666186,26.97206852,29.3378285
2,10,ADAPTATION,RH,99,109,-30,1,CCW,20.72701257,27.20157564,27.94531683
2,10,ADAPTATION,RH,100,110,-36,1,CCW,25.82136018,25.81297171,31.88575157
2,10,ADAPTATION,RH,101,111,-27,1,CCW,26.32290671,27.98986468,27.67517269
2,10,ADAPTATION,RH,102,112,-30,1,CCW,22.78009071,26.73304088,25.93759148
2,10,ADAPTATION,RH,103,113,-28,1,CCW,24.63990062,26.71221255,27.15883164
2,10,ADAPTATION,RH,104,114,-23,1,CCW,26.37138159,26.30614332,24.52296528
2,10,ADAPTATION,RH,105,115,-26,1,CCW,26.1170444,26.48257968,24.44075767
2,10,ADAPTATION,RH,106,116,-22,1,CCW,27.65814807,28.34477519,23.82749787
2,10,ADAPTATION,RH,107,117,-37,1,CCW,22.88573876,28.01760086,32.13577647
2,10,ADAPTATION,RH,108,118,-31,1,CCW,26.30582736,28.44378192,30.11996233
2,10,ADAPTATION,RH,109,119,-32,1,CCW,23.01519624,27.01756213,28.29076127
2,10,ADAPTATION,RH,110,120,-31,1,CCW,28.18163714,27.78688346,33.11974206
2,10,ADAPTATION,RH,111,121,-34,1,CCW,28.52302643,26.85466699,33.04630512
2,10,ADAPTATION,RH,112,122,-36,1,CCW,23.67278319,28.15239356,29.26189746
2,10,ADAPTATION,RH,113,123,-28,1,CCW,28.46082134,26.75971207,32.81595116
2,10,ADAPTATION,RH,114,124,-26,1,CCW,26.15649399,28.28603564,28.25568207
2,10,ADAPTATION,RH,115,125,-34,1,CCW,26.13024036,27.52019736,33.80229995
2,10,ADAPTATION,RH,116,126,-39,1,CCW,26.72870574,27.03586148,33.9251977
2,10,ADAPTATION,RH,117,127,-29,1,CCW,25.97091498,26.04650888,29.12844833
2,10,ADAPTATION,RH,118,128,-27,1,CCW,26.98138914,30.55680065,29.57451371
2,10,ADAPTATION,RH,119,129,-31,1,CCW,28.95282263,27.89642696,32.84473483
2,10,ADAPTATION,RH,120,130,-26,1,CCW,26.46268743,28.47372983,26.43237594
2,10,ADAPTATION,RH,121,131,-27,1,CCW,25.02904748,29.85813782,26.74117032
2,10,ADAPTATION,RH,122,132,-33,1,CCW,25.39276622,29.65139342,30.30641042
2,10,ADAPTATION,RH,123,133,-29,1,CCW,25.32733826,29.78811619,28.53231731
2,10,ADAPTATION,RH,124,134,-32,1,CCW,26.58809409,28.86270353,32.02438558
2,10,ADAPTATION,RH,125,135,-28,1,CCW,26.86560161,29.51847653,26.91106272
2,10,ADAPTATION,RH,126,136,-32,1,CCW,27.22967228,29.45897044,31.799144
2,10,ADAPTATION,RH,127,137,-31,1,CCW,25.89294435,29.08211942,30.6658686
2,10,ADAPTATION,RH,128,138,-32,1,CCW,26.07776586,29.06767656,29.73992128
2,10,ADAPTATION,RH,129,139,-35,1,CCW,28.37745402,28.46958113,34.43909635
2,10,ADAPTATION,RH,130,140,-34,1,CCW,25.37387627,31.77135016,31.78474655
2,10,ADAPTATION,RH,131,141,-24,1,CCW,25.88057123,29.90272564,27.26846404
2,10,ADAPTATION,RH,132,142,-37,1,CCW,26.02434867,28.91854887,33.4415226
2,10,ADAPTATION,RH,133,143,-25,1,CCW,28.85672492,28.63643645,28.22230692
2,10,ADAPTATION,RH,134,144,-23,1,CCW,26.61135246,29.79033889,25.69671472
2,10,ADAPTATION,RH,135,145,-34,1,CCW,28.93650987,28.13144408,31.59099537
2,10,ADAPTATION,RH,136,146,-27,1,CCW,24.98456589,30.0307285,29.42541384
2,10,ADAPTATION,RH,137,147,-22,1,CCW,24.49505843,27.62763555,24.7533573
2,10,ADAPTATION,RH,138,148,-30,1,CCW,28.35385976,28.40133657,29.96617673
2,10,ADAPTATION,RH,139,149,-37,1,CCW,25.70787698,29.34833668,36.12328002
2,10,ADAPTATION,RH,140,150,-34,1,CCW,27.04028129,31.39817731,32.79020205
2,10,ADAPTATION,RH,141,151,-33,1,CCW,26.76684245,29.76679005,30.85544551
2,10,ADAPTATION,RH,142,152,-26,1,CCW,27.52848125,30.25754133,29.94350847
2,10,ADAPTATION,RH,143,153,-27,1,CCW,27.10045704,29.247725,30.08848053
2,10,ADAPTATION,RH,144,154,-34,1,CCW,27.87998099,30.72139206,34.32652397
2,10,ADAPTATION,RH,145,155,-35,1,CCW,26.20008614,31.7569058,32.6323918
2,10,ADAPTATION,RH,146,156,-34,1,CCW,28.35604499,31.62506858,33.90000498
2,10,ADAPTATION,RH,147,157,-32,1,CCW,28.02042762,30.68855477,34.26047714
2,10,ADAPTATION,RH,148,158,-26,1,CCW,24.78749556,30.58847764,25.85013033
2,10,ADAPTATION,RH,149,159,-29,1,CCW,28.26117396,30.2361856,30.88097556
2,10,ADAPTATION,RH,150,160,-35,1,CCW,29.76787299,31.44328309,36.09271832
2,10,ADAPTATION,RH,151,161,-36,1,CCW,27.83132655,30.0013184,35.70422706
2,10,ADAPTATION,RH,152,162,-32,1,CCW,27.68823774,28.54328341,35.38104188
2,10,ADAPTATION,RH,153,163,-30,1,CCW,25.3308396,30.1502884,28.73148999
2,10,ADAPTATION,RH,154,164,-31,1,CCW,28.50719112,31.71894186,32.18163601
2,10,ADAPTATION,RH,155,165,-28,1,CCW,27.47436939,31.57107397,28.46574935
2,10,ADAPTATION,RH,156,166,-33,1,CCW,28.4777781,30.1517269,34.82079631
2,10,ADAPTATION,RH,157,167,-31,1,CCW,25.63822209,31.3063908,31.45763322
2,10,ADAPTATION,RH,158,168,-32,1,CCW,28.36717416,31.89605313,34.13036327
2,10,ADAPTATION,RH,159,169,-29,1,CCW,26.17087944,31.26062459,29.57394691
2,10,ADAPTATION,RH,160,170,-31,1,CCW,27.99028607,30.02149399,32.24451934
2,10,ADAPTATION,RH,161,171,-28,1,CCW,29.8069482,30.17043901,30.62057901
2,10,ADAPTATION,RH,162,172,-36,1,CCW,28.04617784,31.02393276,33.56111688
2,10,ADAPTATION,RH,163,173,-29,1,CCW,29.05665969,30.90228945,31.78385519
2,10,ADAPTATION,RH,164,174,-33,1,CCW,26.53148973,32.77550109,33.75716155
2,10,ADAPTATION,RH,165,175,-22,1,CCW,28.54946306,33.59382712,25.8713076
2,10,ADAPTATION,RH,166,176,-34,1,CCW,29.48579328,31.09169825,31.92809493
2,10,ADAPTATION,RH,167,177,-29,1,CCW,26.79995139,30.77319605,29.4958477
2,10,ADAPTATION,RH,168,178,-33,1,CCW,26.90811551,30.37815021,29.81859823
2,10,ADAPTATION,RH,169,179,-28,1,CCW,30.16977797,31.75163105,32.80991148
2,10,ADAPTATION,RH,170,180,-33,1,CCW,29.98206954,31.51052809,36.07051751
2,10,ADAPTATION,RH,171,181,-28,1,CCW,27.94387263,30.66192676,29.19702071
2,10,ADAPTATION,RH,172,182,-28,1,CCW,29.98498412,30.12177572,32.67554985
2,10,ADAPTATION,RH,173,183,-26,1,CCW,29.69103551,31.27986898,31.63646888
2,10,ADAPTATION,RH,174,184,-24,1,CCW,27.37076375,29.65040702,29.58367938
2,10,ADAPTATION,RH,175,185,-32,1,CCW,27.84236292,32.3688492,37.83072505
2,10,ADAPTATION,RH,176,186,-34,1,CCW,28.32053547,32.40842288,32.98811053
2,10,ADAPTATION,RH,177,187,-31,1,CCW,29.23319547,31.94067984,31.97165479
2,10,ADAPTATION,RH,178,188,-27,1,CCW,30.82195983,32.35213636,31.73181108
2,10,ADAPTATION,RH,179,189,-25,1,CCW,28.19843912,32.67962749,29.2896606
2,10,ADAPTATION,RH,180,190,-26,1,CCW,30.05796888,29.92033887,30.39225484
2,11,ADAPTATION,RH,1,11,-25,1,CCW,2.914621931,2.519407774,3.997190909
2,11,ADAPTATION,RH,2,12,-34,1,CCW,1.940396678,3.715993389,10.44986536
2,11,ADAPTATION,RH,3,13,-38,1,CCW,5.959378349,8.280677737,17.08891774
2,11,ADAPTATION,RH,4,14,-31,1,CCW,6.481634538,7.703168406,14.00100759
2,11,ADAPTATION,RH,5,15,-30,1,CCW,9.504985208,8.052346664,12.74978399
2,11,ADAPTATION,RH,6,16,-34,1,CCW,9.728400698,10.26666097,14.63760202
2,11,ADAPTATION,RH,7,17,-23,1,CCW,7.301386491,10.97403073,10.70456303
2,11,ADAPTATION,RH,8,18,-29,1,CCW,8.705074253,11.99261377,12.05534458
2,11,ADAPTATION,RH,9,19,-22,1,CCW,9.101304443,12.41280419,8.18322594
2,11,ADAPTATION,RH,10,20,-32,1,CCW,11.32345644,12.82963699,18.37404518
2,11,ADAPTATION,RH,11,21,-30,1,CCW,11.91674453,12.19778233,17.54813386
2,11,ADAPTATION,RH,12,22,-31,1,CCW,11.20882334,12.78815948,16.65950005
2,11,ADAPTATION,RH,13,23,-28,1,CCW,12.1450002,12.06589156,15.92640998
2,11,ADAPTATION,RH,14,24,-23,1,CCW,11.97876932,13.87627863,11.50352177
2,11,ADAPTATION,RH,15,25,-34,1,CCW,12.24824856,13.99682804,19.69287104
2,11,ADAPTATION,RH,16,26,-27,1,CCW,15.06001854,15.81225333,18.32991319
2,11,ADAPTATION,RH,17,27,-31,1,CCW,13.92583857,14.58237994,18.67595931
2,11,ADAPTATION,RH,18,28,-34,1,CCW,14.84146957,14.28105403,23.1706545
2,11,ADAPTATION,RH,19,29,-32,1,CCW,14.18214267,14.40639862,17.00092369
2,11,ADAPTATION,RH,20,30,-27,1,CCW,13.30361213,16.82960526,17.10893515
2,11,ADAPTATION,RH,21,31,-29,1,CCW,15.07726691,16.27371701,19.19561193
2,11,ADAPTATION,RH,22,32,-29,1,CCW,12.79317456,17.67893451,20.27045228
2,11,ADAPTATION,RH,23,33,-34,1,CCW,16.43385051,16.87231969,23.95308412
2,11,ADAPTATION,RH,24,34,-35,1,CCW,14.18356351,17.57973662,20.70269661
2,11,ADAPTATION,RH,25,35,-26,1,CCW,17.95307975,17.86714877,19.77503394
2,11,ADAPTATION,RH,26,36,-26,1,CCW,15.94690233,15.87872802,18.88594011
2,11,ADAPTATION,RH,27,37,-31,1,CCW,14.62010159,17.90349202,18.21180678
2,11,ADAPTATION,RH,28,38,-30,1,CCW,16.24253345,18.24400804,19.82500331
2,11,ADAPTATION,RH,29,39,-31,1,CCW,16.78537962,18.43336862,21.41830492
2,11,ADAPTATION,RH,30,40,-26,1,CCW,17.36476821,18.25196797,20.02624481
2,11,ADAPTATION,RH,31,41,-25,1,CCW,18.71393207,18.45122222,20.50764708
2,11,ADAPTATION,RH,32,42,-30,1,CCW,13.75922049,17.20929354,21.83281212
2,11,ADAPTATION,RH,33,43,-35,1,CCW,14.90226163,18.74525836,23.11605031
2,11,ADAPTATION,RH,34,44,-33,1,CCW,13.71706976,18.95416844,19.94744
2,11,ADAPTATION,RH,35,45,-30,1,CCW,14.97694298,20.65549243,19.90551135
2,11,ADAPTATION,RH,36,46,-28,1,CCW,17.28721833,18.98152244,21.00254358
2,11,ADAPTATION,RH,37,47,-25,1,CCW,15.6223853,18.95730568,18.18570722
2,11,ADAPTATION,RH,38,48,-34,1,CCW,16.74918248,19.14324794,23.17690129
2,11,ADAPTATION,RH,39,49,-33,1,CCW,20.8416347,20.42584375,24.4351591
2,11,ADAPTATION,RH,40,50,-29,1,CCW,18.55768188,18.85442747,23.69067791
2,11,ADAPTATION,RH,41,51,-32,1,CCW,16.41661242,22.50003808,23.58457505
2,11,ADAPTATION,RH,42,52,-31,1,CCW,19.20263772,19.9711716,22.7049709
2,11,ADAPTATION,RH,43,53,-34,1,CCW,18.9779196,21.30280691,26.55487117
2,11,ADAPTATION,RH,44,54,-37,1,CCW,20.87576295,22.73872879,29.30682858
2,11,ADAPTATION,RH,45,55,-23,1,CCW,19.15705028,20.71604161,19.20311586
2,11,ADAPTATION,RH,46,56,-29,1,CCW,20.641856,22.05006917,24.84184787
2,11,ADAPTATION,RH,47,57,-30,1,CCW,22.3337325,21.97044457,24.18856153
2,11,ADAPTATION,RH,48,58,-25,1,CCW,21.47784785,21.8623492,18.81228225
2,11,ADAPTATION,RH,49,59,-29,1,CCW,19.03674861,21.36330278,25.8916949
2,11,ADAPTATION,RH,50,60,-33,1,CCW,19.07034866,22.59977546,26.47412619
2,11,ADAPTATION,RH,51,61,-27,1,CCW,18.8229362,22.46845354,20.89370776
2,11,ADAPTATION,RH,52,62,-22,1,CCW,19.38677499,19.70602944,20.17895957
2,11,ADAPTATION,RH,53,63,-26,1,CCW,21.52423074,21.57566176,22.32426964
2,11,ADAPTATION,RH,54,64,-31,1,CCW,22.98230636,24.6023557,23.92671106
2,11,ADAPTATION,RH,55,65,-27,1,CCW,19.84470239,22.96157568,21.55999257
2,11,ADAPTATION,RH,56,66,-34,1,CCW,22.24711358,21.66480336,25.94295395
2,11,ADAPTATION,RH,57,67,-28,1,CCW,18.40904349,22.00156418,20.00100256
2,11,ADAPTATION,RH,58,68,-31,1,CCW,21.32030274,23.60974942,26.79206672
2,11,ADAPTATION,RH,59,69,-28,1,CCW,19.93794453,22.62518716,24.14901101
2,11,ADAPTATION,RH,60,70,-33,1,CCW,20.66100458,23.56751222,25.03401364
2,11,ADAPTATION,RH,61,71,-23,1,CCW,22.47891543,23.66812775,20.95571523
2,11,ADAPTATION,RH,62,72,-37,1,CCW,22.60556135,23.40585419,32.61815889
2,11,ADAPTATION,RH,63,73,-29,1,CCW,22.47150443,22.533565,22.84550942
2,11,ADAPTATION,RH,64,74,-29,1,CCW,21.52943319,23.42632652,23.24588743
2,11,ADAPTATION,RH,65,75,-24,1,CCW,21.09405602,24.83654803,21.50713894
2,11,ADAPTATION,RH,66,76,-30,1,CCW,20.72009399,24.443823,21.71673685
2,11,ADAPTATION,RH,67,77,-30,1,CCW,20.939436,24.07538901,23.36879792
2,11,ADAPTATION,RH,68,78,-25,1,CCW,18.25401891,25.66887739,21.74633562
2,11,ADAPTATION,RH,69,79,-32,1,CCW,20.74927202,26.1265306,28.09017451
2,11,ADAPTATION,RH,70,80,-38,1,CCW,23.77775267,26.28343035,34.28771046
2,11,ADAPTATION,RH,71,81,-35,1,CCW,21.97395578,22.41032347,29.44958586
2,11,ADAPTATION,RH,72,82,-30,1,CCW,22.0419167,25.78767277,27.31608726
2,11,ADAPTATION,RH,73,83,-32,1,CCW,21.01780286,25.38534816,27.00718111
2,11,ADAPTATION,RH,74,84,-31,1,CCW,21.91832874,23.78168323,27.22726925
2,11,ADAPTATION,RH,75,85,-32,1,CCW,23.68085496,23.50420122,29.16069671
2,11,ADAPTATION,RH,76,86,-22,1,CCW,24.72686289,23.98869106,22.51703969
2,11,ADAPTATION,RH,77,87,-26,1,CCW,23.32959602,24.85786651,24.77586563
2,11,ADAPTATION,RH,78,88,-29,1,CCW,25.67444468,25.44471346,24.61836557
2,11,ADAPTATION,RH,79,89,-33,1,CCW,22.59841152,25.95774695,29.30649503
2,11,ADAPTATION,RH,80,90,-31,1,CCW,22.84689413,27.05977314,27.07429842
2,11,ADAPTATION,RH,81,91,-30,1,CCW,24.73140539,24.32175599,27.82921522
2,11,ADAPTATION,RH,82,92,-21,1,CCW,23.73774027,26.24534356,22.10424671
2,11,ADAPTATION,RH,83,93,-24,1,CCW,24.9307073,27.1134362,23.35160186
2,11,ADAPTATION,RH,84,94,-35,1,CCW,24.05812872,25.94999749,30.72222191
2,11,ADAPTATION,RH,85,95,-31,1,CCW,23.70158274,25.01900971,27.8784106
2,11,ADAPTATION,RH,86,96,-30,1,CCW,24.54465905,26.26544767,28.22422851
2,11,ADAPTATION,RH,87,97,-29,1,CCW,23.83041582,26.5060987,25.76057424
2,11,ADAPTATION,RH,88,98,-42,1,CCW,22.93863084,25.44532901,35.94656054
2,11,ADAPTATION,RH,89,99,-27,1,CCW,25.72614714,25.79745839,25.14991363
2,11,ADAPTATION,RH,90,100,-29,1,CCW,21.96846576,27.68154625,23.65517599
2,11,ADAPTATION,RH,91,101,-32,1,CCW,24.17004866,25.67450892,28.69137702
2,11,ADAPTATION,RH,92,102,-35,1,CCW,24.22145927,25.79227744,33.43543743
2,11,ADAPTATION,RH,93,103,-29,1,CCW,24.4482285,25.48053829,24.41430355
2,11,ADAPTATION,RH,94,104,-34,1,CCW,25.12718745,25.58230339,28.71597996
2,11,ADAPTATION,RH,95,105,-34,1,CCW,23.43217694,27.00857043,33.1136071
2,11,ADAPTATION,RH,96,106,-31,1,CCW,24.09348606,26.49010378,30.73621169
2,11,ADAPTATION,RH,97,107,-25,1,CCW,25.43225135,26.94635834,24.68554481
2,11,ADAPTATION,RH,98,108,-33,1,CCW,24.10869788,28.18070484,26.87052324
2,11,ADAPTATION,RH,99,109,-30,1,CCW,26.50258347,28.95851838,28.59720882
2,11,ADAPTATION,RH,100,110,-36,1,CCW,23.35172838,28.14400427,30.55904295
2,11,ADAPTATION,RH,101,111,-27,1,CCW,22.93161941,27.72657968,24.99862658
2,11,ADAPTATION,RH,102,112,-30,1,CCW,21.04233369,28.98819765,24.00764955
2,11,ADAPTATION,RH,103,113,-28,1,CCW,25.82544726,27.95232024,29.77424417
2,11,ADAPTATION,RH,104,114,-23,1,CCW,25.5525707,29.60028554,24.66424511
2,11,ADAPTATION,RH,105,115,-26,1,CCW,26.10353457,27.3358734,26.59383658
2,11,ADAPTATION,RH,106,116,-22,1,CCW,24.9478604,28.02517489,25.56612865
2,11,ADAPTATION,RH,107,117,-37,1,CCW,26.75925348,28.39875798,36.56782501
2,11,ADAPTATION,RH,108,118,-31,1,CCW,24.06002112,27.43916211,27.60116315
2,11,ADAPTATION,RH,109,119,-32,1,CCW,25.17970845,27.01257461,32.34145797
2,11,ADAPTATION,RH,110,120,-31,1,CCW,24.53516856,28.86421097,30.09563783
2,11,ADAPTATION,RH,111,121,-34,1,CCW,24.86127426,28.31067326,32.78234088
2,11,ADAPTATION,RH,112,122,-36,1,CCW,25.12174098,27.63406177,34.56955432
2,11,ADAPTATION,RH,113,123,-28,1,CCW,25.60657284,27.22101886,25.56638608
2,11,ADAPTATION,RH,114,124,-26,1,CCW,26.62475468,28.35717589,28.18116917
2,11,ADAPTATION,RH,115,125,-34,1,CCW,23.86207923,26.3996173,30.95605771
2,11,ADAPTATION,RH,116,126,-39,1,CCW,23.31722372,28.2208913,34.00948208
2,11,ADAPTATION,RH,117,127,-29,1,CCW,25.86953106,26.6804806,24.6456028
2,11,ADAPTATION,RH,118,128,-27,1,CCW,27.4601051,26.18184711,29.38315274
2,11,ADAPTATION,RH,119,129,-31,1,CCW,25.29952421,29.55311726,28.00204873
2,11,ADAPTATION,RH,120,130,-26,1,CCW,27.25391966,28.85129038,28.21218675
2,11,ADAPTATION,RH,121,131,-27,1,CCW,25.7215947,27.28612909,26.62956611
2,11,ADAPTATION,RH,122,132,-33,1,CCW,27.16474511,29.23648155,31.82397397
2,11,ADAPTATION,RH,123,133,-29,1,CCW,26.19011081,28.56951756,30.53295973
2,11,ADAPTATION,RH,124,134,-32,1,CCW,26.59059471,28.86755695,33.32616798
2,11,ADAPTATION,RH,125,135,-28,1,CCW,27.50471859,29.66173514,27.82995494
2,11,ADAPTATION,RH,126,136,-32,1,CCW,26.1796311,28.05137,30.79090213
2,11,ADAPTATION,RH,127,137,-31,1,CCW,27.46126487,29.13475199,32.34631425
2,11,ADAPTATION,RH,128,138,-32,1,CCW,25.36453298,29.34345084,30.00948671
2,11,ADAPTATION,RH,129,139,-35,1,CCW,25.30470393,28.20862273,32.00528587
2,11,ADAPTATION,RH,130,140,-34,1,CCW,25.52250624,28.83479942,31.10662108
2,11,ADAPTATION,RH,131,141,-24,1,CCW,26.60306183,30.32308901,24.50700865
2,11,ADAPTATION,RH,132,142,-37,1,CCW,27.89056067,29.17263754,35.16542934
2,11,ADAPTATION,RH,133,143,-25,1,CCW,25.24477434,29.17487619,26.33974427
2,11,ADAPTATION,RH,134,144,-23,1,CCW,26.07627611,30.56982531,27.52090552
2,11,ADAPTATION,RH,135,145,-34,1,CCW,26.68160493,29.68108919,33.7461594
2,11,ADAPTATION,RH,136,146,-27,1,CCW,28.09860134,28.70274858,29.85063417
2,11,ADAPTATION,RH,137,147,-22,1,CCW,27.45036996,29.7635525,23.7119364
2,11,ADAPTATION,RH,138,148,-30,1,CCW,26.66533527,31.13629589,28.79217583
2,11,ADAPTATION,RH,139,149,-37,1,CCW,26.32703027,29.45588505,34.92096873
2,11,ADAPTATION,RH,140,150,-34,1,CCW,29.62087262,29.45447692,34.62210282
2,11,ADAPTATION,RH,141,151,-33,1,CCW,25.96429404,29.45767513,31.115339
2,11,ADAPTATION,RH,142,152,-26,1,CCW,28.76409687,30.80462391,28.50265711
2,11,ADAPTATION,RH,143,153,-27,1,CCW,24.3314358,28.15863401,30.32459729
2,11,ADAPTATION,RH,144,154,-34,1,CCW,26.63502332,31.37832944,31.14119774
2,11,ADAPTATION,RH,145,155,-35,1,CCW,28.65130829,31.17447133,33.77330497
2,11,ADAPTATION,RH,146,156,-34,1,CCW,28.92253055,30.32260174,33.34455281
2,11,ADAPTATION,RH,147,157,-32,1,CCW,28.00675676,30.03989474,32.42657799
2,11,ADAPTATION,RH,148,158,-26,1,CCW,28.95030558,30.3302599,30.64792306
2,11,ADAPTATION,RH,149,159,-29,1,CCW,28.01621316,29.46265451,29.48873239
2,11,ADAPTATION,RH,150,160,-35,1,CCW,26.43031229,32.65352862,34.41332215
2,11,ADAPTATION,RH,151,161,-36,1,CCW,27.49253861,29.89683568,32.30723468
2,11,ADAPTATION,RH,152,162,-32,1,CCW,24.958913,30.58288558,29.05060648
2,11,ADAPTATION,RH,153,163,-30,1,CCW,28.15376217,30.53677268,30.6502136
2,11,ADAPTATION,RH,154,164,-31,1,CCW,26.84743166,29.77226602,29.8709395
2,11,ADAPTATION,RH,155,165,-28,1,CCW,28.04214821,30.80207082,30.51542194
2,11,ADAPTATION,RH,156,166,-33,1,CCW,30.8434413,29.92352218,35.02351597
2,11,ADAPTATION,RH,157,167,-31,1,CCW,27.9577377,31.2534732,30.983713
2,11,ADAPTATION,RH,158,168,-32,1,CCW,27.20566886,32.97487539,28.83832493
2,11,ADAPTATION,RH,159,169,-29,1,CCW,24.43468341,30.03452524,29.00182749
2,11,ADAPTATION,RH,160,170,-31,1,CCW,28.17034908,29.08306578,30.4656197
2,11,ADAPTATION,RH,161,171,-28,1,CCW,26.06875335,29.98655638,29.26707296
2,11,ADAPTATION,RH,162,172,-36,1,CCW,29.90976266,29.94424626,33.90147152
2,11,ADAPTATION,RH,163,173,-29,1,CCW,26.93971166,30.66154444,32.65584415
2,11,ADAPTATION,RH,164,174,-33,1,CCW,28.50411792,31.34750285,35.54874728
2,11,ADAPTATION,RH,165,175,-22,1,CCW,30.0369005,32.04369329,26.83962159
2,11,ADAPTATION,RH,166,176,-34,1,CCW,27.51322346,30.46549,33.70506049
2,11,ADAPTATION,RH,167,177,-29,1,CCW,28.98051917,32.26874712,31.43052882
2,11,ADAPTATION,RH,168,178,-33,1,CCW,27.58010955,30.06079921,31.97079793
2,11,ADAPTATION,RH,169,179,-28,1,CCW,27.48359045,31.92804547,32.18937516
2,11,ADAPTATION,RH,170,180,-33,1,CCW,26.02744511,29.33214907,30.72436496
2,11,ADAPTATION,RH,171,181,-28,1,CCW,28.18144847,31.12757941,29.79207522
2,11,ADAPTATION,RH,172,182,-28,1,CCW,30.62654291,31.68582269,32.59692942
2,11,ADAPTATION,RH,173,183,-26,1,CCW,27.97582932,30.50872991,29.72011134
2,11,ADAPTATION,RH,174,184,-24,1,CCW,29.45238182,30.69100491,30.73635457
2,11,ADAPTATION,RH,175,185,-32,1,CCW,28.95114237,29.77687959,33.2966488
2,11,ADAPTATION,RH,176,186,-34,1,CCW,29.28356726,31.31519956,32.12075777
2,11,ADAPTATION,RH,177,187,-31,1,CCW,29.68888373,30.2172521,32.70685566
2,11,ADAPTATION,RH,178,188,-27,1,CCW,28.22706522,31.3333636,29.59832912
2,11,ADAPTATION,RH,179,189,-25,1,CCW,27.76601795,31.38097042,31.14554968
2,11,ADAPTATION,RH,180,190,-26,1,CCW,28.73101353,33.15140788,29.1478239
2,12,ADAPTATION,RH,1,11,-25,1,CCW,1.072715582,5.26905779,5.525891469
2,12,ADAPTATION,RH,2,12,-34,1,CCW,5.666987073,4.996272999,11.77089482
