,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,SUBJECT,PHASE,TRIAL,TRIAL_ABS,DIRECTION,ROT,SIG_MP,HA_INIT,HA_MID,HA_END,GROUP
3035,3035,3035,3035,16,ADAPTATION,136,146,CCW,-27,1,26.42149274,30.21976548,23.35322792,2
3036,3036,3036,3036,16,ADAPTATION,137,147,CCW,-22,1,28.90699058,31.6135394,22.18810084,2
3037,3037,3037,3037,16,ADAPTATION,138,148,CCW,-30,1,28.1461113,28.80841977,27.23951344,2
3038,3038,3038,3038,16,ADAPTATION,139,149,CCW,-37,1,23.7489246,30.16852947,35.93766782,2
3039,3039,3039,3039,16,ADAPTATION,140,150,CCW,-34,1,25.35754016,30.42423544,31.72781265,2
3040,3040,3040,3040,16,ADAPTATION,141,151,CCW,-33,1,28.43902605,30.20793683,31.11723817,2
3041,3041,3041,3041,16,ADAPTATION,142,152,CCW,-26,1,27.10333377,28.52895391,18.17294316,2
3042,3042,3042,3042,16,ADAPTATION,143,153,CCW,-27,1,29.86829585,30.04173994,24.98215172,2
3043,3043,3043,3043,16,ADAPTATION,144,154,CCW,-34,1,26.16863046,31.51457386,37.47529394,2
3044,3044,3044,3044,16,ADAPTATION,145,155,CCW,-35,1,29.76843456,29.48128288,32.4011243,2
3045,3045,3045,3045,16,ADAPTATION,146,156,CCW,-34,1,28.69179401,30.50511423,34.16828152,2
3046,3046,3046,3046,16,ADAPTATION,147,157,CCW,-32,1,28.10347422,30.21170791,29.2779776,2
3047,3047,3047,3047,16,ADAPTATION,148,158,CCW,-26,1,26.61085661,31.55252915,27.83740756,2
3048,3048,3048,3048,16,ADAPTATION,149,159,CCW,-29,1,27.40859157,29.38199914,23.89531666,2
3049,3049,3049,3049,16,ADAPTATION,150,160,CCW,-35,1,26.1890165,29.76362782,32.73715155,2
3050,3050,3050,3050,16,ADAPTATION,151,161,CCW,-36,1,25.62872598,28.01139793,35.97243778,2
3051,3051,3051,3051,16,ADAPTATION,152,162,CCW,-32,1,28.36902861,30.72790884,31.70505411,2
3052,3052,3052,3052,16,ADAPTATION,153,163,CCW,-30,1,26.16546222,32.29673865,24.31469571,2
3053,3053,3053,3053,16,ADAPTATION,154,164,CCW,-31,1,26.37753095,31.70146872,29.4385042,2
3054,3054,3054,3054,16,ADAPTATION,155,165,CCW,-28,1,24.59835837,30.70126181,28.88909769,2
3055,3055,3055,3055,16,ADAPTATION,156,166,CCW,-33,1,28.88004504,30.65641888,33.36108248,2
3056,3056,3056,3056,16,ADAPTATION,157,167,CCW,-31,1,28.90672401,30.20242152,31.81131092,2
3057,3057,3057,3057,16,ADAPTATION,158,168,CCW,-32,1,29.31658977,31.38558883,30.4512211,2
3058,3058,3058,3058,16,ADAPTATION,159,169,CCW,-29,1,28.3413039,32.38810444,30.12675071,2
3059,3059,3059,3059,16,ADAPTATION,160,170,CCW,-31,1,29.83091180000001,31.06962767,28.83181181,2
3060,3060,3060,3060,16,ADAPTATION,161,171,CCW,-28,1,28.93493066,30.90508409,23.04681462,2
3061,3061,3061,3061,16,ADAPTATION,162,172,CCW,-36,1,27.93275768,31.41258862,36.44113282,2
3062,3062,3062,3062,16,ADAPTATION,163,173,CCW,-29,1,29.34837815,30.51174053,28.51426279,2
3063,3063,3063,3063,16,ADAPTATION,164,174,CCW,-33,1,29.64499425,30.2962113,31.33469559,2
3064,3064,3064,3064,16,ADAPTATION,165,175,CCW,-22,1,28.70932313,33.03264775,20.74842349,2
3065,3065,3065,3065,16,ADAPTATION,166,176,CCW,-34,1,27.32793885,32.6493015,37.6465594,2
3066,3066,3066,3066,16,ADAPTATION,167,177,CCW,-29,1,31.4732385,33.32502749,30.89342836,2
3067,3067,3067,3067,16,ADAPTATION,168,178,CCW,-33,1,28.42211685,32.01487984,28.07836221,2
3068,3068,3068,3068,16,ADAPTATION,169,179,CCW,-28,1,30.83987145,32.35972025,27.6124713,2
3069,3069,3069,3069,16,ADAPTATION,170,180,CCW,-33,1,30.46782285,32.82279801,28.93640882,2
3070,3070,3070,3070,16,ADAPTATION,171,181,CCW,-28,1,31.145988899999995,33.11492512,30.74037388,2
3071,3071,3071,3071,16,ADAPTATION,172,182,CCW,-28,1,29.18262693,31.57568343,25.47831254,2
3072,3072,3072,3072,16,ADAPTATION,173,183,CCW,-26,1,30.30435845,33.48508119,24.69594284,2
3073,3073,3073,3073,16,ADAPTATION,174,184,CCW,-24,1,30.15050049,33.1850033,25.47694878,2
3074,3074,3074,3074,16,ADAPTATION,175,185,CCW,-32,1,31.24146012,31.25370056,34.91152978,2
3075,3075,3075,3075,16,ADAPTATION,176,186,CCW,-34,1,27.7024101,32.6945412,36.77471339,2
3076,3076,3076,3076,16,ADAPTATION,177,187,CCW,-31,1,28.72574156,31.65567517,30.33469984,2
3077,3077,3077,3077,16,ADAPTATION,178,188,CCW,-27,1,28.32782054,32.78564425,24.50255156,2
3078,3078,3078,3078,16,ADAPTATION,179,189,CCW,-25,1,33.18640136,29.91586507,22.59828531,2
3079,3079,3079,3079,16,ADAPTATION,180,190,CCW,-26,1,28.61608973,33.36985139,24.32359075,2
3080,3080,3080,3080,17,ADAPTATION,1,11,CCW,-25,1,3.840135281,2.393466478,3.2436522610000003,2
3081,3081,3081,3081,17,ADAPTATION,2,12,CCW,-34,1,4.9937117,5.0664427000000005,24.30987878,2
3082,3082,3082,3082,17,ADAPTATION,3,13,CCW,-38,1,4.757379284,4.868143388,22.95467951,2
3083,3083,3083,3083,17,ADAPTATION,4,14,CCW,-31,1,8.158710125,9.768696116000001,12.47414627,2
3084,3084,3084,3084,17,ADAPTATION,5,15,CCW,-30,1,7.44288192,7.390181215,15.14601338,2
3085,3085,3085,3085,17,ADAPTATION,6,16,CCW,-34,1,5.381321112,10.67423683,20.82793853,2
3086,3086,3086,3086,17,ADAPTATION,7,17,CCW,-23,1,8.578477986000001,9.044247437000001,7.771448837999999,2
3087,3087,3087,3087,17,ADAPTATION,8,18,CCW,-29,1,11.37622706,10.70729932,15.78894325,2
3088,3088,3088,3088,17,ADAPTATION,9,19,CCW,-22,1,9.178836962,11.02987369,8.910080514,2
3089,3089,3089,3089,17,ADAPTATION,10,20,CCW,-32,1,11.00971609,11.8758838,13.55593605,2
3090,3090,3090,3090,17,ADAPTATION,11,21,CCW,-30,1,11.37749268,11.7270273,14.26087853,2
3091,3091,3091,3091,17,ADAPTATION,12,22,CCW,-31,1,11.92576062,13.05208717,17.64775793,2
3092,3092,3092,3092,17,ADAPTATION,13,23,CCW,-28,1,11.50482428,12.88046505,14.68341595,2
3093,3093,3093,3093,17,ADAPTATION,14,24,CCW,-23,1,12.01438548,13.36752999,13.07482815,2
3094,3094,3094,3094,17,ADAPTATION,15,25,CCW,-34,1,12.92213397,13.28708562,20.69649253,2
3095,3095,3095,3095,17,ADAPTATION,16,26,CCW,-27,1,12.68433991,14.63412604,15.49753227,2
3096,3096,3096,3096,17,ADAPTATION,17,27,CCW,-31,1,13.27956875,14.99398347,22.3558207,2
3097,3097,3097,3097,17,ADAPTATION,18,28,CCW,-34,1,14.59482414,14.79200481,25.06767828,2
3098,3098,3098,3098,17,ADAPTATION,19,29,CCW,-32,1,11.40055373,17.56487945,22.33305745,2
3099,3099,3099,3099,17,ADAPTATION,20,30,CCW,-27,1,16.32925304,17.13830451,14.93108033,2
3100,3100,3100,3100,17,ADAPTATION,21,31,CCW,-29,1,14.84059539,15.35834794,18.20320596,2
3101,3101,3101,3101,17,ADAPTATION,22,32,CCW,-29,1,14.80149093,15.98948076,17.74328364,2
3102,3102,3102,3102,17,ADAPTATION,23,33,CCW,-34,1,14.21709011,17.39493049,22.02995718,2
3103,3103,3103,3103,17,ADAPTATION,24,34,CCW,-35,1,16.02784473,16.52094412,25.11409864,2
3104,3104,3104,3104,17,ADAPTATION,25,35,CCW,-26,1,16.302167,15.33034862,17.65693924,2
3105,3105,3105,3105,17,ADAPTATION,26,36,CCW,-26,1,14.08887894,16.47701594,14.72050147,2
3106,3106,3106,3106,17,ADAPTATION,27,37,CCW,-31,1,16.8061359,18.72792043,20.07840677,2
3107,3107,3107,3107,17,ADAPTATION,28,38,CCW,-30,1,17.64320229,18.34231457,21.32054013,2
3108,3108,3108,3108,17,ADAPTATION,29,39,CCW,-31,1,18.76959366,17.53568772,18.06139382,2
3109,3109,3109,3109,17,ADAPTATION,30,40,CCW,-26,1,18.12727721,18.57388195,13.15578324,2
3110,3110,3110,3110,17,ADAPTATION,31,41,CCW,-25,1,14.94721045,20.52892129,15.53842176,2
3111,3111,3111,3111,17,ADAPTATION,32,42,CCW,-30,1,17.86541546,19.34175546,22.1522732,2
3112,3112,3112,3112,17,ADAPTATION,33,43,CCW,-35,1,18.53452392,19.61670413,28.88299506,2
3113,3113,3113,3113,17,ADAPTATION,34,44,CCW,-33,1,15.96919929,19.08755172,20.74864357,2
3114,3114,3114,3114,17,ADAPTATION,35,45,CCW,-30,1,15.15999518,20.44297657,19.82258301,2
3115,3115,3115,3115,17,ADAPTATION,36,46,CCW,-28,1,19.72745877,18.01645269,19.4991933,2
3116,3116,3116,3116,17,ADAPTATION,37,47,CCW,-25,1,18.53010207,19.00136834,16.10000129,2
3117,3117,3117,3117,17,ADAPTATION,38,48,CCW,-34,1,16.38176064,22.83923522,27.02399274,2
3118,3118,3118,3118,17,ADAPTATION,39,49,CCW,-33,1,18.61115147,21.91557287,23.44647117,2
3119,3119,3119,3119,17,ADAPTATION,40,50,CCW,-29,1,16.13538497,19.27548221,25.82262072,2
3120,3120,3120,3120,17,ADAPTATION,41,51,CCW,-32,1,16.67993276,21.81504139,25.55362812,2
3121,3121,3121,3121,17,ADAPTATION,42,52,CCW,-31,1,18.3411785,20.00812701,26.72693375,2
3122,3122,3122,3122,17,ADAPTATION,43,53,CCW,-34,1,20.53995039,20.34226159,27.64455283,2
3123,3123,3123,3123,17,ADAPTATION,44,54,CCW,-37,1,17.92875623,20.67328419,29.64554003,2
3124,3124,3124,3124,17,ADAPTATION,45,55,CCW,-23,1,20.09493705,21.87553904,17.856225,2
3125,3125,3125,3125,17,ADAPTATION,46,56,CCW,-29,1,17.47020432,21.73180689,19.17055685,2
3126,3126,3126,3126,17,ADAPTATION,47,57,CCW,-30,1,17.45616173,22.14520478,23.79037914,2
3127,3127,3127,3127,17,ADAPTATION,48,58,CCW,-25,1,20.01914618,20.63912194,17.12046191,2
3128,3128,3128,3128,17,ADAPTATION,49,59,CCW,-29,1,18.19181102,22.42992374,23.77152063,2
3129,3129,3129,3129,17,ADAPTATION,50,60,CCW,-33,1,20.17400255,20.40103009,27.3911941,2
3130,3130,3130,3130,17,ADAPTATION,51,61,CCW,-27,1,21.86372694,22.92298188,24.76254688,2
3131,3131,3131,3131,17,ADAPTATION,52,62,CCW,-22,1,20.93495999,22.94956174,16.518512599999998,2
3132,3132,3132,3132,17,ADAPTATION,53,63,CCW,-26,1,19.70722484,22.02539751,17.67487464,2
3133,3133,3133,3133,17,ADAPTATION,54,64,CCW,-31,1,21.29264754,22.48261583,22.637387300000004,2
3134,3134,3134,3134,17,ADAPTATION,55,65,CCW,-27,1,21.51482745,24.30805036,14.58433495,2
3135,3135,3135,3135,17,ADAPTATION,56,66,CCW,-34,1,21.62956358,23.93755397,26.70247884,2
3136,3136,3136,3136,17,ADAPTATION,57,67,CCW,-28,1,23.29959038,24.40321721,22.02955901,2
3137,3137,3137,3137,17,ADAPTATION,58,68,CCW,-31,1,19.78229616,22.16756713,23.30142717,2
3138,3138,3138,3138,17,ADAPTATION,59,69,CCW,-28,1,19.73049228,22.07544809,21.51578043,2
3139,3139,3139,3139,17,ADAPTATION,60,70,CCW,-33,1,23.97464096,23.11335127,23.27108069,2
3140,3140,3140,3140,17,ADAPTATION,61,71,CCW,-23,1,22.96545945,23.23673307,20.18506952,2
3141,3141,3141,3141,17,ADAPTATION,62,72,CCW,-37,1,21.86712131,23.64335413,31.79520282,2
3142,3142,3142,3142,17,ADAPTATION,63,73,CCW,-29,1,20.80093208,22.63048319,24.11740425,2
3143,3143,3143,3143,17,ADAPTATION,64,74,CCW,-29,1,16.72791398,22.59679183,16.84447757,2
3144,3144,3144,3144,17,ADAPTATION,65,75,CCW,-24,1,18.71824274,24.76653002,21.0850938,2
3145,3145,3145,3145,17,ADAPTATION,66,76,CCW,-30,1,23.97923481,24.93228088,24.17454002,2
3146,3146,3146,3146,17,ADAPTATION,67,77,CCW,-30,1,21.20212898,24.33987478,29.58776288,2
3147,3147,3147,3147,17,ADAPTATION,68,78,CCW,-25,1,22.47663453,24.63178543,21.87089131,2
3148,3148,3148,3148,17,ADAPTATION,69,79,CCW,-32,1,21.61975505,22.2302927,27.44363807,2
3149,3149,3149,3149,17,ADAPTATION,70,80,CCW,-38,1,23.47672092,23.89378108,33.48112176,2
3150,3150,3150,3150,17,ADAPTATION,71,81,CCW,-35,1,20.57157491,24.70054285,26.28090765,2
3151,3151,3151,3151,17,ADAPTATION,72,82,CCW,-30,1,22.86822854,24.66384863,26.76407089,2
3152,3152,3152,3152,17,ADAPTATION,73,83,CCW,-32,1,20.68220451,25.34290799,25.86144078,2
3153,3153,3153,3153,17,ADAPTATION,74,84,CCW,-31,1,22.3860954,25.51262549,29.09484803,2
3154,3154,3154,3154,17,ADAPTATION,75,85,CCW,-32,1,24.11790867,24.48108301,25.73398026,2
3155,3155,3155,3155,17,ADAPTATION,76,86,CCW,-22,1,19.54266471,25.63278292,16.68284024,2
3156,3156,3156,3156,17,ADAPTATION,77,87,CCW,-26,1,20.96356118,24.09126613,21.24459212,2
3157,3157,3157,3157,17,ADAPTATION,78,88,CCW,-29,1,25.66986767,26.72949852,20.91043153,2
3158,3158,3158,3158,17,ADAPTATION,79,89,CCW,-33,1,24.60742628,24.78621526,27.464228,2
3159,3159,3159,3159,17,ADAPTATION,80,90,CCW,-31,1,24.78018051,26.70830801,27.02799638,2
3160,3160,3160,3160,17,ADAPTATION,81,91,CCW,-30,1,24.66672363,23.54412910000001,26.36842614,2
3161,3161,3161,3161,17,ADAPTATION,82,92,CCW,-21,1,23.98970199,25.77963392,15.83332028,2
3162,3162,3162,3162,17,ADAPTATION,83,93,CCW,-24,1,24.0532782,25.67703068,18.23816383,2
3163,3163,3163,3163,17,ADAPTATION,84,94,CCW,-35,1,25.3565298,26.6333576,29.19952172,2
3164,3164,3164,3164,17,ADAPTATION,85,95,CCW,-31,1,23.48487768,24.91399781,25.36478,2
3165,3165,3165,3165,17,ADAPTATION,86,96,CCW,-30,1,22.27097702,25.95655916,23.40646666,2
3166,3166,3166,3166,17,ADAPTATION,87,97,CCW,-29,1,20.294603,28.38930955,27.60187744,2
3167,3167,3167,3167,17,ADAPTATION,88,98,CCW,-42,1,22.80100455,25.66584078,35.77901886,2
3168,3168,3168,3168,17,ADAPTATION,89,99,CCW,-27,1,23.97941207,25.5084323,22.60924625,2
3169,3169,3169,3169,17,ADAPTATION,90,100,CCW,-29,1,23.58068297,25.10685893,21.16560392,2
3170,3170,3170,3170,17,ADAPTATION,91,101,CCW,-32,1,24.321861,26.55167254,26.99738751,2
3171,3171,3171,3171,17,ADAPTATION,92,102,CCW,-35,1,20.95874388,26.40751655,31.86656835,2
3172,3172,3172,3172,17,ADAPTATION,93,103,CCW,-29,1,23.63456726,25.91767738,20.50983531,2
3173,3173,3173,3173,17,ADAPTATION,94,104,CCW,-34,1,25.3501131,26.17814978,25.65515951,2
3174,3174,3174,3174,17,ADAPTATION,95,105,CCW,-34,1,23.6305994,27.02716172,30.3377557,2
3175,3175,3175,3175,17,ADAPTATION,96,106,CCW,-31,1,25.14057299,27.68149624,26.72016655,2
3176,3176,3176,3176,17,ADAPTATION,97,107,CCW,-25,1,23.12601149,26.40605243,19.93168441,2
3177,3177,3177,3177,17,ADAPTATION,98,108,CCW,-33,1,24.04794495,26.96463245,31.29959531,2
3178,3178,3178,3178,17,ADAPTATION,99,109,CCW,-30,1,22.31795184,28.86235843,24.67415796,2
3179,3179,3179,3179,17,ADAPTATION,100,110,CCW,-36,1,23.77523765,25.82967067,28.45220227,2
3180,3180,3180,3180,17,ADAPTATION,101,111,CCW,-27,1,24.53329677,25.22439709,25.0744763,2
3181,3181,3181,3181,17,ADAPTATION,102,112,CCW,-30,1,25.38652862,27.8916064,27.29345344,2
3182,3182,3182,3182,17,ADAPTATION,103,113,CCW,-28,1,26.80468484,25.7406931,23.84207172,2
3183,3183,3183,3183,17,ADAPTATION,104,114,CCW,-23,1,23.14953053,27.97015858,15.03266227,2
3184,3184,3184,3184,17,ADAPTATION,105,115,CCW,-26,1,24.6191964,26.65235752,24.62302929,2
3185,3185,3185,3185,17,ADAPTATION,106,116,CCW,-22,1,23.32102448,27.44910176,19.39886672,2
3186,3186,3186,3186,17,ADAPTATION,107,117,CCW,-37,1,26.36297783,27.45499703,28.11940609,2
3187,3187,3187,3187,17,ADAPTATION,108,118,CCW,-31,1,22.70293163,28.15086101,31.41023884,2
3188,3188,3188,3188,17,ADAPTATION,109,119,CCW,-32,1,26.27402733,27.78247367,30.20329403,2
3189,3189,3189,3189,17,ADAPTATION,110,120,CCW,-31,1,26.63414295,29.11673592,26.48242123,2
3190,3190,3190,3190,17,ADAPTATION,111,121,CCW,-34,1,21.78094413,26.58499251,29.58835692,2
3191,3191,3191,3191,17,ADAPTATION,112,122,CCW,-36,1,26.12431905,28.03419979,31.39342938,2
3192,3192,3192,3192,17,ADAPTATION,113,123,CCW,-28,1,25.80378366,28.1346309,26.08272761,2
3193,3193,3193,3193,17,ADAPTATION,114,124,CCW,-26,1,22.81385235,28.25081612,19.87282336,2
3194,3194,3194,3194,17,ADAPTATION,115,125,CCW,-34,1,26.98996488,26.94181708,33.63073603,2
3195,3195,3195,3195,17,ADAPTATION,116,126,CCW,-39,1,27.21020934,29.03226597,36.2677427,2
3196,3196,3196,3196,17,ADAPTATION,117,127,CCW,-29,1,28.66863729,27.33102985,29.65872504,2
3197,3197,3197,3197,17,ADAPTATION,118,128,CCW,-27,1,26.03505846,27.6672699,25.67468589,2
3198,3198,3198,3198,17,ADAPTATION,119,129,CCW,-31,1,27.73037294,28.28045855,27.86122669,2
3199,3199,3199,3199,17,ADAPTATION,120,130,CCW,-26,1,26.34327578,28.51957854,18.97117425,2
3200,3200,3200,3200,17,ADAPTATION,121,131,CCW,-27,1,26.84230445,29.40696211,26.06515883,2
3201,3201,3201,3201,17,ADAPTATION,122,132,CCW,-33,1,25.7924535,29.30851762,35.11306657,2
3202,3202,3202,3202,17,ADAPTATION,123,133,CCW,-29,1,25.36818126,30.17336132,27.08758117,2
3203,3203,3203,3203,17,ADAPTATION,124,134,CCW,-32,1,27.41559188,28.93994204,34.90601462,2
3204,3204,3204,3204,17,ADAPTATION,125,135,CCW,-28,1,23.27743377,29.21627802,19.68069454,2
3205,3205,3205,3205,17,ADAPTATION,126,136,CCW,-32,1,28.3011803,28.89781564,27.7376781,2
3206,3206,3206,3206,17,ADAPTATION,127,137,CCW,-31,1,25.73380598,28.54841525,26.97038934,2
3207,3207,3207,3207,17,ADAPTATION,128,138,CCW,-32,1,28.16410025,27.90537836,30.903492600000003,2
3208,3208,3208,3208,17,ADAPTATION,129,139,CCW,-35,1,26.10990303,29.54868685,34.48469544,2
3209,3209,3209,3209,17,ADAPTATION,130,140,CCW,-34,1,26.33705486,29.45107254,32.0971663,2
3210,3210,3210,3210,17,ADAPTATION,131,141,CCW,-24,1,26.66774846,27.76253268,24.63025465,2
3211,3211,3211,3211,17,ADAPTATION,132,142,CCW,-37,1,27.01062495,29.90485388,33.06324212,2
3212,3212,3212,3212,17,ADAPTATION,133,143,CCW,-25,1,26.80065665,28.6754251,22.78548427,2
3213,3213,3213,3213,17,ADAPTATION,134,144,CCW,-23,1,26.20960388,29.01197986,17.60867891,2
3214,3214,3214,3214,17,ADAPTATION,135,145,CCW,-34,1,28.00371161,29.07081731,33.73881869,2
3215,3215,3215,3215,17,ADAPTATION,136,146,CCW,-27,1,27.83868933,30.20907562,23.60688034,2
3216,3216,3216,3216,17,ADAPTATION,137,147,CCW,-22,1,26.59977512,29.55612055,14.16665348,2
3217,3217,3217,3217,17,ADAPTATION,138,148,CCW,-30,1,27.29349356,28.74620869,28.76100674,2
3218,3218,3218,3218,17,ADAPTATION,139,149,CCW,-37,1,26.9267235,28.71304287,33.88338265,2
3219,3219,3219,3219,17,ADAPTATION,140,150,CCW,-34,1,25.62141705,30.02043549,35.65153978,2
3220,3220,3220,3220,17,ADAPTATION,141,151,CCW,-33,1,27.85823421,28.91432741,32.89337971,2
3221,3221,3221,3221,17,ADAPTATION,142,152,CCW,-26,1,28.11584835,29.09717201,25.28851893,2
3222,3222,3222,3222,17,ADAPTATION,143,153,CCW,-27,1,28.17420254,29.3683832,26.14007962,2
3223,3223,3223,3223,17,ADAPTATION,144,154,CCW,-34,1,27.16622645,29.07231676,31.4315049,2
3224,3224,3224,3224,17,ADAPTATION,145,155,CCW,-35,1,25.46513208,30.19188379,32.06926954,2
3225,3225,3225,3225,17,ADAPTATION,146,156,CCW,-34,1,25.74255518,31.33902713,28.14180816,2
3226,3226,3226,3226,17,ADAPTATION,147,157,CCW,-32,1,30.38192969,29.14347531,33.48020417,2
3227,3227,3227,3227,17,ADAPTATION,148,158,CCW,-26,1,29.30550635,30.54483722,22.61631315,2
3228,3228,3228,3228,17,ADAPTATION,149,159,CCW,-29,1,26.20056156,29.05545358,24.50037476,2
3229,3229,3229,3229,17,ADAPTATION,150,160,CCW,-35,1,27.27030186,29.71732366,33.46364149,2
3230,3230,3230,3230,17,ADAPTATION,151,161,CCW,-36,1,29.81339018,33.33290593,40.70280757,2
3231,3231,3231,3231,17,ADAPTATION,152,162,CCW,-32,1,27.27147905,30.35285677,28.57640383,2
3232,3232,3232,3232,17,ADAPTATION,153,163,CCW,-30,1,29.38458354,34.3544155,29.84646315,2
3233,3233,3233,3233,17,ADAPTATION,154,164,CCW,-31,1,29.50586184,31.61078135,29.13843593,2
3234,3234,3234,3234,17,ADAPTATION,155,165,CCW,-28,1,27.71205093,30.65254602,28.04089245,2
3235,3235,3235,3235,17,ADAPTATION,156,166,CCW,-33,1,28.00527302,32.1637532,35.54760815,2
3236,3236,3236,3236,17,ADAPTATION,157,167,CCW,-31,1,28.63962258,29.60813524,33.34531525,2
3237,3237,3237,3237,17,ADAPTATION,158,168,CCW,-32,1,30.42409286,31.61678353,27.70503218,2
3238,3238,3238,3238,17,ADAPTATION,159,169,CCW,-29,1,27.70649049,30.4511391,26.94030294,2
3239,3239,3239,3239,17,ADAPTATION,160,170,CCW,-31,1,29.41781006,32.23852903,30.60462709,2
3240,3240,3240,3240,17,ADAPTATION,161,171,CCW,-28,1,26.50606256,30.68334634,29.0889735,2
3241,3241,3241,3241,17,ADAPTATION,162,172,CCW,-36,1,30.1520432,31.84930756,33.67192227,2
3242,3242,3242,3242,17,ADAPTATION,163,173,CCW,-29,1,31.25312537,30.7576309,24.9367271,2
3243,3243,3243,3243,17,ADAPTATION,164,174,CCW,-33,1,26.69907918,30.55016575,35.87646774,2
3244,3244,3244,3244,17,ADAPTATION,165,175,CCW,-22,1,28.32399597,29.86668921,21.41799304,2
3245,3245,3245,3245,17,ADAPTATION,166,176,CCW,-34,1,28.87496682,35.44599411,33.78514953,2
3246,3246,3246,3246,17,ADAPTATION,167,177,CCW,-29,1,28.2073631,31.80351828,26.01916729,2
3247,3247,3247,3247,17,ADAPTATION,168,178,CCW,-33,1,27.38439966,32.54052762,32.87257826,2
3248,3248,3248,3248,17,ADAPTATION,169,179,CCW,-28,1,29.36003268,30.9325719,27.33936263,2
3249,3249,3249,3249,17,ADAPTATION,170,180,CCW,-33,1,28.67836956,30.62064941,32.4495336,2
3250,3250,3250,3250,17,ADAPTATION,171,181,CCW,-28,1,30.65745081,30.86226321,28.85787045,2
3251,3251,3251,3251,17,ADAPTATION,172,182,CCW,-28,1,28.17838268,31.79116907,31.71791917,2
3252,3252,3252,3252,17,ADAPTATION,173,183,CCW,-26,1,29.56049862,34.71420488,23.9452769,2
3253,3253,3253,3253,17,ADAPTATION,174,184,CCW,-24,1,28.4185682,31.43182362,24.21761742,2
3254,3254,3254,3254,17,ADAPTATION,175,185,CCW,-32,1,30.17413296,30.04677182,29.86096354,2
3255,3255,3255,3255,17,ADAPTATION,176,186,CCW,-34,1,29.40193626,31.22830877,36.69770768,2
3256,3256,3256,3256,17,ADAPTATION,177,187,CCW,-31,1,25.90449645,31.05228813,27.36871947,2
3257,3257,3257,3257,17,ADAPTATION,178,188,CCW,-27,1,28.75250504,32.12872554,23.23217012,2
3258,3258,3258,3258,17,ADAPTATION,179,189,CCW,-25,1,30.3389148,32.56009141,26.57532791,2
3259,3259,3259,3259,17,ADAPTATION,180,190,CCW,-26,1,30.37541064,35.32421989,25.00058566,2
3260,3260,3260,3260,18,ADAPTATION,1,11,CCW,-25,1,1.383509879,2.457233029,6.898750131,2
3261,3261,3261,3261,18,ADAPTATION,2,12,CCW,-34,1,2.4786122,5.884524199,12.27923921,2
3262,3262,3262,3262,18,ADAPTATION,3,13,CCW,-38,1,6.6500335470000005,5.2923247,19.51501835,2
3263,3263,3263,3263,18,ADAPTATION,4,14,CCW,-31,1,7.462922126,6.933351083,19.50738105,2
3264,3264,3264,3264,18,ADAPTATION,5,15,CCW,-30,1,8.660954675,9.443861942,15.78893365,2
3265,3265,3265,3265,18,ADAPTATION,6,16,CCW,-34,1,10.12734085,9.097784432000001,21.55485332,2
3266,3266,3266,3266,18,ADAPTATION,7,17,CCW,-23,1,5.749929375,10.87095187,9.337131225,2
3267,3267,3267,3267,18,ADAPTATION,8,18,CCW,-29,1,11.28074592,10.85724691,14.36269797,2
3268,3268,3268,3268,18,ADAPTATION,9,19,CCW,-22,1,10.39242494,12.09755583,8.72500955,2
3269,3269,3269,3269,18,ADAPTATION,10,20,CCW,-32,1,9.710114375,12.00463282,18.73450985,2
3270,3270,3270,3270,18,ADAPTATION,11,21,CCW,-30,1,11.54844182,11.69022881,17.57833316,2
3271,3271,3271,3271,18,ADAPTATION,12,22,CCW,-31,1,10.96466832,13.35829585,19.16455011,2
3272,3272,3272,3272,18,ADAPTATION,13,23,CCW,-28,1,8.222741617999999,13.24950947,18.74942548,2
3273,3273,3273,3273,18,ADAPTATION,14,24,CCW,-23,1,10.32338459,15.01129615,6.664044577,2
3274,3274,3274,3274,18,ADAPTATION,15,25,CCW,-34,1,13.09943482,12.77450357,22.12511502,2
3275,3275,3275,3275,18,ADAPTATION,16,26,CCW,-27,1,14.26626459,15.73567732,17.48508219,2
3276,3276,3276,3276,18,ADAPTATION,17,27,CCW,-31,1,15.4332606,14.73384512,22.74672737,2
3277,3277,3277,3277,18,ADAPTATION,18,28,CCW,-34,1,13.1170315,16.89683586,22.52242417,2
3278,3278,3278,3278,18,ADAPTATION,19,29,CCW,-32,1,15.30265686,15.97351619,22.74465374,2
3279,3279,3279,3279,18,ADAPTATION,20,30,CCW,-27,1,14.31838443,15.34519053,17.18203919,2
3280,3280,3280,3280,18,ADAPTATION,21,31,CCW,-29,1,15.94494683,15.61960463,21.48964141,2
3281,3281,3281,3281,18,ADAPTATION,22,32,CCW,-29,1,16.734023699999998,15.72437354,22.83965007,2
3282,3282,3282,3282,18,ADAPTATION,23,33,CCW,-34,1,15.73650321,17.35244228,24.23683575,2
3283,3283,3283,3283,18,ADAPTATION,24,34,CCW,-35,1,16.57758108,16.06357837,23.47148876,2
3284,3284,3284,3284,18,ADAPTATION,25,35,CCW,-26,1,15.71655764,18.23623989,15.7153135,2
3285,3285,3285,3285,18,ADAPTATION,26,36,CCW,-26,1,13.66184377,16.49089135,14.65155883,2
3286,3286,3286,3286,18,ADAPTATION,27,37,CCW,-31,1,16.14931703,16.79619609,23.47278376,2
