GROUP,SUBJECT,PHASE,TRIAL,TARGET,ROT,DIR,HA_INITIAL,HA_END,CA_END
1,36,Adaptation,122,0,-33,CCW,14.85149168,17.19712471,-15.80287529
1,36,Adaptation,123,0,-29,CCW,12.89189647,12.45841145,-16.54158855
1,36,Adaptation,124,0,-32,CCW,10.91061643,15.74818141,-16.25181859
1,36,Adaptation,125,0,-28,CCW,12.77785769,12.04388446,-15.95611554
1,36,Adaptation,126,0,-32,CCW,13.20741392,13.46621037,-18.53378963
1,36,Adaptation,127,0,-31,CCW,14.57498814,10.19090631,-20.80909369
1,36,Adaptation,128,0,-32,CCW,12.42840943,19.48134757,-12.51865243
1,36,Adaptation,129,0,-35,CCW,3.353399717,17.93480129,-17.06519871
1,36,Adaptation,130,0,-34,CCW,14.78673059,19.85227658,-14.14772342
1,36,Adaptation,131,0,-24,CCW,14.86120384,12.05420509,-11.94579491
1,36,Adaptation,132,0,-37,CCW,13.2286097,17.65582131,-19.34417869
1,36,Adaptation,133,0,-25,CCW,10.73412865,14.52099021,-10.47900979
1,36,Adaptation,134,0,-23,CCW,11.6295698,9.156235321,-13.84376468
1,36,Adaptation,135,0,-34,CCW,11.38991044,18.10215223,-15.89784777
1,36,Adaptation,136,0,-27,CCW,13.9450075,11.72545845,-15.27454155
1,36,Adaptation,137,0,-22,CCW,11.69163516,8.0547585,-13.9452415
1,36,Adaptation,138,0,-30,CCW,10.07102012,12.8066069,-17.1933931
1,36,Adaptation,139,0,-37,CCW,12.10918865,21.48261591,-15.51738409
1,36,Adaptation,140,0,-34,CCW,10.45347422,26.00775522,-7.992244782
1,36,Adaptation,141,0,-33,CCW,11.93223933,19.66620788,-13.33379212
1,36,Adaptation,142,0,-26,CCW,8.162921614,13.58168491,-12.41831509
1,36,Adaptation,143,0,-27,CCW,13.23468891,10.71413671,-16.28586329
1,36,Adaptation,144,0,-34,CCW,10.67904026,21.88832881,-12.11167119
1,36,Adaptation,145,0,-35,CCW,18.400136,21.07946459,-13.92053541
1,36,Adaptation,146,0,-34,CCW,16.43162521,16.86022648,-17.13977352
1,36,Adaptation,147,0,-32,CCW,14.56899793,16.65833178,-15.34166822
1,36,Adaptation,148,0,-26,CCW,10.45967325,6.967119975,-19.03288002
1,36,Adaptation,149,0,-29,CCW,11.98223713,16.86916678,-12.13083322
1,36,Adaptation,150,0,-35,CCW,11.38475015,14.95880137,-20.04119863
1,36,Adaptation,151,0,-36,CCW,16.01295282,21.2734357,-14.7265643
1,36,Adaptation,152,0,-32,CCW,17.31474794,19.05378046,-12.94621954
1,36,Adaptation,153,0,-30,CCW,15.03381532,15.78539995,-14.21460005
1,36,Adaptation,154,0,-31,CCW,15.65058997,17.62070147,-13.37929853
1,36,Adaptation,155,0,-28,CCW,18.38501038,9.702182703,-18.2978173
1,36,Adaptation,156,0,-33,CCW,13.84332778,16.00997284,-16.99002716
1,36,Adaptation,157,0,-31,CCW,10.01497196,16.82384344,-14.17615656
1,36,Adaptation,158,0,-32,CCW,12.10201011,13.88546151,-18.11453849
1,36,Adaptation,159,0,-29,CCW,13.64198563,10.10723519,-18.89276481
1,36,Adaptation,160,0,-31,CCW,7.467314469,14.68072044,-16.31927956
1,36,Adaptation,161,0,-28,CCW,12.68145119,14.91887372,-13.08112628
1,36,Adaptation,162,0,-36,CCW,14.97605214,18.82972402,-17.17027598
1,36,Adaptation,163,0,-29,CCW,13.21206493,14.58392331,-14.41607669
1,36,Adaptation,164,0,-33,CCW,12.5684668,12.1451394,-20.8548606
1,36,Adaptation,165,0,-22,CCW,12.39074568,4.027257439,-17.97274256
1,36,Adaptation,166,0,-34,CCW,16.82824302,14.82916284,-19.17083716
1,36,Adaptation,167,0,-29,CCW,14.90559618,9.180567917,-19.81943208
1,36,Adaptation,168,0,-33,CCW,12.82998946,19.31310953,-13.68689047
1,36,Adaptation,169,0,-28,CCW,10.89454353,15.27032928,-12.72967072
1,36,Adaptation,170,0,-33,CCW,21.24839842,11.81434568,-21.18565432
1,36,Adaptation,171,0,-28,CCW,10.67371845,14.67359838,-13.32640162
1,36,Adaptation,172,0,-28,CCW,15.12208285,9.213093856,-18.78690614
1,36,Adaptation,173,0,-26,CCW,14.2095601,8.465611228,-17.53438877
1,36,Adaptation,174,0,-24,CCW,12.64004338,7.176672689,-16.82332731
1,36,Adaptation,175,0,-32,CCW,14.99133935,18.23452898,-13.76547102
1,36,Adaptation,176,0,-34,CCW,8.924333553,18.52600254,-15.47399746
1,36,Adaptation,177,0,-31,CCW,13.18477038,13.55806057,-17.44193943
1,36,Adaptation,178,0,-27,CCW,12.36786597,13.93514467,-13.06485533
1,36,Adaptation,179,0,-25,CCW,14.53925582,11.09078339,-13.90921661
1,36,Adaptation,180,0,-26,CCW,17.08016415,9.975247373,-16.02475263
1,37,Adaptation,1,0,-25,CCW,3.421129042,7.959679664,-17.04032034
1,37,Adaptation,2,0,-34,CCW,-0.223734766,3.950123448,-30.04987655
1,37,Adaptation,3,0,-38,CCW,5.542978052,13.17667741,-24.82332259
1,37,Adaptation,4,0,-31,CCW,-1.364343379,11.79508404,-19.20491596
1,37,Adaptation,5,0,-30,CCW,2.233423156,3.347782622,-26.65221738
1,37,Adaptation,6,0,-34,CCW,4.76584451,10.96282744,-23.03717256
1,37,Adaptation,7,0,-23,CCW,-0.744293036,0.414921944,-22.58507806
1,37,Adaptation,8,0,-29,CCW,-1.414139057,11.39007832,-17.60992168
1,37,Adaptation,9,0,-22,CCW,-0.905183851,1.015770468,-20.98422953
1,37,Adaptation,10,0,-32,CCW,0.84371125,10.20548752,-21.79451248
1,37,Adaptation,11,0,-30,CCW,3.777569589,10.98806108,-19.01193892
1,37,Adaptation,12,0,-31,CCW,10.59003194,11.48173139,-19.51826861
1,37,Adaptation,13,0,-28,CCW,6.081484077,7.930667649,-20.06933235
1,37,Adaptation,14,0,-23,CCW,3.378598359,-2.027933878,-25.02793388
1,37,Adaptation,15,0,-34,CCW,7.807650596,8.077555368,-25.92244463
1,37,Adaptation,16,0,-27,CCW,7.050984761,6.753004612,-20.24699539
1,37,Adaptation,17,0,-31,CCW,9.756812404,14.42089098,-16.57910902
1,37,Adaptation,18,0,-34,CCW,3.990521907,15.15463109,-18.84536891
1,37,Adaptation,19,0,-32,CCW,3.340056632,14.30781926,-17.69218074
1,37,Adaptation,20,0,-27,CCW,9.006399092,10.67184508,-16.32815492
1,37,Adaptation,21,0,-29,CCW,-1.117426013,7.588265221,-21.41173478
1,37,Adaptation,22,0,-29,CCW,7.410258689,5.933432776,-23.06656722
1,37,Adaptation,23,0,-34,CCW,2.902556752,16.24266519,-17.75733481
1,37,Adaptation,24,0,-35,CCW,2.482377042,14.07139242,-20.92860758
1,37,Adaptation,25,0,-26,CCW,10.91653935,12.9635285,-13.0364715
1,37,Adaptation,26,0,-26,CCW,10.29314502,8.337303376,-17.66269662
1,37,Adaptation,27,0,-31,CCW,4.442477706,8.861433886,-22.13856611
1,37,Adaptation,28,0,-30,CCW,3.002505896,9.333620849,-20.66637915
1,37,Adaptation,29,0,-31,CCW,2.946944172,12.10017548,-18.89982452
1,37,Adaptation,30,0,-26,CCW,9.484879043,8.094666116,-17.90533388
1,37,Adaptation,31,0,-25,CCW,2.384958223,7.985937527,-17.01406247
1,37,Adaptation,32,0,-30,CCW,3.764188726,11.22867219,-18.77132781
1,37,Adaptation,33,0,-35,CCW,9.142801596,12.00151906,-22.99848094
1,37,Adaptation,34,0,-33,CCW,7.858627336,13.77236357,-19.22763643
1,37,Adaptation,35,0,-30,CCW,10.29196728,5.734633019,-24.26536698
1,37,Adaptation,36,0,-28,CCW,6.043935608,9.798593856,-18.20140614
1,37,Adaptation,37,0,-25,CCW,8.821274586,6.358641014,-18.64135899
1,37,Adaptation,38,0,-34,CCW,8.231305843,13.97715027,-20.02284973
1,37,Adaptation,39,0,-33,CCW,13.81302945,12.26715547,-20.73284453
1,37,Adaptation,40,0,-29,CCW,7.33023351,12.54336428,-16.45663572
1,37,Adaptation,41,0,-32,CCW,6.166851532,15.5437164,-16.4562836
1,37,Adaptation,42,0,-31,CCW,9.275503198,10.9286562,-20.0713438
1,37,Adaptation,43,0,-34,CCW,8.660803645,11.13695001,-22.86304999
1,37,Adaptation,44,0,-37,CCW,5.292511402,20.58407068,-16.41592932
1,37,Adaptation,45,0,-23,CCW,8.438644571,4.389591086,-18.61040891
1,37,Adaptation,46,0,-29,CCW,9.094887373,8.352141323,-20.64785868
1,37,Adaptation,47,0,-30,CCW,13.2569666,10.33038195,-19.66961805
1,37,Adaptation,48,0,-25,CCW,5.410998652,5.574448885,-19.42555112
1,37,Adaptation,49,0,-29,CCW,5.555913232,7.51271622,-21.48728378
1,37,Adaptation,50,0,-33,CCW,3.214526494,17.70933062,-15.29066938
1,37,Adaptation,51,0,-27,CCW,12.16505512,8.307875546,-18.69212445
1,37,Adaptation,52,0,-22,CCW,11.41918857,-1.267722114,-23.26772211
1,37,Adaptation,53,0,-26,CCW,5.188125849,3.600279605,-22.39972039
1,37,Adaptation,54,0,-31,CCW,6.587552916,14.73288303,-16.26711697
1,37,Adaptation,55,0,-27,CCW,7.851952349,6.080512861,-20.91948714
1,37,Adaptation,56,0,-34,CCW,7.616181372,12.10313694,-21.89686306
1,37,Adaptation,57,0,-28,CCW,11.071697,13.06165759,-14.93834241
1,37,Adaptation,58,0,-31,CCW,10.11325252,12.58188796,-18.41811204
1,37,Adaptation,59,0,-28,CCW,10.09401302,14.85358381,-13.14641619
1,37,Adaptation,60,0,-33,CCW,12.83816233,13.26447978,-19.73552022
1,37,Adaptation,61,0,-23,CCW,6.401550708,4.649783021,-18.35021698
1,37,Adaptation,62,0,-37,CCW,11.5486066,17.08039276,-19.91960724
1,37,Adaptation,63,0,-29,CCW,15.73855886,11.14201572,-17.85798428
1,37,Adaptation,64,0,-29,CCW,11.37247196,4.818739595,-24.1812604
1,37,Adaptation,65,0,-24,CCW,12.89055654,4.257093449,-19.74290655
1,37,Adaptation,66,0,-30,CCW,13.40080738,11.97580023,-18.02419977
1,37,Adaptation,67,0,-30,CCW,14.3915357,10.59197003,-19.40802997
1,37,Adaptation,68,0,-25,CCW,6.81431775,3.719839001,-21.280161
1,37,Adaptation,69,0,-32,CCW,9.880764551,12.43243305,-19.56756695
1,37,Adaptation,70,0,-38,CCW,7.881676308,13.90465758,-24.09534242
1,37,Adaptation,71,0,-35,CCW,8.560794133,19.63334282,-15.36665718
1,37,Adaptation,72,0,-30,CCW,5.063230225,12.10776307,-17.89223693
1,37,Adaptation,73,0,-32,CCW,11.99618003,14.51659688,-17.48340312
1,37,Adaptation,74,0,-31,CCW,11.03680847,15.07278642,-15.92721358
1,37,Adaptation,75,0,-32,CCW,20.18635306,13.80018938,-18.19981062
1,37,Adaptation,76,0,-22,CCW,12.46698975,7.811091422,-14.18890858
1,37,Adaptation,77,0,-26,CCW,10.68859014,3.469488102,-22.5305119
1,37,Adaptation,78,0,-29,CCW,3.999783596,9.01682367,-19.98317633
1,37,Adaptation,79,0,-33,CCW,12.53822188,15.99999839,-17.00000161
1,37,Adaptation,80,0,-31,CCW,6.43690572,11.90609492,-19.09390508
1,37,Adaptation,81,0,-30,CCW,11.26399133,12.48086591,-17.51913409
1,37,Adaptation,82,0,-21,CCW,12.94451765,-4.21019036,-25.21019036
1,37,Adaptation,83,0,-24,CCW,16.27089411,4.306611818,-19.69338818
1,37,Adaptation,84,0,-35,CCW,11.75741674,16.38038028,-18.61961972
1,37,Adaptation,85,0,-31,CCW,6.444287137,6.234032285,-24.76596772
1,37,Adaptation,86,0,-30,CCW,9.174412544,10.39689205,-19.60310795
1,37,Adaptation,87,0,-29,CCW,14.99671343,6.990852923,-22.00914708
1,37,Adaptation,88,0,-42,CCW,11.42087539,20.19042872,-21.80957128
1,37,Adaptation,89,0,-27,CCW,11.99780731,11.17133254,-15.82866746
1,37,Adaptation,90,0,-29,CCW,13.08150851,14.64230866,-14.35769134
1,37,Adaptation,91,0,-32,CCW,8.268702741,14.40931334,-17.59068666
1,37,Adaptation,92,0,-35,CCW,9.507869115,17.12819289,-17.87180711
1,37,Adaptation,93,0,-29,CCW,9.483223481,17.76532564,-11.23467436
1,37,Adaptation,94,0,-34,CCW,15.51984027,17.76401576,-16.23598424
1,37,Adaptation,95,0,-34,CCW,11.18917131,19.18893351,-14.81106649
1,37,Adaptation,96,0,-31,CCW,8.432749976,14.07084332,-16.92915668
1,37,Adaptation,97,0,-25,CCW,10.51391948,11.25135013,-13.74864987
1,37,Adaptation,98,0,-33,CCW,14.22529825,12.84955368,-20.15044632
1,37,Adaptation,99,0,-30,CCW,12.53927831,15.2734864,-14.7265136
1,37,Adaptation,100,0,-36,CCW,14.98279944,17.77994556,-18.22005444
1,37,Adaptation,101,0,-27,CCW,10.44338985,10.90156195,-16.09843805
1,37,Adaptation,102,0,-30,CCW,4.495890245,16.16522527,-13.83477473
1,37,Adaptation,103,0,-28,CCW,9.051922432,17.23699291,-10.76300709
1,37,Adaptation,104,0,-23,CCW,11.92223167,4.094349182,-18.90565082
1,37,Adaptation,105,0,-26,CCW,10.00589724,9.317144896,-16.6828551
1,37,Adaptation,106,0,-22,CCW,15.03850131,5.334564345,-16.66543566
1,37,Adaptation,107,0,-37,CCW,7.101977175,19.70386459,-17.29613541
1,37,Adaptation,108,0,-31,CCW,12.51098629,20.6165053,-10.3834947
1,37,Adaptation,109,0,-32,CCW,11.09175749,16.24843903,-15.75156097
1,37,Adaptation,110,0,-31,CCW,3.852787059,12.87189448,-18.12810552
1,37,Adaptation,111,0,-34,CCW,17.66566899,21.1631813,-12.8368187
1,37,Adaptation,112,0,-36,CCW,8.787797397,22.14572177,-13.85427823
1,37,Adaptation,113,0,-28,CCW,12.92786041,8.407926807,-19.59207319
1,37,Adaptation,114,0,-26,CCW,14.34583752,8.559038414,-17.44096159
1,37,Adaptation,115,0,-34,CCW,10.44495495,16.38091349,-17.61908651
1,37,Adaptation,116,0,-39,CCW,15.24199873,24.20098549,-14.79901451
1,37,Adaptation,117,0,-29,CCW,14.33671738,15.94426031,-13.05573969
1,37,Adaptation,118,0,-27,CCW,9.325137161,10.30468953,-16.69531047
1,37,Adaptation,119,0,-31,CCW,14.51419873,15.42137364,-15.57862636
1,37,Adaptation,120,0,-26,CCW,11.4362673,11.92543411,-14.07456589
1,37,Adaptation,121,0,-27,CCW,6.693148406,7.421055853,-19.57894415
1,37,Adaptation,122,0,-33,CCW,14.01745138,17.48042117,-15.51957883
1,37,Adaptation,123,0,-29,CCW,17.83738255,10.03102467,-18.96897533
1,37,Adaptation,124,0,-32,CCW,13.76568872,17.21393282,-14.78606718
1,37,Adaptation,125,0,-28,CCW,11.06875995,10.33712132,-17.66287868
1,37,Adaptation,126,0,-32,CCW,8.923667579,16.73530031,-15.26469969
1,37,Adaptation,127,0,-31,CCW,12.56064429,13.21942486,-17.78057514
1,37,Adaptation,128,0,-32,CCW,10.20729647,18.84065414,-13.15934586
1,37,Adaptation,129,0,-35,CCW,9.485289807,18.68892682,-16.31107318
1,37,Adaptation,130,0,-34,CCW,10.63953241,18.89521862,-15.10478138
1,37,Adaptation,131,0,-24,CCW,7.394399076,8.730654471,-15.26934553
1,37,Adaptation,132,0,-37,CCW,11.91572006,22.35119834,-14.64880166
1,37,Adaptation,133,0,-25,CCW,13.30498482,15.984383,-9.015617
1,37,Adaptation,134,0,-23,CCW,13.11171551,9.571068261,-13.42893174
1,37,Adaptation,135,0,-34,CCW,13.36278437,17.8533317,-16.1466683
1,37,Adaptation,136,0,-27,CCW,9.565018419,10.68448327,-16.31551673
1,37,Adaptation,137,0,-22,CCW,9.031201543,5.052885339,-16.94711466
1,37,Adaptation,138,0,-30,CCW,8.84688708,8.941895272,-21.05810473
1,37,Adaptation,139,0,-37,CCW,11.70889603,19.82338963,-17.17661037
1,37,Adaptation,140,0,-34,CCW,10.5050531,21.31995788,-12.68004212
1,37,Adaptation,141,0,-33,CCW,13.12259998,17.94688937,-15.05311063
1,37,Adaptation,142,0,-26,CCW,19.94600736,13.62521452,-12.37478548
1,37,Adaptation,143,0,-27,CCW,9.855662939,9.515998225,-17.48400177
1,37,Adaptation,144,0,-34,CCW,13.63216875,18.23429294,-15.76570706
1,37,Adaptation,145,0,-35,CCW,8.208043786,22.21778141,-12.78221859
1,37,Adaptation,146,0,-34,CCW,11.46496643,15.77544282,-18.22455718
1,37,Adaptation,147,0,-32,CCW,14.46884148,15.30555703,-16.69444297
1,37,Adaptation,148,0,-26,CCW,6.573587196,14.25250488,-11.74749512
1,37,Adaptation,149,0,-29,CCW,15.96648541,10.45552309,-18.54447691
1,37,Adaptation,150,0,-35,CCW,16.4296498,17.71905713,-17.28094287
1,37,Adaptation,151,0,-36,CCW,14.39468194,17.91077869,-18.08922131
1,37,Adaptation,152,0,-32,CCW,10.64555196,13.98299535,-18.01700465
1,37,Adaptation,153,0,-30,CCW,17.00314921,12.02565514,-17.97434486
1,37,Adaptation,154,0,-31,CCW,13.44085669,18.82447275,-12.17552725
1,37,Adaptation,155,0,-28,CCW,11.24804518,12.03439631,-15.96560369
1,37,Adaptation,156,0,-33,CCW,9.112951707,17.15911114,-15.84088886
1,37,Adaptation,157,0,-31,CCW,12.17929896,12.84615934,-18.15384066
1,37,Adaptation,158,0,-32,CCW,13.90152861,15.5962296,-16.4037704
1,37,Adaptation,159,0,-29,CCW,16.09783052,15.65681462,-13.34318538
1,37,Adaptation,160,0,-31,CCW,11.29500685,13.10418317,-17.89581683
1,37,Adaptation,161,0,-28,CCW,14.47721662,10.60018995,-17.39981005
1,37,Adaptation,162,0,-36,CCW,10.05793014,22.2974686,-13.7025314
1,37,Adaptation,163,0,-29,CCW,9.698555206,18.5240153,-10.4759847
1,37,Adaptation,164,0,-33,CCW,16.73659826,14.50574725,-18.49425275
1,37,Adaptation,165,0,-22,CCW,8.952174303,7.272151392,-14.72784861
1,37,Adaptation,166,0,-34,CCW,15.98865386,13.36350595,-20.63649405
1,37,Adaptation,167,0,-29,CCW,16.99869944,14.33109298,-14.66890702
1,37,Adaptation,168,0,-33,CCW,11.96644129,16.52625839,-16.47374161
1,37,Adaptation,169,0,-28,CCW,11.61066619,9.771589069,-18.22841093
1,37,Adaptation,170,0,-33,CCW,9.436361228,17.37332619,-15.62667381
1,37,Adaptation,171,0,-28,CCW,11.486863,17.39027643,-10.60972357
1,37,Adaptation,172,0,-28,CCW,15.7476766,11.37637355,-16.62362645
1,37,Adaptation,173,0,-26,CCW,15.94226502,6.50331011,-19.49668989
1,37,Adaptation,174,0,-24,CCW,13.05307828,4.061012991,-19.93898701
1,37,Adaptation,175,0,-32,CCW,9.235500947,10.33205221,-21.66794779
1,37,Adaptation,176,0,-34,CCW,12.25251615,18.60102301,-15.39897699
1,37,Adaptation,177,0,-31,CCW,12.10547504,16.22443887,-14.77556113
1,37,Adaptation,178,0,-27,CCW,11.51120173,9.611088822,-17.38891118
1,37,Adaptation,179,0,-25,CCW,11.95610604,10.7642025,-14.2357975
1,37,Adaptation,180,0,-26,CCW,19.09134396,6.751827345,-19.24817265
1,38,Adaptation,1,0,-25,CCW,0.885451001,5.938518997,-19.061481
1,38,Adaptation,2,0,-34,CCW,0.103803997,-1.300362323,-35.30036232
1,38,Adaptation,3,0,-38,CCW,8.419063309,13.67274311,-24.32725689
1,38,Adaptation,4,0,-31,CCW,3.629690296,12.34963762,-18.65036238
1,38,Adaptation,5,0,-30,CCW,9.735176671,6.867564838,-23.13243516
1,38,Adaptation,6,0,-34,CCW,7.504594518,12.1960682,-21.8039318
1,38,Adaptation,7,0,-23,CCW,-3.006614724,0.49941704,-22.50058296
1,38,Adaptation,8,0,-29,CCW,-0.662585575,12.9933322,-16.0066678
1,38,Adaptation,9,0,-22,CCW,-0.663214851,-2.109365544,-24.10936554
1,38,Adaptation,10,0,-32,CCW,1.922382189,10.44760839,-21.55239161
1,38,Adaptation,11,0,-30,CCW,5.756296953,11.76839483,-18.23160517
1,38,Adaptation,12,0,-31,CCW,6.271533961,8.163900842,-22.83609916
1,38,Adaptation,13,0,-28,CCW,8.937238351,11.72181541,-16.27818459
1,38,Adaptation,14,0,-23,CCW,3.674077595,2.951593703,-20.0484063
1,38,Adaptation,15,0,-34,CCW,9.135091745,8.594467717,-25.40553228
1,38,Adaptation,16,0,-27,CCW,6.623689764,5.39000483,-21.60999517
1,38,Adaptation,17,0,-31,CCW,6.029503789,9.578156783,-21.42184322
1,38,Adaptation,18,0,-34,CCW,7.206389723,14.63766875,-19.36233125
1,38,Adaptation,19,0,-32,CCW,9.908633168,13.41099745,-18.58900255
1,38,Adaptation,20,0,-27,CCW,5.752426856,7.73528779,-19.26471221
1,38,Adaptation,21,0,-29,CCW,4.442906161,5.012839499,-23.9871605
1,38,Adaptation,22,0,-29,CCW,5.859638286,3.544773696,-25.4552263
1,38,Adaptation,23,0,-34,CCW,11.42462065,16.89493443,-17.10506557
1,38,Adaptation,24,0,-35,CCW,9.365941649,18.19599489,-16.80400511
1,38,Adaptation,25,0,-26,CCW,4.119745338,8.176595118,-17.82340488
1,38,Adaptation,26,0,-26,CCW,8.661769615,10.09259986,-15.90740014
1,38,Adaptation,27,0,-31,CCW,4.775597559,15.5080076,-15.4919924
1,38,Adaptation,28,0,-30,CCW,12.27987571,8.26585173,-21.73414827
1,38,Adaptation,29,0,-31,CCW,1.761119193,10.81504635,-20.18495365
1,38,Adaptation,30,0,-26,CCW,2.99270149,7.340060912,-18.65993909
1,38,Adaptation,31,0,-25,CCW,10.39216151,5.179808163,-19.82019184
1,38,Adaptation,32,0,-30,CCW,6.416629253,10.8614184,-19.1385816
1,38,Adaptation,33,0,-35,CCW,9.296419805,15.23830725,-19.76169275
1,38,Adaptation,34,0,-33,CCW,6.583818606,16.43226114,-16.56773886
1,38,Adaptation,35,0,-30,CCW,8.740883585,2.488115159,-27.51188484
1,38,Adaptation,36,0,-28,CCW,2.110672266,8.239995778,-19.76000422
1,38,Adaptation,37,0,-25,CCW,6.164442148,4.156410403,-20.8435896
1,38,Adaptation,38,0,-34,CCW,8.73075922,12.32945937,-21.67054063
1,38,Adaptation,39,0,-33,CCW,4.167274257,15.1313653,-17.8686347
1,38,Adaptation,40,0,-29,CCW,8.013302984,10.56488022,-18.43511978
1,38,Adaptation,41,0,-32,CCW,7.888558522,12.1356303,-19.8643697
1,38,Adaptation,42,0,-31,CCW,6.922017442,12.88321884,-18.11678116
1,38,Adaptation,43,0,-34,CCW,9.014809443,10.2918916,-23.7081084
1,38,Adaptation,44,0,-37,CCW,8.954354453,14.911713,-22.088287
1,38,Adaptation,45,0,-23,CCW,6.590376472,1.760764323,-21.23923568
1,38,Adaptation,46,0,-29,CCW,8.924200859,7.799758423,-21.20024158
1,38,Adaptation,47,0,-30,CCW,12.23006223,6.789850904,-23.2101491
1,38,Adaptation,48,0,-25,CCW,11.94470038,0.546621869,-24.45337813
1,38,Adaptation,49,0,-29,CCW,5.700330029,10.30828381,-18.69171619
1,38,Adaptation,50,0,-33,CCW,13.46506226,13.90973184,-19.09026816
1,38,Adaptation,51,0,-27,CCW,10.98329143,11.06637665,-15.93362335
1,38,Adaptation,52,0,-22,CCW,14.63567192,2.245757339,-19.75424266
1,38,Adaptation,53,0,-26,CCW,8.705061677,1.800507872,-24.19949213
1,38,Adaptation,54,0,-31,CCW,11.23509111,4.764256138,-26.23574386
1,38,Adaptation,55,0,-27,CCW,16.25097972,8.193310505,-18.80668949
1,38,Adaptation,56,0,-34,CCW,9.029437553,14.33441884,-19.66558116
1,38,Adaptation,57,0,-28,CCW,10.78262758,11.4547096,-16.5452904
1,38,Adaptation,58,0,-31,CCW,14.79334147,14.17423795,-16.82576205
1,38,Adaptation,59,0,-28,CCW,12.30525086,8.417645274,-19.58235473
1,38,Adaptation,60,0,-33,CCW,10.42549219,14.38017737,-18.61982263
1,38,Adaptation,61,0,-23,CCW,16.04467637,1.009956795,-21.9900432
1,38,Adaptation,62,0,-37,CCW,12.23159568,20.34871594,-16.65128406
1,38,Adaptation,63,0,-29,CCW,3.63100297,10.12357507,-18.87642493
1,38,Adaptation,64,0,-29,CCW,9.607022522,7.649263907,-21.35073609
1,38,Adaptation,65,0,-24,CCW,7.877289084,2.363822622,-21.63617738
1,38,Adaptation,66,0,-30,CCW,7.054194011,14.80100081,-15.19899919
1,38,Adaptation,67,0,-30,CCW,8.231600617,11.96737735,-18.03262265
1,38,Adaptation,68,0,-25,CCW,9.118624576,5.808637421,-19.19136258
1,38,Adaptation,69,0,-32,CCW,14.009789,13.2651994,-18.7348006
1,38,Adaptation,70,0,-38,CCW,5.76131533,20.71511213,-17.28488787
1,38,Adaptation,71,0,-35,CCW,7.629096889,17.57270154,-17.42729846
1,38,Adaptation,72,0,-30,CCW,3.81690488,11.2087486,-18.7912514
1,38,Adaptation,73,0,-32,CCW,15.21697428,17.62516858,-14.37483142
1,38,Adaptation,74,0,-31,CCW,5.516216878,12.67875389,-18.32124611
1,38,Adaptation,75,0,-32,CCW,8.195186246,10.77394687,-21.22605313
1,38,Adaptation,76,0,-22,CCW,16.15472964,2.908297367,-19.09170263
1,38,Adaptation,77,0,-26,CCW,11.30142809,9.6328197,-16.3671803
1,38,Adaptation,78,0,-29,CCW,15.94356354,11.30932145,-17.69067855
1,38,Adaptation,79,0,-33,CCW,10.72464584,16.23519676,-16.76480324
1,38,Adaptation,80,0,-31,CCW,9.817328062,11.3716569,-19.6283431
1,38,Adaptation,81,0,-30,CCW,9.34144232,11.16356531,-18.83643469
1,38,Adaptation,82,0,-21,CCW,5.568528676,-4.730804931,-25.73080493
1,38,Adaptation,83,0,-24,CCW,10.6437362,5.904675469,-18.09532453
1,38,Adaptation,84,0,-35,CCW,15.75655427,13.19174374,-21.80825626
1,38,Adaptation,85,0,-31,CCW,13.92694548,12.38199642,-18.61800358
1,38,Adaptation,86,0,-30,CCW,13.17679458,13.74146122,-16.25853878
1,38,Adaptation,87,0,-29,CCW,6.849736087,9.614263828,-19.38573617
1,38,Adaptation,88,0,-42,CCW,14.8474664,24.10235629,-17.89764371
1,38,Adaptation,89,0,-27,CCW,15.15582738,7.661977323,-19.33802268
1,38,Adaptation,90,0,-29,CCW,14.8196881,10.29915752,-18.70084248
1,38,Adaptation,91,0,-32,CCW,8.388336924,16.42044762,-15.57955238
1,38,Adaptation,92,0,-35,CCW,13.90490839,17.95138763,-17.04861237
1,38,Adaptation,93,0,-29,CCW,16.83894364,8.747782471,-20.25221753
1,38,Adaptation,94,0,-34,CCW,16.81387816,16.55448215,-17.44551785
1,38,Adaptation,95,0,-34,CCW,12.25521933,25.96005986,-8.03994014
1,38,Adaptation,96,0,-31,CCW,10.69999722,16.32195863,-14.67804137
1,38,Adaptation,97,0,-25,CCW,7.666215915,10.46890069,-14.53109931
1,38,Adaptation,98,0,-33,CCW,11.83935149,15.02677019,-17.97322981
1,38,Adaptation,99,0,-30,CCW,11.07946447,10.34416801,-19.65583199
1,38,Adaptation,100,0,-36,CCW,12.97290883,20.51449409,-15.48550591
1,38,Adaptation,101,0,-27,CCW,10.49616211,3.17070803,-23.82929197
1,38,Adaptation,102,0,-30,CCW,12.07281338,11.8466962,-18.1533038
1,38,Adaptation,103,0,-28,CCW,14.37257031,8.094791083,-19.90520892
1,38,Adaptation,104,0,-23,CCW,13.97940449,4.733595812,-18.26640419
1,38,Adaptation,105,0,-26,CCW,16.89038173,10.76396583,-15.23603417
1,38,Adaptation,106,0,-22,CCW,14.37298885,7.939785643,-14.06021436
1,38,Adaptation,107,0,-37,CCW,13.92200295,18.27645698,-18.72354302
1,38,Adaptation,108,0,-31,CCW,12.06799658,8.811075597,-22.1889244
1,38,Adaptation,109,0,-32,CCW,9.607887989,14.33537266,-17.66462734
